year,week_number,count_type,subtotal_sum,parish_sum,difference,absolute_difference,arithmetic_error,legible_only,legible
1730,17,buried,508,506,2,2,True,False,True
1730,18,buried,485,485,0,0,False,False,True
1730,19,buried,483,483,0,0,False,False,True
1730,20,buried,518,527,-9,9,True,False,False
1730,21,buried,450,450,0,0,False,False,False
1730,22,buried,491,491,0,0,False,False,True
1730,23,buried,504,513,-9,9,True,False,False
1730,24,buried,485,485,0,0,False,False,True
1730,25,buried,488,488,0,0,False,False,True
1730,26,buried,498,509,-11,11,True,False,False
1730,27,buried,436,436,0,0,False,False,True
1730,28,buried,477,477,0,0,False,False,True
1730,29,buried,439,439,0,0,False,False,True
1730,30,buried,431,431,0,0,False,False,True
1730,31,buried,414,413,1,1,True,False,True
1730,32,buried,448,448,0,0,False,False,False
1730,33,buried,463,463,0,0,False,False,True
1730,34,buried,439,439,0,0,False,False,False
1730,35,buried,404,396,8,8,True,False,False
1730,36,buried,461,461,0,0,False,False,True
1730,37,buried,447,447,0,0,False,False,True
1730,38,buried,472,472,0,0,False,False,True
1730,39,buried,544,544,0,0,False,False,True
1730,40,buried,543,543,0,0,False,False,True
1730,41,buried,526,525,1,1,True,False,True
1730,42,buried,478,478,0,0,False,False,True
1730,43,buried,503,493,10,10,True,False,True
1730,44,buried,573,573,0,0,False,False,True
1730,45,buried,422,422,0,0,False,False,True
1730,46,buried,472,472,0,0,False,False,True
1730,47,buried,494,494,0,0,False,False,False
1730,48,buried,457,456,1,1,True,False,True
1730,49,buried,436,436,0,0,False,False,True
1730,50,buried,455,455,0,0,False,False,True
1730,51,buried,479,481,-2,2,True,False,True
1730,52,buried,462,462,0,0,False,False,True
1730,53,buried,437,437,0,0,False,False,True
1731,1,buried,448,438,10,10,True,False,False
1731,2,buried,452,452,0,0,False,False,True
1731,3,buried,566,566,0,0,False,False,True
1731,4,buried,496,496,0,0,False,False,True
1731,5,buried,556,556,0,0,False,False,True
1731,6,buried,571,571,0,0,False,False,True
1731,7,buried,436,487,-51,51,True,False,True
1731,8,buried,462,462,0,0,False,False,True
1731,9,buried,450,450,0,0,False,False,True
1731,10,buried,375,375,0,0,False,False,True
1731,11,buried,410,409,1,1,True,False,True
1731,12,buried,446,446,0,0,False,False,True
1731,13,buried,472,472,0,0,False,False,True
1731,14,buried,475,475,0,0,False,False,True
1731,15,buried,433,433,0,0,False,False,True
1731,16,buried,458,459,-1,1,True,False,True
1731,17,buried,433,433,0,0,False,False,True
1731,18,buried,474,474,0,0,False,False,False
1731,19,buried,527,527,0,0,False,False,True
1731,20,buried,466,466,0,0,False,False,True
1731,21,buried,451,452,-1,1,True,False,True
1731,22,buried,428,428,0,0,False,False,True
1731,23,buried,479,479,0,0,False,False,True
1731,24,buried,456,456,0,0,False,False,True
1731,25,buried,453,453,0,0,False,False,True
1731,26,buried,441,441,0,0,False,False,True
1731,27,buried,445,445,0,0,False,False,True
1731,28,buried,412,412,0,0,False,False,True
1731,29,buried,361,361,0,0,False,False,False
1731,30,buried,408,408,0,0,False,False,True
1731,31,buried,404,404,0,0,False,False,True
1731,32,buried,436,436,0,0,False,False,True
1731,33,buried,469,469,0,0,False,False,True
1731,34,buried,458,458,0,0,False,False,True
1731,35,buried,485,485,0,0,False,False,True
1731,36,buried,534,544,-10,10,True,False,True
1731,37,buried,577,577,0,0,False,False,True
1731,38,buried,565,565,0,0,False,False,False
1731,39,buried,607,607,0,0,False,False,True
1731,40,buried,548,548,0,0,False,False,True
1731,41,buried,463,523,-60,60,True,False,True
1731,42,buried,539,543,-4,4,True,False,True
1731,43,buried,538,538,0,0,False,False,True
1731,44,buried,496,496,0,0,False,False,True
1731,45,buried,494,494,0,0,False,False,True
1731,46,buried,529,529,0,0,False,False,True
1731,47,buried,472,472,0,0,False,False,True
1731,48,buried,472,472,0,0,False,False,True
1731,49,buried,475,475,0,0,False,False,True
1731,50,buried,412,412,0,0,False,False,True
1731,51,buried,518,518,0,0,False,False,True
1731,52,buried,480,480,0,0,False,False,True
1732,1,buried,700,700,0,0,False,False,True
1732,2,buried,621,621,0,0,False,False,True
1732,3,buried,472,472,0,0,False,False,False
1732,4,buried,529,529,0,0,False,False,True
1732,5,buried,531,531,0,0,False,False,True
1732,6,buried,783,783,0,0,False,False,False
1732,7,buried,1588,1588,0,0,False,False,False
1732,8,buried,1166,1166,0,0,False,False,True
1732,9,buried,638,628,10,10,True,False,True
1732,10,buried,591,591,0,0,False,False,False
1732,11,buried,613,613,0,0,False,False,False
1732,12,buried,507,497,10,10,True,False,True
1732,13,buried,542,542,0,0,False,False,True
1732,14,buried,573,563,10,10,True,False,True
1732,16,buried,426,426,0,0,False,False,True
1732,17,buried,430,430,0,0,False,False,True
1732,18,buried,435,435,0,0,False,False,True
1732,19,buried,431,431,0,0,False,False,True
1732,20,buried,316,316,0,0,False,False,True
1732,21,buried,452,452,0,0,False,False,True
1732,22,buried,391,391,0,0,False,False,True
1732,23,buried,384,384,0,0,False,False,True
1732,24,buried,349,349,0,0,False,False,True
1732,25,buried,372,372,0,0,False,False,True
1732,26,buried,433,433,0,0,False,False,True
1732,27,buried,344,346,-2,2,True,False,False
1732,28,buried,328,328,0,0,False,False,False
1732,29,buried,359,359,0,0,False,False,True
1732,30,buried,374,374,0,0,False,False,True
1732,31,buried,328,328,0,0,False,False,True
1732,32,buried,369,369,0,0,False,False,False
1732,33,buried,407,407,0,0,False,False,True
1732,34,buried,347,348,-1,1,True,False,False
1732,35,buried,407,407,0,0,False,False,True
1732,36,buried,455,455,0,0,False,False,False
1732,37,buried,429,429,0,0,False,False,True
1732,38,buried,478,478,0,0,False,False,True
1732,39,buried,500,500,0,0,False,False,False
1732,40,buried,454,454,0,0,False,False,True
1732,41,buried,495,495,0,0,False,False,True
1732,42,buried,456,456,0,0,False,False,True
1732,43,buried,431,431,0,0,False,False,False
1732,44,buried,520,520,0,0,False,False,False
1732,45,buried,442,442,0,0,False,False,True
1732,46,buried,427,427,0,0,False,False,False
1732,47,buried,469,469,0,0,False,False,True
1732,48,buried,520,510,10,10,True,False,True
1732,49,buried,484,484,0,0,False,False,True
1732,50,buried,603,603,0,0,False,False,True
1732,51,buried,680,680,0,0,False,False,True
1732,52,buried,734,734,0,0,False,False,False
1733,1,buried,492,492,0,0,False,False,True
1733,2,buried,356,356,0,0,False,False,True
1733,3,buried,510,510,0,0,False,False,True
1733,4,buried,401,401,0,0,False,False,True
1733,5,buried,534,534,0,0,False,False,True
1733,6,buried,563,563,0,0,False,False,True
1733,7,buried,577,577,0,0,False,False,True
1733,8,buried,545,545,0,0,False,False,True
1733,9,buried,530,536,-6,6,True,False,True
1733,10,buried,497,544,-47,47,True,False,False
1733,11,buried,500,500,0,0,False,False,True
1733,12,buried,546,546,0,0,False,False,True
1733,13,buried,482,482,0,0,False,False,False
1733,14,buried,457,460,-3,3,True,False,True
1733,15,buried,1087,1097,-10,10,True,False,True
1733,16,buried,576,576,0,0,False,False,True
1733,17,buried,541,541,0,0,False,False,True
1733,18,buried,603,602,1,1,True,False,False
1733,19,buried,578,578,0,0,False,False,True
1733,20,buried,586,586,0,0,False,False,False
1733,21,buried,574,574,0,0,False,False,True
1733,22,buried,560,560,0,0,False,False,True
1733,23,buried,586,586,0,0,False,False,True
1733,24,buried,551,550,1,1,True,False,False
1733,25,buried,578,551,27,27,True,False,True
1733,26,buried,513,513,0,0,False,False,True
1733,27,buried,454,454,0,0,False,False,True
1733,28,buried,453,453,0,0,False,False,True
1733,29,buried,509,509,0,0,False,False,True
1733,30,buried,514,514,0,0,False,False,False
1733,31,buried,401,400,1,1,True,False,True
1733,32,buried,465,465,0,0,False,False,False
1733,33,buried,491,491,0,0,False,False,False
1733,34,buried,475,475,0,0,False,False,True
1733,35,buried,556,556,0,0,False,False,True
1733,36,buried,546,546,0,0,False,False,True
1733,37,buried,546,546,0,0,False,False,True
1733,38,buried,514,520,-6,6,True,False,False
1733,39,buried,540,540,0,0,False,False,True
1733,40,buried,503,503,0,0,False,False,True
1733,41,buried,495,495,0,0,False,False,True
1733,42,buried,482,482,0,0,False,False,True
1733,43,buried,421,421,0,0,False,False,True
1733,44,buried,525,525,0,0,False,False,True
1733,45,buried,448,448,0,0,False,False,True
1733,46,buried,507,506,1,1,True,False,True
1733,47,buried,447,447,0,0,False,False,True
1733,48,buried,486,486,0,0,False,False,True
1733,49,buried,489,489,0,0,False,False,True
1733,50,buried,458,458,0,0,False,False,True
1733,51,buried,434,434,0,0,False,False,True
1733,52,buried,394,394,0,0,False,False,True
1734,1,buried,451,451,0,0,False,False,True
1734,2,buried,421,421,0,0,False,False,True
1734,3,buried,429,431,-2,2,True,False,True
1734,4,buried,433,433,0,0,False,False,False
1734,5,buried,399,399,0,0,False,False,True
1734,6,buried,516,516,0,0,False,False,True
1734,7,buried,461,461,0,0,False,False,True
1734,8,buried,485,485,0,0,False,False,True
1734,9,buried,513,513,0,0,False,False,True
1734,10,buried,501,501,0,0,False,False,True
1734,11,buried,555,555,0,0,False,False,False
1734,12,buried,469,469,0,0,False,False,True
1734,13,buried,509,509,0,0,False,False,False
1734,14,buried,511,511,0,0,False,False,True
1734,15,buried,488,488,0,0,False,False,True
1734,16,buried,488,488,0,0,False,False,True
1734,17,buried,478,478,0,0,False,False,True
1734,18,buried,477,477,0,0,False,False,False
1734,19,buried,463,463,0,0,False,False,True
1734,20,buried,498,501,-3,3,True,False,True
1734,21,buried,481,481,0,0,False,False,True
1734,22,buried,534,534,0,0,False,False,True
1734,23,buried,489,489,0,0,False,False,True
1734,24,buried,516,516,0,0,False,False,True
1734,25,buried,530,530,0,0,False,False,True
1734,26,buried,510,511,-1,1,True,False,True
1734,27,buried,480,480,0,0,False,False,True
1734,28,buried,458,458,0,0,False,False,True
1734,29,buried,460,460,0,0,False,False,False
1734,30,buried,445,447,-2,2,True,False,True
1734,31,buried,488,478,10,10,True,False,False
1734,32,buried,463,463,0,0,False,False,True
1734,33,buried,521,521,0,0,False,False,True
1734,34,buried,470,470,0,0,False,False,True
1734,35,buried,558,558,0,0,False,False,True
1734,36,buried,547,547,0,0,False,False,True
1734,37,buried,573,573,0,0,False,False,True
1734,38,buried,638,638,0,0,False,False,True
1734,39,buried,593,593,0,0,False,False,True
1734,40,buried,528,528,0,0,False,False,True
1734,41,buried,515,515,0,0,False,False,True
1734,42,buried,510,510,0,0,False,False,True
1734,43,buried,558,558,0,0,False,False,True
1734,44,buried,462,454,8,8,True,False,True
1734,45,buried,514,514,0,0,False,False,True
1734,46,buried,494,494,0,0,False,False,True
1734,47,buried,498,498,0,0,False,False,True
1734,48,buried,461,461,0,0,False,False,True
1734,49,buried,458,458,0,0,False,False,True
1734,50,buried,459,459,0,0,False,False,True
1734,51,buried,490,490,0,0,False,False,True
1734,52,buried,468,467,1,1,True,False,True
1735,1,buried,446,446,0,0,False,False,True
1735,2,buried,494,497,-3,3,True,False,True
1735,3,buried,610,610,0,0,False,False,True
1735,4,buried,545,545,0,0,False,False,True
1735,5,buried,479,479,0,0,False,False,True
1735,6,buried,426,436,-10,10,True,False,True
1735,7,buried,487,487,0,0,False,False,True
1735,8,buried,488,488,0,0,False,False,True
1735,9,buried,522,522,0,0,False,False,True
1735,10,buried,536,536,0,0,False,False,False
1735,11,buried,683,683,0,0,False,False,True
1735,12,buried,627,627,0,0,False,False,True
1735,13,buried,566,566,0,0,False,False,True
1735,14,buried,559,559,0,0,False,False,True
1735,15,buried,563,563,0,0,False,False,True
1735,16,buried,496,497,-1,1,True,False,True
1735,17,buried,466,466,0,0,False,False,True
1735,18,buried,530,530,0,0,False,False,True
1735,19,buried,434,434,0,0,False,False,True
1735,20,buried,424,425,-1,1,True,False,True
1735,21,buried,413,415,-2,2,True,False,False
1735,22,buried,444,444,0,0,False,False,True
1735,23,buried,384,384,0,0,False,False,False
1735,24,buried,440,440,0,0,False,False,True
1735,25,buried,407,407,0,0,False,False,True
1735,26,buried,469,469,0,0,False,False,True
1735,27,buried,389,389,0,0,False,False,False
1735,28,buried,437,437,0,0,False,False,True
1735,29,buried,337,337,0,0,False,False,False
1735,30,buried,402,399,3,3,True,False,False
1735,31,buried,374,374,0,0,False,False,False
1735,32,buried,417,417,0,0,False,False,True
1735,33,buried,398,399,-1,1,True,False,False
1735,34,buried,374,374,0,0,False,False,True
1735,35,buried,412,412,0,0,False,False,True
1735,36,buried,390,390,0,0,False,False,True
1735,37,buried,412,412,0,0,False,False,True
1735,38,buried,433,433,0,0,False,False,False
1735,39,buried,453,453,0,0,False,False,False
1735,40,buried,508,508,0,0,False,False,True
1735,41,buried,482,482,0,0,False,False,True
1735,42,buried,464,464,0,0,False,False,True
1735,43,buried,479,479,0,0,False,False,True
1735,44,buried,455,455,0,0,False,False,True
1735,45,buried,507,507,0,0,False,False,True
1735,46,buried,438,438,0,0,False,False,True
1735,47,buried,538,538,0,0,False,False,True
1735,48,buried,522,522,0,0,False,False,True
1735,49,buried,508,508,0,0,False,False,True
1735,50,buried,462,462,0,0,False,False,True
1735,51,buried,473,473,0,0,False,False,True
1735,52,buried,424,424,0,0,False,False,True
1736,1,buried,564,563,1,1,True,False,True
1736,2,buried,452,452,0,0,False,False,True
1736,3,buried,548,553,-5,5,True,False,True
1736,4,buried,447,447,0,0,False,False,True
1736,5,buried,421,419,2,2,True,False,True
1736,6,buried,428,428,0,0,False,False,True
1736,7,buried,520,520,0,0,False,False,True
1736,8,buried,502,502,0,0,False,False,True
1736,9,buried,539,539,0,0,False,False,True
1736,10,buried,453,453,0,0,False,False,True
1736,11,buried,459,459,0,0,False,False,True
1736,12,buried,414,414,0,0,False,False,True
1736,13,buried,462,462,0,0,False,False,True
1736,14,buried,485,485,0,0,False,False,False
1736,16,buried,556,556,0,0,False,False,True
1736,17,buried,610,610,0,0,False,False,True
1736,18,buried,531,531,0,0,False,False,True
1736,19,buried,598,598,0,0,False,False,True
1736,20,buried,505,505,0,0,False,False,True
1736,21,buried,538,538,0,0,False,False,True
1736,22,buried,500,500,0,0,False,False,True
1736,23,buried,606,606,0,0,False,False,True
1736,24,buried,520,510,10,10,True,False,False
1736,25,buried,542,542,0,0,False,False,True
1736,26,buried,518,518,0,0,False,False,True
1736,27,buried,491,491,0,0,False,False,True
1736,28,buried,402,506,-104,104,True,False,False
1736,29,buried,545,555,-10,10,True,False,False
1736,30,buried,468,468,0,0,False,False,True
1736,31,buried,543,543,0,0,False,False,True
1736,32,buried,485,495,-10,10,True,False,False
1736,33,buried,439,442,-3,3,True,False,False
1736,34,buried,514,514,0,0,False,False,True
1736,35,buried,333,548,-215,215,True,False,False
1736,36,buried,549,549,0,0,False,False,True
1736,37,buried,564,574,-10,10,True,False,False
1736,38,buried,558,558,0,0,False,False,False
1736,39,buried,581,580,1,1,True,False,True
1736,40,buried,568,568,0,0,False,False,True
1736,41,buried,500,500,0,0,False,False,True
1736,42,buried,611,581,30,30,True,False,False
1736,43,buried,483,483,0,0,False,False,True
1736,44,buried,565,575,-10,10,True,False,False
1736,45,buried,540,536,4,4,True,False,False
1736,46,buried,513,513,0,0,False,False,False
1736,47,buried,476,476,0,0,False,False,True
1736,48,buried,450,450,0,0,False,False,True
1736,49,buried,463,463,0,0,False,False,True
1736,50,buried,558,558,0,0,False,False,True
1736,51,buried,463,459,4,4,True,False,True
1736,52,buried,536,536,0,0,False,False,True
1736,53,buried,496,496,0,0,False,False,True
1737,1,buried,583,582,1,1,True,False,True
1737,2,buried,493,493,0,0,False,False,True
1737,3,buried,548,542,6,6,True,False,True
1737,4,buried,554,554,0,0,False,False,True
1737,5,buried,607,607,0,0,False,False,True
1737,6,buried,632,632,0,0,False,False,True
1737,7,buried,493,493,0,0,False,False,True
1737,8,buried,513,512,1,1,True,False,True
1737,9,buried,569,569,0,0,False,False,True
1737,10,buried,674,674,0,0,False,False,True
1737,11,buried,504,504,0,0,False,False,False
1737,12,buried,562,562,0,0,False,False,True
1737,13,buried,468,468,0,0,False,False,True
1737,14,buried,540,540,0,0,False,False,True
1737,15,buried,403,403,0,0,False,False,True
1737,16,buried,417,417,0,0,False,False,True
1737,17,buried,408,408,0,0,False,False,True
1737,18,buried,425,425,0,0,False,False,True
1737,19,buried,508,508,0,0,False,False,True
1737,20,buried,456,456,0,0,False,False,True
1737,21,buried,501,501,0,0,False,False,True
1737,22,buried,486,486,0,0,False,False,True
1737,23,buried,488,488,0,0,False,False,False
1737,24,buried,499,499,0,0,False,False,True
1737,25,buried,447,447,0,0,False,False,True
1737,26,buried,471,471,0,0,False,False,True
1737,27,buried,465,465,0,0,False,False,True
1737,28,buried,409,409,0,0,False,False,True
1737,29,buried,486,496,-10,10,True,False,True
1737,30,buried,525,525,0,0,False,False,False
1737,31,buried,464,434,30,30,True,False,True
1737,32,buried,525,515,10,10,True,False,False
1737,33,buried,479,469,10,10,True,False,False
1737,34,buried,500,500,0,0,False,False,True
1737,35,buried,493,493,0,0,False,False,True
1737,36,buried,541,541,0,0,False,False,False
1737,37,buried,611,611,0,0,False,False,False
1737,38,buried,720,720,0,0,False,False,True
1737,39,buried,787,837,-50,50,True,False,False
1737,40,buried,861,861,0,0,False,False,True
1737,41,buried,770,758,12,12,True,False,False
1737,42,buried,687,687,0,0,False,False,True
1737,43,buried,551,551,0,0,False,False,True
1737,44,buried,674,672,2,2,True,False,True
1737,45,buried,553,553,0,0,False,False,True
1737,46,buried,597,597,0,0,False,False,True
1737,47,buried,658,657,1,1,True,False,True
1737,48,buried,326,516,-190,190,True,False,False
1737,49,buried,609,609,0,0,False,False,True
1737,50,buried,560,560,0,0,False,False,True
1737,51,buried,476,476,0,0,False,False,True
1737,52,buried,537,537,0,0,False,False,False
1738,1,buried,488,488,0,0,False,False,True
1738,2,buried,415,415,0,0,False,False,True
1738,3,buried,637,637,0,0,False,False,True
1738,4,buried,540,540,0,0,False,False,False
1738,5,buried,516,516,0,0,False,False,True
1738,6,buried,434,434,0,0,False,False,False
1738,7,buried,525,525,0,0,False,False,False
1738,8,buried,525,525,0,0,False,False,False
1738,9,buried,495,495,0,0,False,False,False
1738,10,buried,487,487,0,0,False,False,True
1738,11,buried,467,467,0,0,False,False,True
1738,12,buried,519,519,0,0,False,False,False
1738,13,buried,506,506,0,0,False,False,True
1738,14,buried,508,508,0,0,False,False,False
1738,15,buried,434,434,0,0,False,False,True
1738,16,buried,402,402,0,0,False,False,True
1738,17,buried,510,511,-1,1,True,False,True
1738,18,buried,452,443,9,9,True,False,True
1738,19,buried,454,453,1,1,True,False,True
1738,20,buried,471,470,1,1,True,False,True
1738,21,buried,480,480,0,0,False,False,False
1738,22,buried,406,406,0,0,False,False,True
1738,23,buried,400,400,0,0,False,False,True
1738,24,buried,518,521,-3,3,True,False,True
1738,25,buried,446,446,0,0,False,False,True
1738,26,buried,411,411,0,0,False,False,True
1738,27,buried,409,409,0,0,False,False,True
1738,28,buried,415,415,0,0,False,False,True
1738,29,buried,446,446,0,0,False,False,True
1738,30,buried,369,369,0,0,False,False,True
1738,31,buried,408,409,-1,1,True,False,True
1738,32,buried,371,371,0,0,False,False,True
1738,33,buried,373,373,0,0,False,False,True
1738,34,buried,472,472,0,0,False,False,True
1738,35,buried,411,411,0,0,False,False,True
1738,36,buried,432,432,0,0,False,False,True
1738,37,buried,476,476,0,0,False,False,True
1738,38,buried,477,477,0,0,False,False,True
1738,39,buried,466,466,0,0,False,False,True
1738,40,buried,411,411,0,0,False,False,True
1738,41,buried,472,472,0,0,False,False,False
1738,42,buried,376,376,0,0,False,False,False
1738,43,buried,534,532,2,2,True,False,False
1738,44,buried,523,523,0,0,False,False,False
1738,45,buried,505,505,0,0,False,False,True
1738,46,buried,604,584,20,20,True,False,False
1738,47,buried,649,649,0,0,False,False,False
1738,48,buried,723,725,-2,2,True,False,False
1738,49,buried,637,627,10,10,True,False,False
1738,50,buried,630,630,0,0,False,False,False
1738,51,buried,585,585,0,0,False,False,False
1738,52,buried,536,516,20,20,True,False,False
1739,1,buried,455,455,0,0,False,False,True
1739,2,buried,421,421,0,0,False,False,True
1739,3,buried,543,535,8,8,True,False,False
1739,4,buried,714,707,7,7,True,False,False
1739,5,buried,777,777,0,0,False,False,True
1739,6,buried,691,689,2,2,True,False,True
1739,7,buried,728,729,-1,1,True,False,True
1739,8,buried,853,791,62,62,True,False,False
1739,9,buried,780,773,7,7,True,False,False
1739,10,buried,795,794,1,1,True,False,True
1739,11,buried,771,773,-2,2,True,False,True
1739,12,buried,767,767,0,0,False,False,True
1739,13,buried,591,611,-20,20,True,False,True
1739,14,buried,754,754,0,0,False,False,False
1739,15,buried,621,618,3,3,True,False,False
1739,16,buried,485,485,0,0,False,False,False
1739,17,buried,542,542,0,0,False,False,True
1739,18,buried,521,520,1,1,True,False,False
1739,19,buried,533,527,6,6,True,False,True
1739,20,buried,484,484,0,0,False,False,True
1739,21,buried,549,549,0,0,False,False,False
1739,22,buried,477,477,0,0,False,False,True
1739,23,buried,497,486,11,11,True,False,False
1739,24,buried,464,464,0,0,False,False,True
1739,25,buried,455,455,0,0,False,False,True
1739,26,buried,485,485,0,0,False,False,True
1739,27,buried,418,418,0,0,False,False,True
1739,28,buried,457,457,0,0,False,False,True
1739,29,buried,419,419,0,0,False,False,True
1739,30,buried,375,395,-20,20,True,False,True
1739,31,buried,347,337,10,10,True,False,False
1739,32,buried,413,413,0,0,False,False,False
1739,33,buried,376,376,0,0,False,False,True
1739,34,buried,387,387,0,0,False,False,True
1739,35,buried,450,366,84,84,True,False,False
1739,36,buried,450,450,0,0,False,False,True
1739,37,buried,547,549,-2,2,True,False,True
1739,38,buried,444,444,0,0,False,False,True
1739,39,buried,460,460,0,0,False,False,False
1739,40,buried,437,427,10,10,True,False,True
1739,41,buried,487,477,10,10,True,False,True
1739,42,buried,498,500,-2,2,True,False,True
1739,43,buried,482,483,-1,1,True,False,True
1739,44,buried,465,465,0,0,False,False,False
1739,45,buried,512,492,20,20,True,False,False
1739,46,buried,540,540,0,0,False,False,True
1739,47,buried,481,481,0,0,False,False,True
1739,48,buried,534,490,44,44,True,False,False
1739,49,buried,627,617,10,10,True,False,False
1739,50,buried,593,603,-10,10,True,False,False
1739,51,buried,496,496,0,0,False,False,True
1739,52,buried,561,570,-9,9,True,False,True
1740,1,buried,989,979,10,10,True,False,True
1740,2,buried,521,518,3,3,True,False,False
1740,3,buried,457,457,0,0,False,False,False
1740,4,buried,463,523,-60,60,True,False,False
1740,5,buried,569,569,0,0,False,False,True
1740,6,buried,534,534,0,0,False,False,True
1740,7,buried,441,445,-4,4,True,False,False
1740,8,buried,539,539,0,0,False,False,False
1740,9,buried,524,522,2,2,True,False,False
1740,10,buried,550,419,131,131,True,False,False
1740,11,buried,571,539,32,32,True,False,False
1740,12,buried,660,660,0,0,False,False,False
1740,13,buried,564,564,0,0,False,False,True
1740,14,buried,624,624,0,0,False,False,True
1740,15,buried,1193,1174,19,19,True,False,False
1740,16,buried,786,788,-2,2,True,False,False
1740,17,buried,773,773,0,0,False,False,False
1740,18,buried,815,815,0,0,False,False,True
1740,19,buried,740,740,0,0,False,False,False
1740,20,buried,876,876,0,0,False,False,False
1740,21,buried,753,754,-1,1,True,False,False
1740,22,buried,801,811,-10,10,True,False,False
1740,23,buried,760,760,0,0,False,False,False
1740,24,buried,801,801,0,0,False,False,False
1740,25,buried,619,619,0,0,False,False,False
1740,26,buried,505,505,0,0,False,False,True
1740,27,buried,543,543,0,0,False,False,True
1740,28,buried,558,568,-10,10,True,False,False
1740,29,buried,436,436,0,0,False,False,False
1740,30,buried,447,447,0,0,False,False,False
1740,31,buried,436,451,-15,15,True,False,False
1740,32,buried,507,507,0,0,False,False,True
1740,33,buried,456,456,0,0,False,False,True
1740,34,buried,357,354,3,3,True,False,True
1740,35,buried,453,453,0,0,False,False,False
1740,36,buried,451,457,-6,6,True,False,False
1740,37,buried,347,347,0,0,False,False,True
1740,38,buried,442,452,-10,10,True,False,True
1740,39,buried,389,389,0,0,False,False,False
1740,40,buried,427,447,-20,20,True,False,False
1740,41,buried,436,428,8,8,True,False,True
1740,42,buried,415,415,0,0,False,False,False
1740,43,buried,465,459,6,6,True,False,False
1740,44,buried,506,506,0,0,False,False,False
1740,45,buried,447,447,0,0,False,False,True
1740,46,buried,464,467,-3,3,True,False,False
1740,47,buried,492,492,0,0,False,False,True
1740,48,buried,445,447,-2,2,True,False,True
1740,49,buried,518,520,-2,2,True,False,False
1740,50,buried,457,457,0,0,False,False,True
1740,51,buried,498,498,0,0,False,False,True
1740,52,buried,475,475,0,0,False,False,True
1741,2,buried,702,663,39,39,True,False,False
1741,3,buried,893,910,-17,17,True,False,False
1741,4,buried,760,672,88,88,True,False,False
1741,5,buried,819,822,-3,3,True,False,False
1741,6,buried,724,728,-4,4,True,False,True
1741,7,buried,675,705,-30,30,True,False,True
1741,8,buried,533,535,-2,2,True,False,True
1741,9,buried,675,675,0,0,False,False,True
1741,10,buried,641,605,36,36,True,False,False
1741,11,buried,686,682,4,4,True,False,False
1741,12,buried,670,673,-3,3,True,False,True
1741,13,buried,547,537,10,10,True,False,False
1741,14,buried,622,642,-20,20,True,False,False
1741,15,buried,632,669,-37,37,True,False,True
1741,16,buried,670,665,5,5,True,False,False
1741,17,buried,687,723,-36,36,True,False,False
1741,18,buried,580,580,0,0,False,False,False
1741,19,buried,632,616,16,16,True,False,False
1741,20,buried,495,491,4,4,True,False,False
1741,21,buried,587,587,0,0,False,False,False
1741,22,buried,573,563,10,10,True,False,False
1741,23,buried,598,602,-4,4,True,False,False
1741,24,buried,512,512,0,0,False,False,False
1741,25,buried,483,488,-5,5,True,False,True
1741,26,buried,536,540,-4,4,True,False,False
1741,27,buried,494,494,0,0,False,False,True
1741,28,buried,513,513,0,0,False,False,False
1741,35,buried,636,636,0,0,False,False,False
1741,52,buried,761,758,3,3,True,False,False
1742,1,buried,518,517,1,1,True,False,False
1742,2,buried,473,474,-1,1,True,False,False
1742,3,buried,616,606,10,10,True,False,True
1742,4,buried,497,488,9,9,True,False,False
1742,5,buried,481,481,0,0,False,False,False
1742,6,buried,473,467,6,6,True,False,False
1742,7,buried,520,516,4,4,True,False,False
1742,8,buried,432,432,0,0,False,False,False
1742,9,buried,413,413,0,0,False,False,False
1742,10,buried,464,474,-10,10,True,False,False
1742,11,buried,416,406,10,10,True,False,False
1742,12,buried,453,453,0,0,False,False,False
1742,13,buried,394,399,-5,5,True,False,False
1742,14,buried,478,478,0,0,False,False,False
1742,16,buried,585,585,0,0,False,False,True
1742,17,buried,618,617,1,1,True,False,False
1742,18,buried,554,576,-22,22,True,False,False
1742,19,buried,652,652,0,0,False,False,True
1742,20,buried,544,520,24,24,True,False,False
1742,21,buried,528,528,0,0,False,False,True
1742,22,buried,553,563,-10,10,True,False,True
1742,23,buried,521,641,-120,120,True,False,False
1742,24,buried,518,510,8,8,True,False,False
1742,25,buried,545,545,0,0,False,False,True
1742,26,buried,438,439,-1,1,True,False,False
1742,27,buried,450,450,0,0,False,False,False
1742,28,buried,556,549,7,7,True,False,False
1742,29,buried,339,342,-3,3,True,False,False
1742,30,buried,488,517,-29,29,True,False,False
1742,31,buried,407,407,0,0,False,False,False
1742,32,buried,368,432,-64,64,True,False,True
1742,33,buried,394,395,-1,1,True,False,True
1742,34,buried,344,344,0,0,False,False,False
1742,35,buried,329,323,6,6,True,False,True
1742,36,buried,417,416,1,1,True,False,False
1742,37,buried,452,460,-8,8,True,False,True
1742,38,buried,379,370,9,9,True,False,False
1742,39,buried,385,388,-3,3,True,False,True
1742,40,buried,389,404,-15,15,True,False,False
1742,41,buried,382,413,-31,31,True,False,False
1742,42,buried,391,388,3,3,True,False,False
1742,43,buried,467,467,0,0,False,False,False
1742,44,buried,422,421,1,1,True,False,False
1742,45,buried,407,384,23,23,True,False,True
