week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count_type,count,year
22,1669-22-recto,18,May,25,May,St Margaret Newfishstreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Margaret Newfishstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Margaret Pattons,Buried,,1669
22,1669-22-recto,18,May,25,May,St Margaret Pattons,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Abchurch,Buried,2,1669
22,1669-22-recto,18,May,25,May,St Mary Abchurch,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Aldermanbury,Buried,1,1669
22,1669-22-recto,18,May,25,May,St Mary Aldermanbury,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Aldermary,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Aldermary,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary le Bow,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary le Bow,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Bothaw,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Bothaw,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Colechurch,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Colechurch,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Hill,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Hill,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Mounthaw,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Mounthaw,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Sommerset,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Sommerset,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Stayning,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Stayning,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Woolchurch,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Woolchurch,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Woolnoth,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mary Woolnoth,Plague,,1669
22,1669-22-recto,18,May,25,May,St Martin Iremongerlane,Buried,,1669
22,1669-22-recto,18,May,25,May,St Martin Iremongerlane,Plague,,1669
22,1669-22-recto,18,May,25,May,St Martin Ludgate,Buried,,1669
22,1669-22-recto,18,May,25,May,St Martin Ludgate,Plague,,1669
22,1669-22-recto,18,May,25,May,St Martin Orgars,Buried,,1669
22,1669-22-recto,18,May,25,May,St Martin Orgars,Plague,,1669
22,1669-22-recto,18,May,25,May,St Martin Outwich,Buried,,1669
22,1669-22-recto,18,May,25,May,St Martin Outwich,Plague,,1669
22,1669-22-recto,18,May,25,May,St Martin Vintrey,Buried,,1669
22,1669-22-recto,18,May,25,May,St Martin Vintrey,Plague,,1669
22,1669-22-recto,18,May,25,May,St Matthew Fridaystreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Matthew Fridaystreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Maudlin Milkstreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Maudlin Milkstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Maudlin Oldfishstreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Maudlin Oldfishstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Bassishaw,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Bassishaw,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Cornhil,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Cornhil,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Crookedlane,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Crookedlane,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Queenhithe,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Queenhithe,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Quern,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Quern,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Royal,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Royal,Plague,,1669
22,1669-22-recto,18,May,25,May,St Michael Woodstreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Michael Woodstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mildred Breadstreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mildred Breadstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mildred Poultrey,Buried,,1669
22,1669-22-recto,18,May,25,May,St Mildred Poultrey,Plague,,1669
22,1669-22-recto,18,May,25,May,St Nicholas Acons,Buried,,1669
22,1669-22-recto,18,May,25,May,St Nicholas Acons,Plague,,1669
22,1669-22-recto,18,May,25,May,St Nicholas Coleabby,Buried,,1669
22,1669-22-recto,18,May,25,May,St Nicholas Coleabby,Plague,,1669
22,1669-22-recto,18,May,25,May,St Nicholas Olaves,Buried,,1669
22,1669-22-recto,18,May,25,May,St Nicholas Olaves,Plague,,1669
22,1669-22-recto,18,May,25,May,St Olave Hartstreet,Buried,2,1669
22,1669-22-recto,18,May,25,May,St Olave Hartstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Olave Jewry,Buried,1,1669
22,1669-22-recto,18,May,25,May,St Olave Jewry,Plague,,1669
22,1669-22-recto,18,May,25,May,St Olave Silverstreet,Buried,,1669
22,1669-22-recto,18,May,25,May,St Olave Silverstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Pancras Soperlane,Buried,,1669
22,1669-22-recto,18,May,25,May,St Pancras Soperlane,Plague,,1669
22,1669-22-recto,18,May,25,May,St Peter Cheap,Buried,,1669
22,1669-22-recto,18,May,25,May,St Peter Cheap,Plague,,1669
22,1669-22-recto,18,May,25,May,St Peter Cornhil,Buried,,1669
22,1669-22-recto,18,May,25,May,St Peter Cornhil,Plague,,1669
22,1669-22-recto,18,May,25,May,St Peter Paulswharf,Buried,,1669
22,1669-22-recto,18,May,25,May,St Peter Paulswharf,Plague,,1669
22,1669-22-recto,18,May,25,May,St Peter Poor,Buried,,1669
22,1669-22-recto,18,May,25,May,St Peter Poor,Plague,,1669
22,1669-22-recto,18,May,25,May,St Steven Colemanstreet,Buried,1,1669
22,1669-22-recto,18,May,25,May,St Steven Colemanstreet,Plague,,1669
22,1669-22-recto,18,May,25,May,St Steven Walbrook,Buried,,1669
22,1669-22-recto,18,May,25,May,St Steven Walbrook,Plague,,1669
22,1669-22-recto,18,May,25,May,St Swithin,Buried,,1669
22,1669-22-recto,18,May,25,May,St Swithin,Plague,,1669
22,1669-22-recto,18,May,25,May,St Thomas Apostles,Buried,,1669
22,1669-22-recto,18,May,25,May,St Thomas Apostles,Plague,,1669
22,1669-22-recto,18,May,25,May,Trinity Parish,Buried,,1669
22,1669-22-recto,18,May,25,May,Trinity Parish,Plague,,1669
22,1669-22-recto,18,May,25,May,Christened in the 97 Parishes within the Walls,,11,1669
22,1669-22-recto,18,May,25,May,Buried in the 97 Parishes within the Walls,,23,1669
22,1669-22-recto,18,May,25,May,Plague in the 97 Parishes within the Walls,,0,1669
22,1669-22-recto,18,May,25,May,St Andrew Holborn,Buried,10,1669
22,1669-22-recto,18,May,25,May,St Andrew Holborn,Plague,,1669
22,1669-22-recto,18,May,25,May,St Bartholomew Great,Buried,,1669
22,1669-22-recto,18,May,25,May,St Bartholomew Great,Plague,,1669
22,1669-22-recto,18,May,25,May,St Bartholomew Less,Buried,,1669
22,1669-22-recto,18,May,25,May,St Bartholomew Less,Plague,,1669
22,1669-22-recto,18,May,25,May,St Bridget,Buried,,1669
22,1669-22-recto,18,May,25,May,St Bridget,Plague,,1669
22,1669-22-recto,18,May,25,May,Bridewel Precinct,Buried,,1669
22,1669-22-recto,18,May,25,May,Bridewel Precinct,Plague,,1669
22,1669-22-recto,18,May,25,May,St Botolph Aldersgate,Buried,5,1669
22,1669-22-recto,18,May,25,May,St Botolph Aldersgate,Plague,,1669
22,1669-22-recto,18,May,25,May,St Botolph Aldgate,Buried,16,1669
22,1669-22-recto,18,May,25,May,St Botolph Aldgate,Plague,,1669
22,1669-22-recto,18,May,25,May,St Botolph Bishopsgate,Buried,5,1669
22,1669-22-recto,18,May,25,May,St Botolph Bishopsgate,Plague,,1669
22,1669-22-recto,18,May,25,May,St Dunstan West,Buried,6,1669
22,1669-22-recto,18,May,25,May,St Dunstan West,Plague,,1669
22,1669-22-recto,18,May,25,May,St George Southwark,Buried,2,1669
22,1669-22-recto,18,May,25,May,St George Southwark,Plague,,1669
22,1669-22-recto,18,May,25,May,St Giles Cripplegate,Buried,18,1669
22,1669-22-recto,18,May,25,May,St Giles Cripplegate,Plague,,1669
22,1669-22-recto,18,May,25,May,St Olave Southwark,Buried,13,1669
22,1669-22-recto,18,May,25,May,St Olave Southwark,Plague,,1669
22,1669-22-recto,18,May,25,May,Saviours Southwark,Buried,8,1669
22,1669-22-recto,18,May,25,May,Saviours Southwark,Plague,,1669
22,1669-22-recto,18,May,25,May,S Sepulchres Parish,Buried,6,1669
22,1669-22-recto,18,May,25,May,S Sepulchres Parish,Plague,,1669
22,1669-22-recto,18,May,25,May,St Thomas Southwark,Buried,2,1669
22,1669-22-recto,18,May,25,May,St Thomas Southwark,Plague,,1669
22,1669-22-recto,18,May,25,May,Trinity Minories,Buried,3,1669
22,1669-22-recto,18,May,25,May,Trinity Minories,Plague,,1669
22,1669-22-recto,18,May,25,May,At the Pesthouse,Buried,,1669
22,1669-22-recto,18,May,25,May,At the Pesthouse,Plague,,1669
22,1669-22-recto,18,May,25,May,Christened in the 16 Parishes without the Walls,,90,1669
22,1669-22-recto,18,May,25,May,Buried in the 16 Parishes without the Walls,,94,1669
22,1669-22-recto,18,May,25,May,Plague in the 16 Parishes without the Walls,,0,1669
22,1669-22-recto,18,May,25,May,St Giles in the Field,Buried,9,1669
22,1669-22-recto,18,May,25,May,St Giles in the Field,Plague,,1669
22,1669-22-recto,18,May,25,May,Hackney Parish,Buried,3,1669
22,1669-22-recto,18,May,25,May,Hackney Parish,Plague,,1669
22,1669-22-recto,18,May,25,May,St James Clerkenwel,Buried,10,1669
22,1669-22-recto,18,May,25,May,St James Clerkenwel,Plague,,1669
22,1669-22-recto,18,May,25,May,St Katharine Tower,Buried,15,1669
22,1669-22-recto,18,May,25,May,St Katharine Tower,Plague,,1669
22,1669-22-recto,18,May,25,May,Lambeth Parish,Buried,1,1669
22,1669-22-recto,18,May,25,May,Lambeth Parish,Plague,,1669
22,1669-22-recto,18,May,25,May,St Leonard Shoreditch,Buried,10,1669
22,1669-22-recto,18,May,25,May,St Leonard Shoreditch,Plague,,1669
22,1669-22-recto,18,May,25,May,St Magdalen Bermondsey,Buried,6,1669
22,1669-22-recto,18,May,25,May,St Magdalen Bermondsey,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Islington,Buried,2,1669
22,1669-22-recto,18,May,25,May,St Mary Islington,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Newington,Buried,6,1669
22,1669-22-recto,18,May,25,May,St Mary Newington,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Whitechappel,Buried,16,1669
22,1669-22-recto,18,May,25,May,St Mary Whitechappel,Plague,,1669
22,1669-22-recto,18,May,25,May,St Pauls Shadwel,Buried,,1669
22,1669-22-recto,18,May,25,May,St Pauls Shadwel,Plague,,1669
22,1669-22-recto,18,May,25,May,Rothorith Parish,Buried,2,1669
22,1669-22-recto,18,May,25,May,Rothorith Parish,Plague,,1669
22,1669-22-recto,18,May,25,May,Stepney Parish,Buried,25,1669
22,1669-22-recto,18,May,25,May,Stepney Parish,Plague,,1669
22,1669-22-recto,18,May,25,May,Christened in the 13 out,Parishes in Middlesex and Surrey,93,1669
22,1669-22-recto,18,May,25,May,Buried in the 13 out,Parishes in Middlesex and Surrey,103,1669
22,1669-22-recto,18,May,25,May,Plague in the 13 out,Parishes in Middlesex and Surrey,0,1669
22,1669-22-recto,18,May,25,May,St Clement Danes,Buried,10,1669
22,1669-22-recto,18,May,25,May,St Clement Danes,Plague,,1669
22,1669-22-recto,18,May,25,May,St Paul Covent Garden,Buried,,1669
22,1669-22-recto,18,May,25,May,St Paul Covent Garden,Plague,,1669
22,1669-22-recto,18,May,25,May,St Martin in the fields,Buried,2,1669
22,1669-22-recto,18,May,25,May,St Martin in the fields,Plague,,1669
22,1669-22-recto,18,May,25,May,St Mary Savoy,Buried,1,1669
22,1669-22-recto,18,May,25,May,St Mary Savoy,Plague,,1669
22,1669-22-recto,18,May,25,May,St Margaret Westminster,Buried,5,1669
22,1669-22-recto,18,May,25,May,St Margaret Westminster,Plague,,1669
22,1669-22-recto,18,May,25,May,Whereof at the Pesthouse,Buried,,1669
22,1669-22-recto,18,May,25,May,Whereof at the Pesthouse,Plague,,1669
22,1669-22-recto,18,May,25,May,Christened in the 5 Parishes in the City and Liberties of Westminster,,43,1669
22,1669-22-recto,18,May,25,May,Buried in the 5 Parishes in the City and Liberties of Westminster,,49,1669
22,1669-22-recto,18,May,25,May,Plague in the 5 Parishes in the City and Liberties of Westminster,,0,1669
23,1669-23-recto,25,May,1,June,St Alban Woodstreet,Buried,,1669
23,1669-23-recto,25,May,1,June,St Alban Woodstreet,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Barking,Buried,2,1669
23,1669-23-recto,25,May,1,June,Alhallows Barking,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Breadstreet,Buried,,1669
23,1669-23-recto,25,May,1,June,Alhallows Breadstreet,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Great,Buried,,1669
23,1669-23-recto,25,May,1,June,Alhallows Great,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Honylane,Buried,,1669
23,1669-23-recto,25,May,1,June,Alhallows Honylane,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Lesse,Buried,,1669
23,1669-23-recto,25,May,1,June,Alhallows Lesse,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Lumbardstreet,Buried,,1669
23,1669-23-recto,25,May,1,June,Alhallows Lumbardstreet,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows Stayning,Buried,1,1669
23,1669-23-recto,25,May,1,June,Alhallows Stayning,Plague,,1669
23,1669-23-recto,25,May,1,June,Alhallows the Wall,Buried,1,1669
23,1669-23-recto,25,May,1,June,Alhallows the Wall,Plague,,1669
23,1669-23-recto,25,May,1,June,St Alphage,Buried,,1669
23,1669-23-recto,25,May,1,June,St Alphage,Plague,,1669
23,1669-23-recto,25,May,1,June,St Andrew Hubbard,Buried,,1669
23,1669-23-recto,25,May,1,June,St Andrew Hubbard,Plague,,1669
23,1669-23-recto,25,May,1,June,St Andrew Undershaft,Buried,,1669
23,1669-23-recto,25,May,1,June,St Andrew Undershaft,Plague,,1669
23,1669-23-recto,25,May,1,June,St Andrew Wardrobe,Buried,,1669
23,1669-23-recto,25,May,1,June,St Andrew Wardrobe,Plague,,1669
23,1669-23-recto,25,May,1,June,St Ann Aldersgate,Buried,,1669
23,1669-23-recto,25,May,1,June,St Ann Aldersgate,Plague,,1669
23,1669-23-recto,25,May,1,June,St Ann Blackfryers,Buried,,1669
23,1669-23-recto,25,May,1,June,St Ann Blackfryers,Plague,,1669
23,1669-23-recto,25,May,1,June,St Antholins Parish,Buried,,1669
23,1669-23-recto,25,May,1,June,St Antholins Parish,Plague,,1669
23,1669-23-recto,25,May,1,June,St Austins Parish,Buried,,1669
23,1669-23-recto,25,May,1,June,St Austins Parish,Plague,,1669
23,1669-23-recto,25,May,1,June,St Bartholomew Exchange,Buried,,1669
23,1669-23-recto,25,May,1,June,St Bartholomew Exchange,Plague,,1669
23,1669-23-recto,25,May,1,June,St Bennet Fynck,Buried,,1669
23,1669-23-recto,25,May,1,June,St Bennet Fynck,Plague,,1669
23,1669-23-recto,25,May,1,June,St Bennet Gracechurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Bennet Gracechurch,Plague,,1669
23,1669-23-recto,25,May,1,June,St Bennet Paulswharf,Buried,,1669
23,1669-23-recto,25,May,1,June,St Bennet Paulswharf,Plague,,1669
23,1669-23-recto,25,May,1,June,St Bennet Sherehog,Buried,,1669
23,1669-23-recto,25,May,1,June,St Bennet Sherehog,Plague,,1669
23,1669-23-recto,25,May,1,June,St Botolph Billingsgate,Buried,,1669
23,1669-23-recto,25,May,1,June,St Botolph Billingsgate,Plague,,1669
23,1669-23-recto,25,May,1,June,Christ Church,Buried,,1669
23,1669-23-recto,25,May,1,June,Christ Church,Plague,,1669
23,1669-23-recto,25,May,1,June,St Christophers,Buried,,1669
23,1669-23-recto,25,May,1,June,St Christophers,Plague,,1669
23,1669-23-recto,25,May,1,June,St Clement Eastcheap,Buried,,1669
23,1669-23-recto,25,May,1,June,St Clement Eastcheap,Plague,,1669
23,1669-23-recto,25,May,1,June,St Dionis Backchurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Dionis Backchurch,Plague,,1669
23,1669-23-recto,25,May,1,June,St Dunstan East,Buried,,1669
23,1669-23-recto,25,May,1,June,St Dunstan East,Plague,,1669
23,1669-23-recto,25,May,1,June,St Edmund Lumbardstr.,Buried,,1669
23,1669-23-recto,25,May,1,June,St Edmund Lumbardstr.,Plague,,1669
23,1669-23-recto,25,May,1,June,St Ethelborough,Buried,,1669
23,1669-23-recto,25,May,1,June,St Ethelborough,Plague,,1669
23,1669-23-recto,25,May,1,June,St Faith,Buried,,1669
23,1669-23-recto,25,May,1,June,St Faith,Plague,,1669
23,1669-23-recto,25,May,1,June,St Foster,Buried,1,1669
23,1669-23-recto,25,May,1,June,St Foster,Plague,,1669
23,1669-23-recto,25,May,1,June,St Gabriel Fenchurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Gabriel Fenchurch,Plague,,1669
23,1669-23-recto,25,May,1,June,St George Botolphlane,Buried,,1669
23,1669-23-recto,25,May,1,June,St George Botolphlane,Plague,,1669
23,1669-23-recto,25,May,1,June,St Gregory by St Pauls,Buried,,1669
23,1669-23-recto,25,May,1,June,St Gregory by St Pauls,Plague,,1669
23,1669-23-recto,25,May,1,June,St Hellen,Buried,1,1669
23,1669-23-recto,25,May,1,June,St Hellen,Plague,,1669
23,1669-23-recto,25,May,1,June,St James Dukes place,Buried,,1669
23,1669-23-recto,25,May,1,June,St James Dukes place,Plague,,1669
23,1669-23-recto,25,May,1,June,St James Garlickhithe,Buried,,1669
23,1669-23-recto,25,May,1,June,St James Garlickhithe,Plague,,1669
23,1669-23-recto,25,May,1,June,St John Baptist,Buried,1,1669
23,1669-23-recto,25,May,1,June,St John Baptist,Plague,,1669
23,1669-23-recto,25,May,1,June,St John Evangelist,Buried,,1669
23,1669-23-recto,25,May,1,June,St John Evangelist,Plague,,1669
23,1669-23-recto,25,May,1,June,St John Zachary,Buried,,1669
23,1669-23-recto,25,May,1,June,St John Zachary,Plague,,1669
23,1669-23-recto,25,May,1,June,St Katharine Coleman,Buried,1,1669
23,1669-23-recto,25,May,1,June,St Katharine Coleman,Plague,,1669
23,1669-23-recto,25,May,1,June,St Katharine Creechurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Katharine Creechurch,Plague,1,1669
23,1669-23-recto,25,May,1,June,St Lawrence Jewry,Buried,,1669
23,1669-23-recto,25,May,1,June,St Lawrence Jewry,Plague,,1669
23,1669-23-recto,25,May,1,June,St Lawrence Pountney,Buried,,1669
23,1669-23-recto,25,May,1,June,St Lawrence Pountney,Plague,,1669
23,1669-23-recto,25,May,1,June,St Leonard Eastcheap,Buried,,1669
23,1669-23-recto,25,May,1,June,St Leonard Eastcheap,Plague,,1669
23,1669-23-recto,25,May,1,June,St Leonard Fosterlane,Buried,,1669
23,1669-23-recto,25,May,1,June,St Leonard Fosterlane,Plague,,1669
23,1669-23-recto,25,May,1,June,St Magnus Parish,Buried,,1669
23,1669-23-recto,25,May,1,June,St Magnus Parish,Plague,,1669
23,1669-23-recto,25,May,1,June,St Margaret Lothbury,Buried,2,1669
23,1669-23-recto,25,May,1,June,St Margaret Lothbury,Plague,,1669
23,1669-23-recto,25,May,1,June,St Margaret Moses,Buried,,1669
23,1669-23-recto,25,May,1,June,St Margaret Moses,Plague,,1669
23,1669-23-recto,25,May,1,June,St Margaret Newfishstreet,Buried,,1669
23,1669-23-recto,25,May,1,June,St Margaret Newfishstreet,Plague,,1669
23,1669-23-recto,25,May,1,June,St Margaret Pattons,Buried,1,1669
23,1669-23-recto,25,May,1,June,St Margaret Pattons,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Abchurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Abchurch,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Aldermanbury,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Aldermanbury,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Aldermary,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Aldermary,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary le Bow,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary le Bow,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Bothaw,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Bothaw,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Colechurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Colechurch,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Hill,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Hill,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Mounthaw,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Mounthaw,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Sommerset,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Sommerset,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Stayning,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Stayning,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Woolchurch,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Woolchurch,Plague,,1669
23,1669-23-recto,25,May,1,June,St Mary Woolnoth,Buried,,1669
23,1669-23-recto,25,May,1,June,St Mary Woolnoth,Plague,,1669
23,1669-23-recto,25,May,1,June,St Martin Iremongerlane,Buried,,1669
23,1669-23-recto,25,May,1,June,St Martin Iremongerlane,Plague,,1669
23,1669-23-recto,25,May,1,June,St Martin Ludgate,Buried,,1669
23,1669-23-recto,25,May,1,June,St Martin Ludgate,Plague,,1669
23,1669-23-recto,25,May,1,June,St Martin Orgars,Buried,,1669
23,1669-23-recto,25,May,1,June,St Martin Orgars,Plague,,1669
23,1669-23-recto,25,May,1,June,St Martin Outwich,Buried,,1669
23,1669-23-recto,25,May,1,June,St Martin Outwich,Plague,,1669
23,1669-23-recto,25,May,1,June,St Martin Vintrey,Buried,,1669
23,1669-23-recto,25,May,1,June,St Martin Vintrey,Plague,,1669
23,1669-23-recto,25,May,1,June,St Matthew Fridaystreet,Buried,,1669
23,1669-23-recto,25,May,1,June,St Matthew Fridaystreet,Plague,,1669
23,1669-23-recto,25,May,1,June,St Maudlin Milkstreet,Buried,,1669
23,1669-23-recto,25,May,1,June,St Maudlin Milkstreet,Plague,,1669
23,1669-23-recto,25,May,1,June,St Maudlin Oldfishstreet,Buried,,1669
23,1669-23-recto,25,May,1,June,St Maudlin Oldfishstreet,Plague,,1669
23,1669-23-recto,25,May,1,June,St Michael Bassishaw,Buried,,1669
