count_type,count,parish_id,id,week_id,year_range,year_id,split_year
Buried,,85,10483,1669-1670-09,1669-1670,1669,1668/1669
Plague,,85,10484,1669-1670-09,1669-1670,1669,1668/1669
Buried,,90,10485,1669-1670-09,1669-1670,1669,1668/1669
Plague,,90,10486,1669-1670-09,1669-1670,1669,1668/1669
Buried,,86,10487,1669-1670-09,1669-1670,1669,1668/1669
Plague,,86,10488,1669-1670-09,1669-1670,1669,1668/1669
Buried,,87,10489,1669-1670-09,1669-1670,1669,1668/1669
Plague,,87,10490,1669-1670-09,1669-1670,1669,1668/1669
Buried,2,88,10491,1669-1670-09,1669-1670,1669,1668/1669
Plague,,88,10492,1669-1670-09,1669-1670,1669,1668/1669
Buried,,91,10493,1669-1670-09,1669-1670,1669,1668/1669
Plague,,91,10494,1669-1670-09,1669-1670,1669,1668/1669
Buried,,94,10495,1669-1670-09,1669-1670,1669,1668/1669
Plague,,94,10496,1669-1670-09,1669-1670,1669,1668/1669
Buried,,95,10497,1669-1670-09,1669-1670,1669,1668/1669
Plague,,95,10498,1669-1670-09,1669-1670,1669,1668/1669
Buried,,97,10499,1669-1670-09,1669-1670,1669,1668/1669
Plague,,97,10500,1669-1670-09,1669-1670,1669,1668/1669
Buried,,98,10501,1669-1670-09,1669-1670,1669,1668/1669
Plague,,98,10502,1669-1670-09,1669-1670,1669,1668/1669
Buried,,78,10503,1669-1670-09,1669-1670,1669,1668/1669
Plague,,78,10504,1669-1670-09,1669-1670,1669,1668/1669
Buried,,79,10505,1669-1670-09,1669-1670,1669,1668/1669
Plague,,79,10506,1669-1670-09,1669-1670,1669,1668/1669
Buried,,80,10507,1669-1670-09,1669-1670,1669,1668/1669
Plague,,80,10508,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,81,10509,1669-1670-09,1669-1670,1669,1668/1669
Plague,,81,10510,1669-1670-09,1669-1670,1669,1668/1669
Buried,2,82,10511,1669-1670-09,1669-1670,1669,1668/1669
Plague,,82,10512,1669-1670-09,1669-1670,1669,1668/1669
Buried,,99,10513,1669-1670-09,1669-1670,1669,1668/1669
Plague,,99,10514,1669-1670-09,1669-1670,1669,1668/1669
Buried,,100,10515,1669-1670-09,1669-1670,1669,1668/1669
Plague,,100,10516,1669-1670-09,1669-1670,1669,1668/1669
Buried,,101,10517,1669-1670-09,1669-1670,1669,1668/1669
Plague,,101,10518,1669-1670-09,1669-1670,1669,1668/1669
Buried,,102,10519,1669-1670-09,1669-1670,1669,1668/1669
Plague,,102,10520,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,103,10521,1669-1670-09,1669-1670,1669,1668/1669
Plague,,103,10522,1669-1670-09,1669-1670,1669,1668/1669
Buried,,104,10523,1669-1670-09,1669-1670,1669,1668/1669
Plague,,104,10524,1669-1670-09,1669-1670,1669,1668/1669
Buried,2,105,10525,1669-1670-09,1669-1670,1669,1668/1669
Plague,,105,10526,1669-1670-09,1669-1670,1669,1668/1669
Buried,,106,10527,1669-1670-09,1669-1670,1669,1668/1669
Plague,,106,10528,1669-1670-09,1669-1670,1669,1668/1669
Buried,,107,10529,1669-1670-09,1669-1670,1669,1668/1669
Plague,,107,10530,1669-1670-09,1669-1670,1669,1668/1669
Buried,,108,10531,1669-1670-09,1669-1670,1669,1668/1669
Plague,,108,10532,1669-1670-09,1669-1670,1669,1668/1669
Buried,,109,10533,1669-1670-09,1669-1670,1669,1668/1669
Plague,,109,10534,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,110,10535,1669-1670-09,1669-1670,1669,1668/1669
Plague,,110,10536,1669-1670-09,1669-1670,1669,1668/1669
Buried,,111,10537,1669-1670-09,1669-1670,1669,1668/1669
Plague,,111,10538,1669-1670-09,1669-1670,1669,1668/1669
Buried,,112,10539,1669-1670-09,1669-1670,1669,1668/1669
Plague,,112,10540,1669-1670-09,1669-1670,1669,1668/1669
Buried,,113,10541,1669-1670-09,1669-1670,1669,1668/1669
Plague,,113,10542,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,114,10543,1669-1670-09,1669-1670,1669,1668/1669
Plague,,114,10544,1669-1670-09,1669-1670,1669,1668/1669
Buried,,115,10545,1669-1670-09,1669-1670,1669,1668/1669
Plague,,115,10546,1669-1670-09,1669-1670,1669,1668/1669
Buried,,116,10547,1669-1670-09,1669-1670,1669,1668/1669
Plague,,116,10548,1669-1670-09,1669-1670,1669,1668/1669
Buried,,118,10549,1669-1670-09,1669-1670,1669,1668/1669
Plague,,118,10550,1669-1670-09,1669-1670,1669,1668/1669
Buried,,121,10551,1669-1670-09,1669-1670,1669,1668/1669
Plague,,121,10552,1669-1670-09,1669-1670,1669,1668/1669
Buried,3,122,10553,1669-1670-09,1669-1670,1669,1668/1669
Plague,,122,10554,1669-1670-09,1669-1670,1669,1668/1669
Buried,,123,10555,1669-1670-09,1669-1670,1669,1668/1669
Plague,,123,10556,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,124,10557,1669-1670-09,1669-1670,1669,1668/1669
Plague,,124,10558,1669-1670-09,1669-1670,1669,1668/1669
Buried,5,125,10559,1669-1670-09,1669-1670,1669,1668/1669
Plague,,125,10560,1669-1670-09,1669-1670,1669,1668/1669
Buried,,126,10561,1669-1670-09,1669-1670,1669,1668/1669
Plague,,126,10562,1669-1670-09,1669-1670,1669,1668/1669
Buried,2,127,10563,1669-1670-09,1669-1670,1669,1668/1669
Plague,,127,10564,1669-1670-09,1669-1670,1669,1668/1669
Buried,,128,10565,1669-1670-09,1669-1670,1669,1668/1669
Plague,,128,10566,1669-1670-09,1669-1670,1669,1668/1669
Buried,,132,10567,1669-1670-09,1669-1670,1669,1668/1669
Plague,,132,10568,1669-1670-09,1669-1670,1669,1668/1669
Buried,19,19,10569,1669-1670-09,1669-1670,1669,1668/1669
Plague,,19,10570,1669-1670-09,1669-1670,1669,1668/1669
Buried,3,28,10571,1669-1670-09,1669-1670,1669,1668/1669
Plague,,28,10572,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,29,10573,1669-1670-09,1669-1670,1669,1668/1669
Plague,,29,10574,1669-1670-09,1669-1670,1669,1668/1669
Buried,6,38,10575,1669-1670-09,1669-1670,1669,1668/1669
Plague,,38,10576,1669-1670-09,1669-1670,1669,1668/1669
Buried,,10,10577,1669-1670-09,1669-1670,1669,1668/1669
Plague,,10,10578,1669-1670-09,1669-1670,1669,1668/1669
Buried,6,34,10579,1669-1670-09,1669-1670,1669,1668/1669
Plague,,34,10580,1669-1670-09,1669-1670,1669,1668/1669
Buried,15,35,10581,1669-1670-09,1669-1670,1669,1668/1669
Plague,,35,10582,1669-1670-09,1669-1670,1669,1668/1669
Buried,8,37,10583,1669-1670-09,1669-1670,1669,1668/1669
Plague,,37,10584,1669-1670-09,1669-1670,1669,1668/1669
Buried,5,44,10585,1669-1670-09,1669-1670,1669,1668/1669
Plague,,44,10586,1669-1670-09,1669-1670,1669,1668/1669
Buried,7,51,10587,1669-1670-09,1669-1670,1669,1668/1669
Plague,,51,10588,1669-1670-09,1669-1670,1669,1668/1669
Buried,34,52,10589,1669-1670-09,1669-1670,1669,1668/1669
Plague,,52,10590,1669-1670-09,1669-1670,1669,1668/1669
Buried,21,117,10591,1669-1670-09,1669-1670,1669,1668/1669
Plague,,117,10592,1669-1670-09,1669-1670,1669,1668/1669
Buried,22,16,10593,1669-1670-09,1669-1670,1669,1668/1669
Plague,,16,10594,1669-1670-09,1669-1670,1669,1668/1669
Buried,9,15,10595,1669-1670-09,1669-1670,1669,1668/1669
Plague,,15,10596,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,129,10597,1669-1670-09,1669-1670,1669,1668/1669
Plague,,129,10598,1669-1670-09,1669-1670,1669,1668/1669
Buried,,131,10599,1669-1670-09,1669-1670,1669,1668/1669
Plague,,131,10600,1669-1670-09,1669-1670,1669,1668/1669
Buried,,9,10601,1669-1670-09,1669-1670,1669,1668/1669
Plague,,9,10602,1669-1670-09,1669-1670,1669,1668/1669
Buried,15,53,10603,1669-1670-09,1669-1670,1669,1668/1669
Plague,,53,10604,1669-1670-09,1669-1670,1669,1668/1669
Buried,2,12,10605,1669-1670-09,1669-1670,1669,1668/1669
Plague,,12,10606,1669-1670-09,1669-1670,1669,1668/1669
Buried,7,56,10607,1669-1670-09,1669-1670,1669,1668/1669
Plague,,56,10608,1669-1670-09,1669-1670,1669,1668/1669
Buried,3,64,10609,1669-1670-09,1669-1670,1669,1668/1669
Plague,,64,10610,1669-1670-09,1669-1670,1669,1668/1669
Buried,6,13,10611,1669-1670-09,1669-1670,1669,1668/1669
Plague,,13,10612,1669-1670-09,1669-1670,1669,1668/1669
Buried,10,69,10613,1669-1670-09,1669-1670,1669,1668/1669
Plague,,69,10614,1669-1670-09,1669-1670,1669,1668/1669
Buried,10,70,10615,1669-1670-09,1669-1670,1669,1668/1669
Plague,,70,10616,1669-1670-09,1669-1670,1669,1668/1669
Buried,4,89,10617,1669-1670-09,1669-1670,1669,1668/1669
Plague,,89,10618,1669-1670-09,1669-1670,1669,1668/1669
Buried,9,92,10619,1669-1670-09,1669-1670,1669,1668/1669
Plague,,92,10620,1669-1670-09,1669-1670,1669,1668/1669
Buried,22,96,10621,1669-1670-09,1669-1670,1669,1668/1669
Plague,,96,10622,1669-1670-09,1669-1670,1669,1668/1669
Buried,,120,10623,1669-1670-09,1669-1670,1669,1668/1669
Plague,,120,10624,1669-1670-09,1669-1670,1669,1668/1669
Buried,4,14,10625,1669-1670-09,1669-1670,1669,1668/1669
Plague,,14,10626,1669-1670-09,1669-1670,1669,1668/1669
Buried,38,130,10627,1669-1670-09,1669-1670,1669,1668/1669
Plague,,130,10628,1669-1670-09,1669-1670,1669,1668/1669
Buried,8,40,10629,1669-1670-09,1669-1670,1669,1668/1669
Plague,,40,10630,1669-1670-09,1669-1670,1669,1668/1669
Buried,7,119,10631,1669-1670-09,1669-1670,1669,1668/1669
Plague,,119,10632,1669-1670-09,1669-1670,1669,1668/1669
Buried,38,77,10633,1669-1670-09,1669-1670,1669,1668/1669
Plague,,77,10634,1669-1670-09,1669-1670,1669,1668/1669
Buried,1,93,10635,1669-1670-09,1669-1670,1669,1668/1669
Plague,,93,10636,1669-1670-09,1669-1670,1669,1668/1669
Buried,26,76,10637,1669-1670-09,1669-1670,1669,1668/1669
Plague,,76,10638,1669-1670-09,1669-1670,1669,1668/1669
Buried,,133,10639,1669-1670-09,1669-1670,1669,1668/1669
Plague,,133,10640,1669-1670-09,1669-1670,1669,1668/1669
Buried,,17,10641,1669-1670-10,1669-1670,1669,1668/1669
Plague,,17,10642,1669-1670-10,1669-1670,1669,1668/1669
Buried,,1,10643,1669-1670-10,1669-1670,1669,1668/1669
Plague,,1,10644,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,2,10645,1669-1670-10,1669-1670,1669,1668/1669
Plague,,2,10646,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,3,10647,1669-1670-10,1669-1670,1669,1668/1669
Plague,,3,10648,1669-1670-10,1669-1670,1669,1668/1669
Buried,,4,10649,1669-1670-10,1669-1670,1669,1668/1669
Plague,,4,10650,1669-1670-10,1669-1670,1669,1668/1669
Buried,,5,10651,1669-1670-10,1669-1670,1669,1668/1669
Plague,,5,10652,1669-1670-10,1669-1670,1669,1668/1669
Buried,,6,10653,1669-1670-10,1669-1670,1669,1668/1669
Plague,,6,10654,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,7,10655,1669-1670-10,1669-1670,1669,1668/1669
Plague,,7,10656,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,8,10657,1669-1670-10,1669-1670,1669,1668/1669
Plague,,8,10658,1669-1670-10,1669-1670,1669,1668/1669
Buried,,18,10659,1669-1670-10,1669-1670,1669,1668/1669
Plague,,18,10660,1669-1670-10,1669-1670,1669,1668/1669
Buried,,20,10661,1669-1670-10,1669-1670,1669,1668/1669
Plague,,20,10662,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,21,10663,1669-1670-10,1669-1670,1669,1668/1669
Plague,,21,10664,1669-1670-10,1669-1670,1669,1668/1669
Buried,,22,10665,1669-1670-10,1669-1670,1669,1668/1669
Plague,,22,10666,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,23,10667,1669-1670-10,1669-1670,1669,1668/1669
Plague,,23,10668,1669-1670-10,1669-1670,1669,1668/1669
Buried,,24,10669,1669-1670-10,1669-1670,1669,1668/1669
Plague,,24,10670,1669-1670-10,1669-1670,1669,1668/1669
Buried,,25,10671,1669-1670-10,1669-1670,1669,1668/1669
Plague,,25,10672,1669-1670-10,1669-1670,1669,1668/1669
Buried,,26,10673,1669-1670-10,1669-1670,1669,1668/1669
Plague,,26,10674,1669-1670-10,1669-1670,1669,1668/1669
Buried,,27,10675,1669-1670-10,1669-1670,1669,1668/1669
Plague,,27,10676,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,30,10677,1669-1670-10,1669-1670,1669,1668/1669
Plague,,30,10678,1669-1670-10,1669-1670,1669,1668/1669
Buried,,31,10679,1669-1670-10,1669-1670,1669,1668/1669
Plague,,31,10680,1669-1670-10,1669-1670,1669,1668/1669
Buried,,32,10681,1669-1670-10,1669-1670,1669,1668/1669
Plague,,32,10682,1669-1670-10,1669-1670,1669,1668/1669
Buried,,33,10683,1669-1670-10,1669-1670,1669,1668/1669
Plague,,33,10684,1669-1670-10,1669-1670,1669,1668/1669
Buried,,36,10685,1669-1670-10,1669-1670,1669,1668/1669
Plague,,36,10686,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,11,10687,1669-1670-10,1669-1670,1669,1668/1669
Plague,,11,10688,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,39,10689,1669-1670-10,1669-1670,1669,1668/1669
Plague,,39,10690,1669-1670-10,1669-1670,1669,1668/1669
Buried,,41,10691,1669-1670-10,1669-1670,1669,1668/1669
Plague,,41,10692,1669-1670-10,1669-1670,1669,1668/1669
Buried,,42,10693,1669-1670-10,1669-1670,1669,1668/1669
Plague,,42,10694,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,43,10695,1669-1670-10,1669-1670,1669,1668/1669
Plague,,43,10696,1669-1670-10,1669-1670,1669,1668/1669
Buried,,45,10697,1669-1670-10,1669-1670,1669,1668/1669
Plague,,45,10698,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,46,10699,1669-1670-10,1669-1670,1669,1668/1669
Plague,,46,10700,1669-1670-10,1669-1670,1669,1668/1669
Buried,,47,10701,1669-1670-10,1669-1670,1669,1668/1669
Plague,,47,10702,1669-1670-10,1669-1670,1669,1668/1669
Buried,,48,10703,1669-1670-10,1669-1670,1669,1668/1669
Plague,,48,10704,1669-1670-10,1669-1670,1669,1668/1669
Buried,,49,10705,1669-1670-10,1669-1670,1669,1668/1669
Plague,,49,10706,1669-1670-10,1669-1670,1669,1668/1669
Buried,,50,10707,1669-1670-10,1669-1670,1669,1668/1669
Plague,,50,10708,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,54,10709,1669-1670-10,1669-1670,1669,1668/1669
Plague,,54,10710,1669-1670-10,1669-1670,1669,1668/1669
Buried,,55,10711,1669-1670-10,1669-1670,1669,1668/1669
Plague,,55,10712,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,57,10713,1669-1670-10,1669-1670,1669,1668/1669
Plague,,57,10714,1669-1670-10,1669-1670,1669,1668/1669
Buried,,58,10715,1669-1670-10,1669-1670,1669,1668/1669
Plague,,58,10716,1669-1670-10,1669-1670,1669,1668/1669
Buried,,59,10717,1669-1670-10,1669-1670,1669,1668/1669
Plague,,59,10718,1669-1670-10,1669-1670,1669,1668/1669
Buried,,60,10719,1669-1670-10,1669-1670,1669,1668/1669
Plague,,60,10720,1669-1670-10,1669-1670,1669,1668/1669
Buried,,61,10721,1669-1670-10,1669-1670,1669,1668/1669
Plague,,61,10722,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,62,10723,1669-1670-10,1669-1670,1669,1668/1669
Plague,,62,10724,1669-1670-10,1669-1670,1669,1668/1669
Buried,3,63,10725,1669-1670-10,1669-1670,1669,1668/1669
Plague,,63,10726,1669-1670-10,1669-1670,1669,1668/1669
Buried,,65,10727,1669-1670-10,1669-1670,1669,1668/1669
Plague,,65,10728,1669-1670-10,1669-1670,1669,1668/1669
Buried,,66,10729,1669-1670-10,1669-1670,1669,1668/1669
Plague,,66,10730,1669-1670-10,1669-1670,1669,1668/1669
Buried,,67,10731,1669-1670-10,1669-1670,1669,1668/1669
Plague,,67,10732,1669-1670-10,1669-1670,1669,1668/1669
Buried,,68,10733,1669-1670-10,1669-1670,1669,1668/1669
Plague,,68,10734,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,71,10735,1669-1670-10,1669-1670,1669,1668/1669
Plague,,71,10736,1669-1670-10,1669-1670,1669,1668/1669
Buried,,72,10737,1669-1670-10,1669-1670,1669,1668/1669
Plague,,72,10738,1669-1670-10,1669-1670,1669,1668/1669
Buried,,73,10739,1669-1670-10,1669-1670,1669,1668/1669
Plague,,73,10740,1669-1670-10,1669-1670,1669,1668/1669
Buried,,74,10741,1669-1670-10,1669-1670,1669,1668/1669
Plague,,74,10742,1669-1670-10,1669-1670,1669,1668/1669
Buried,,75,10743,1669-1670-10,1669-1670,1669,1668/1669
Plague,,75,10744,1669-1670-10,1669-1670,1669,1668/1669
Buried,,83,10745,1669-1670-10,1669-1670,1669,1668/1669
Plague,,83,10746,1669-1670-10,1669-1670,1669,1668/1669
Buried,,84,10747,1669-1670-10,1669-1670,1669,1668/1669
Plague,,84,10748,1669-1670-10,1669-1670,1669,1668/1669
Buried,,85,10749,1669-1670-10,1669-1670,1669,1668/1669
Plague,,85,10750,1669-1670-10,1669-1670,1669,1668/1669
Buried,,90,10751,1669-1670-10,1669-1670,1669,1668/1669
Plague,,90,10752,1669-1670-10,1669-1670,1669,1668/1669
Buried,,86,10753,1669-1670-10,1669-1670,1669,1668/1669
Plague,,86,10754,1669-1670-10,1669-1670,1669,1668/1669
Buried,,87,10755,1669-1670-10,1669-1670,1669,1668/1669
Plague,,87,10756,1669-1670-10,1669-1670,1669,1668/1669
Buried,,88,10757,1669-1670-10,1669-1670,1669,1668/1669
Plague,,88,10758,1669-1670-10,1669-1670,1669,1668/1669
Buried,,91,10759,1669-1670-10,1669-1670,1669,1668/1669
Plague,,91,10760,1669-1670-10,1669-1670,1669,1668/1669
Buried,,94,10761,1669-1670-10,1669-1670,1669,1668/1669
Plague,,94,10762,1669-1670-10,1669-1670,1669,1668/1669
Buried,,95,10763,1669-1670-10,1669-1670,1669,1668/1669
Plague,,95,10764,1669-1670-10,1669-1670,1669,1668/1669
Buried,,97,10765,1669-1670-10,1669-1670,1669,1668/1669
Plague,,97,10766,1669-1670-10,1669-1670,1669,1668/1669
Buried,,98,10767,1669-1670-10,1669-1670,1669,1668/1669
Plague,,98,10768,1669-1670-10,1669-1670,1669,1668/1669
Buried,,78,10769,1669-1670-10,1669-1670,1669,1668/1669
Plague,,78,10770,1669-1670-10,1669-1670,1669,1668/1669
Buried,,79,10771,1669-1670-10,1669-1670,1669,1668/1669
Plague,,79,10772,1669-1670-10,1669-1670,1669,1668/1669
Buried,,80,10773,1669-1670-10,1669-1670,1669,1668/1669
Plague,,80,10774,1669-1670-10,1669-1670,1669,1668/1669
Buried,,81,10775,1669-1670-10,1669-1670,1669,1668/1669
Plague,,81,10776,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,82,10777,1669-1670-10,1669-1670,1669,1668/1669
Plague,,82,10778,1669-1670-10,1669-1670,1669,1668/1669
Buried,,99,10779,1669-1670-10,1669-1670,1669,1668/1669
Plague,,99,10780,1669-1670-10,1669-1670,1669,1668/1669
Buried,,100,10781,1669-1670-10,1669-1670,1669,1668/1669
Plague,,100,10782,1669-1670-10,1669-1670,1669,1668/1669
Buried,,101,10783,1669-1670-10,1669-1670,1669,1668/1669
Plague,,101,10784,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,102,10785,1669-1670-10,1669-1670,1669,1668/1669
Plague,,102,10786,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,103,10787,1669-1670-10,1669-1670,1669,1668/1669
Plague,,103,10788,1669-1670-10,1669-1670,1669,1668/1669
Buried,,104,10789,1669-1670-10,1669-1670,1669,1668/1669
Plague,,104,10790,1669-1670-10,1669-1670,1669,1668/1669
Buried,,105,10791,1669-1670-10,1669-1670,1669,1668/1669
Plague,,105,10792,1669-1670-10,1669-1670,1669,1668/1669
Buried,,106,10793,1669-1670-10,1669-1670,1669,1668/1669
Plague,,106,10794,1669-1670-10,1669-1670,1669,1668/1669
Buried,,107,10795,1669-1670-10,1669-1670,1669,1668/1669
Plague,,107,10796,1669-1670-10,1669-1670,1669,1668/1669
Buried,,108,10797,1669-1670-10,1669-1670,1669,1668/1669
Plague,,108,10798,1669-1670-10,1669-1670,1669,1668/1669
Buried,,109,10799,1669-1670-10,1669-1670,1669,1668/1669
Plague,,109,10800,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,110,10801,1669-1670-10,1669-1670,1669,1668/1669
Plague,,110,10802,1669-1670-10,1669-1670,1669,1668/1669
Buried,,111,10803,1669-1670-10,1669-1670,1669,1668/1669
Plague,,111,10804,1669-1670-10,1669-1670,1669,1668/1669
Buried,,112,10805,1669-1670-10,1669-1670,1669,1668/1669
Plague,,112,10806,1669-1670-10,1669-1670,1669,1668/1669
Buried,,113,10807,1669-1670-10,1669-1670,1669,1668/1669
Plague,,113,10808,1669-1670-10,1669-1670,1669,1668/1669
Buried,,114,10809,1669-1670-10,1669-1670,1669,1668/1669
Plague,,114,10810,1669-1670-10,1669-1670,1669,1668/1669
Buried,,115,10811,1669-1670-10,1669-1670,1669,1668/1669
Plague,,115,10812,1669-1670-10,1669-1670,1669,1668/1669
Buried,,116,10813,1669-1670-10,1669-1670,1669,1668/1669
Plague,,116,10814,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,118,10815,1669-1670-10,1669-1670,1669,1668/1669
Plague,,118,10816,1669-1670-10,1669-1670,1669,1668/1669
Buried,,121,10817,1669-1670-10,1669-1670,1669,1668/1669
Plague,,121,10818,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,122,10819,1669-1670-10,1669-1670,1669,1668/1669
Plague,,122,10820,1669-1670-10,1669-1670,1669,1668/1669
Buried,,123,10821,1669-1670-10,1669-1670,1669,1668/1669
Plague,,123,10822,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,124,10823,1669-1670-10,1669-1670,1669,1668/1669
Plague,,124,10824,1669-1670-10,1669-1670,1669,1668/1669
Buried,1,125,10825,1669-1670-10,1669-1670,1669,1668/1669
Plague,,125,10826,1669-1670-10,1669-1670,1669,1668/1669
Buried,,126,10827,1669-1670-10,1669-1670,1669,1668/1669
Plague,,126,10828,1669-1670-10,1669-1670,1669,1668/1669
Buried,,127,10829,1669-1670-10,1669-1670,1669,1668/1669
Plague,,127,10830,1669-1670-10,1669-1670,1669,1668/1669
Buried,,128,10831,1669-1670-10,1669-1670,1669,1668/1669
Plague,,128,10832,1669-1670-10,1669-1670,1669,1668/1669
Buried,,132,10833,1669-1670-10,1669-1670,1669,1668/1669
Plague,,132,10834,1669-1670-10,1669-1670,1669,1668/1669
Buried,19,19,10835,1669-1670-10,1669-1670,1669,1668/1669
Plague,,19,10836,1669-1670-10,1669-1670,1669,1668/1669
Buried,3,28,10837,1669-1670-10,1669-1670,1669,1668/1669
Plague,,28,10838,1669-1670-10,1669-1670,1669,1668/1669
Buried,3,29,10839,1669-1670-10,1669-1670,1669,1668/1669
Plague,,29,10840,1669-1670-10,1669-1670,1669,1668/1669
Buried,3,38,10841,1669-1670-10,1669-1670,1669,1668/1669
Plague,,38,10842,1669-1670-10,1669-1670,1669,1668/1669
Buried,,10,10843,1669-1670-10,1669-1670,1669,1668/1669
Plague,,10,10844,1669-1670-10,1669-1670,1669,1668/1669
Buried,4,34,10845,1669-1670-10,1669-1670,1669,1668/1669
Plague,,34,10846,1669-1670-10,1669-1670,1669,1668/1669
Buried,15,35,10847,1669-1670-10,1669-1670,1669,1668/1669
Plague,,35,10848,1669-1670-10,1669-1670,1669,1668/1669
Buried,12,37,10849,1669-1670-10,1669-1670,1669,1668/1669
Plague,,37,10850,1669-1670-10,1669-1670,1669,1668/1669
Buried,7,44,10851,1669-1670-10,1669-1670,1669,1668/1669
Plague,,44,10852,1669-1670-10,1669-1670,1669,1668/1669
Buried,7,51,10853,1669-1670-10,1669-1670,1669,1668/1669
Plague,,51,10854,1669-1670-10,1669-1670,1669,1668/1669
Buried,32,52,10855,1669-1670-10,1669-1670,1669,1668/1669
Plague,,52,10856,1669-1670-10,1669-1670,1669,1668/1669
Buried,25,117,10857,1669-1670-10,1669-1670,1669,1668/1669
Plague,,117,10858,1669-1670-10,1669-1670,1669,1668/1669
Buried,18,16,10859,1669-1670-10,1669-1670,1669,1668/1669
Plague,,16,10860,1669-1670-10,1669-1670,1669,1668/1669
Buried,13,15,10861,1669-1670-10,1669-1670,1669,1668/1669
Plague,,15,10862,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,129,10863,1669-1670-10,1669-1670,1669,1668/1669
Plague,,129,10864,1669-1670-10,1669-1670,1669,1668/1669
Buried,,131,10865,1669-1670-10,1669-1670,1669,1668/1669
Plague,,131,10866,1669-1670-10,1669-1670,1669,1668/1669
Buried,,9,10867,1669-1670-10,1669-1670,1669,1668/1669
Plague,,9,10868,1669-1670-10,1669-1670,1669,1668/1669
Buried,29,53,10869,1669-1670-10,1669-1670,1669,1668/1669
Plague,,53,10870,1669-1670-10,1669-1670,1669,1668/1669
Buried,2,12,10871,1669-1670-10,1669-1670,1669,1668/1669
Plague,,12,10872,1669-1670-10,1669-1670,1669,1668/1669
Buried,5,56,10873,1669-1670-10,1669-1670,1669,1668/1669
Plague,,56,10874,1669-1670-10,1669-1670,1669,1668/1669
