count_type,count,bill_type,parish_id,id,week_id,year_range,year_id,split_year
Buried,,Weekly,91,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,91,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,1,Weekly,94,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,94,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,95,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,95,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,97,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,97,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,98,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,98,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,78,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,78,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,79,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,79,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,80,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,80,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,81,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,81,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,82,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,82,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,99,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,99,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,100,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,100,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,101,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,101,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,1,Weekly,102,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,102,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,103,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,103,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,104,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,104,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,3,Weekly,105,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,105,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,106,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,106,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,107,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,107,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,108,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,108,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,109,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,109,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,110,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,110,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,111,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,111,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,2,Weekly,112,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,112,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,113,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,113,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,3,Weekly,114,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,114,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,115,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,115,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,116,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,116,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,118,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,118,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,121,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,121,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,1,Weekly,122,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,122,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,123,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,123,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,1,Weekly,124,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,124,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,2,Weekly,125,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,125,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,126,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,126,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,127,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,127,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,128,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,128,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,132,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,132,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,40,Weekly,19,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,19,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,3,Weekly,28,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,28,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,29,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,29,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,5,Weekly,38,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,38,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,1,Weekly,10,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,10,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,9,Weekly,34,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,34,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,19,Weekly,35,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,35,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,18,Weekly,37,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,37,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,6,Weekly,44,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,44,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,13,Weekly,51,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,51,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,40,Weekly,52,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,52,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,33,Weekly,117,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,117,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,20,Weekly,16,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,16,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,18,Weekly,15,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,15,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,1,Weekly,129,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,129,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,2,Weekly,131,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,131,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,9,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,9,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,24,Weekly,53,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,53,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,4,Weekly,12,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,12,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,18,Weekly,56,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,56,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,7,Weekly,64,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,64,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,15,Weekly,13,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,13,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,25,Weekly,69,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,69,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,23,Weekly,70,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,70,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,9,Weekly,89,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,89,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,11,Weekly,92,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,92,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,31,Weekly,96,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,96,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,120,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,120,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,5,Weekly,14,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,14,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,87,Weekly,130,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,130,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,18,Weekly,40,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,40,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,4,Weekly,119,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,119,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,38,Weekly,77,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,77,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,3,Weekly,93,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,93,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,21,Weekly,76,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,76,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,133,17,1668-1669-38,1668-1669,1669,1668/1669
Plague,,Weekly,133,17,1668-1669-38,1668-1669,1669,1668/1669
Buried,,Weekly,17,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,17,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,4,Weekly,1,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,1,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,2,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,2,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,3,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,3,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,4,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,4,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,5,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,5,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,6,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,6,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,7,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,7,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,8,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,8,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,18,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,18,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,20,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,20,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,21,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,21,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,22,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,22,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,2,Weekly,23,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,23,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,3,Weekly,24,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,24,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,25,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,25,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,26,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,26,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,27,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,27,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,30,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,30,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,31,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,31,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,32,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,32,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,33,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,33,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,36,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,36,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,2,Weekly,11,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,11,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,39,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,39,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,41,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,41,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,42,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,42,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,43,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,43,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,45,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,45,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,46,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,46,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,47,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,47,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,48,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,48,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,49,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,49,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,50,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,50,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,54,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,54,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,3,Weekly,55,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,55,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,57,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,57,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,58,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,58,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,59,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,59,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,60,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,60,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,61,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,61,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,62,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,62,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,2,Weekly,63,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,63,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,65,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,65,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,66,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,66,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,67,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,67,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,68,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,68,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,71,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,71,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,72,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,72,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,73,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,73,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,74,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,74,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,75,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,75,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,2,Weekly,83,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,83,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,84,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,84,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,85,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,85,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,90,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,90,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,86,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,86,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,87,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,87,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,88,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,88,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,91,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,91,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,94,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,94,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,95,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,95,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,97,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,97,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,98,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,98,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,78,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,78,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,79,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,79,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,80,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,80,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,81,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,81,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,82,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,82,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,99,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,99,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,100,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,100,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,101,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,101,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,102,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,102,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,103,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,103,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,104,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,104,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,105,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,105,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,106,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,106,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,107,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,107,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,108,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,108,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,109,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,109,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,110,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,110,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,111,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,111,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,112,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,112,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,113,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,113,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,2,Weekly,114,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,114,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,115,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,115,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,116,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,116,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,118,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,118,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,121,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,121,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,122,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,122,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,123,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,123,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,1,Weekly,124,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,124,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,4,Weekly,125,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,125,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,126,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,126,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,127,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,127,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,128,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,128,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,132,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,132,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,39,Weekly,19,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,19,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,4,Weekly,28,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,28,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,29,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,29,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,5,Weekly,38,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,38,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,10,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,10,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,13,Weekly,34,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,34,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,15,Weekly,35,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,35,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,16,Weekly,37,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,37,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,2,Weekly,44,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,44,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,3,Weekly,51,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,51,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,44,Weekly,52,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,52,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,19,Weekly,117,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,117,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,25,Weekly,16,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,16,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,25,Weekly,15,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,15,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,129,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,129,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,3,Weekly,131,18,1668-1669-39,1668-1669,1669,1668/1669
Plague,,Weekly,131,18,1668-1669-39,1668-1669,1669,1668/1669
Buried,,Weekly,9,18,1668-1669-39,1668-1669,1669,1668/1669
