count,count_type,bill_type,parish_id,year,week_id,year_range,split_year
29,Total,General,76,1726,1725-1726-90,1725-1726,1725/1726
18,Total,General,77,1726,1725-1726-90,1725-1726,1725/1726
8,Total,General,78,1726,1725-1726-90,1725-1726,1725/1726
30,Total,General,79,1726,1725-1726-90,1725-1726,1725/1726
29,Total,General,82,1726,1725-1726-90,1725-1726,1725/1726
39,Total,General,83,1726,1725-1726-90,1725-1726,1725/1726
7,Total,General,84,1726,1725-1726-90,1725-1726,1725/1726
0,Total,General,85,1726,1725-1726-90,1725-1726,1725/1726
19,Total,General,86,1726,1725-1726-90,1725-1726,1725/1726
21,Total,General,94,1726,1725-1726-90,1725-1726,1725/1726
28,Total,General,95,1726,1725-1726-90,1725-1726,1725/1726
27,Total,General,96,1726,1725-1726-90,1725-1726,1725/1726
24,Total,General,101,1726,1725-1726-90,1725-1726,1725/1726
4,Total,General,97,1726,1725-1726-90,1725-1726,1725/1726
0,Total,General,98,1726,1725-1726-90,1725-1726,1725/1726
26,Total,General,99,1726,1725-1726-90,1725-1726,1725/1726
9,Total,General,103,1726,1725-1726-90,1725-1726,1725/1726
48,Total,General,106,1726,1725-1726-90,1725-1726,1725/1726
11,Total,General,107,1726,1725-1726-90,1725-1726,1725/1726
0,Total,General,109,1726,1725-1726-90,1725-1726,1725/1726
29,Total,General,110,1726,1725-1726-90,1725-1726,1725/1726
14,Total,General,89,1726,1725-1726-90,1725-1726,1725/1726
34,Total,General,90,1726,1725-1726-90,1725-1726,1725/1726
11,Total,General,91,1726,1725-1726-90,1725-1726,1725/1726
14,Total,General,92,1726,1725-1726-90,1725-1726,1725/1726
38,Total,General,93,1726,1725-1726-90,1725-1726,1725/1726
14,Total,General,112,1726,1725-1726-90,1725-1726,1725/1726
0,Total,General,113,1726,1725-1726-90,1725-1726,1725/1726
26,Total,General,114,1726,1725-1726-90,1725-1726,1725/1726
33,Total,General,115,1726,1725-1726-90,1725-1726,1725/1726
17,Total,General,116,1726,1725-1726-90,1725-1726,1725/1726
33,Total,General,117,1726,1725-1726-90,1725-1726,1725/1726
26,Total,General,118,1726,1725-1726-90,1725-1726,1725/1726
9,Total,General,119,1726,1725-1726-90,1725-1726,1725/1726
18,Total,General,120,1726,1725-1726-90,1725-1726,1725/1726
11,Total,General,121,1726,1725-1726-90,1725-1726,1725/1726
14,Total,General,122,1726,1725-1726-90,1725-1726,1725/1726
38,Total,General,123,1726,1725-1726-90,1725-1726,1725/1726
4,Total,General,124,1726,1725-1726-90,1725-1726,1725/1726
8,Total,General,125,1726,1725-1726-90,1725-1726,1725/1726
12,Total,General,126,1726,1725-1726-90,1725-1726,1725/1726
43,Total,General,127,1726,1725-1726-90,1725-1726,1725/1726
4,Total,General,128,1726,1725-1726-90,1725-1726,1725/1726
34,Total,General,129,1726,1725-1726-90,1725-1726,1725/1726
5,Total,General,135,1726,1725-1726-90,1725-1726,1725/1726
41,Total,General,136,1726,1725-1726-90,1725-1726,1725/1726
25,Total,General,137,1726,1725-1726-90,1725-1726,1725/1726
15,Total,General,138,1726,1725-1726-90,1725-1726,1725/1726
61,Total,General,139,1726,1725-1726-90,1725-1726,1725/1726
19,Total,General,140,1726,1725-1726-90,1725-1726,1725/1726
16,Total,General,141,1726,1725-1726-90,1725-1726,1725/1726
13,Total,General,142,1726,1725-1726-90,1725-1726,1725/1726
20,Total,General,154,1726,1725-1726-90,1725-1726,1725/1726
1219,Total,General,24,1726,1725-1726-90,1725-1726,1725/1726
64,Total,General,34,1726,1725-1726-90,1725-1726,1725/1726
26,Total,General,35,1726,1725-1726-90,1725-1726,1725/1726
268,Total,General,40,1726,1725-1726-90,1725-1726,1725/1726
960,Total,General,41,1726,1725-1726-90,1725-1726,1725/1726
620,Total,General,43,1726,1725-1726-90,1725-1726,1725/1726
40,Total,General,9,1726,1725-1726-90,1725-1726,1725/1726
333,Total,General,44,1726,1725-1726-90,1725-1726,1725/1726
,Total,General,71,1726,1725-1726-90,1725-1726,1725/1726
199,Total,General,50,1726,1725-1726-90,1725-1726,1725/1726
459,Total,General,59,1726,1725-1726-90,1725-1726,1725/1726
1796,Total,General,60,1726,1725-1726-90,1725-1726,1725/1726
921,Total,General,130,1726,1725-1726-90,1725-1726,1725/1726
748,Total,General,21,1726,1725-1726-90,1725-1726,1725/1726
788,Total,General,20,1726,1725-1726-90,1725-1726,1725/1726
270,Total,General,143,1726,1725-1726-90,1725-1726,1725/1726
22,Total,General,153,1726,1725-1726-90,1725-1726,1725/1726
,Total,General,18,1726,1725-1726-90,1725-1726,1725/1726
,Total,General,11,1726,1725-1726-90,1725-1726,1725/1726
225,Total,General,12,1726,1725-1726-90,1725-1726,1725/1726
1623,Total,General,61,1726,1725-1726-90,1725-1726,1725/1726
237,Total,General,13,1726,1725-1726-90,1725-1726,1725/1726
370,Total,General,68,1726,1725-1726-90,1725-1726,1725/1726
578,Total,General,64,1726,1725-1726-90,1725-1726,1725/1726
216,Total,General,75,1726,1725-1726-90,1725-1726,1725/1726
487,Total,General,14,1726,1725-1726-90,1725-1726,1725/1726
962,Total,General,80,1726,1725-1726-90,1725-1726,1725/1726
501,Total,General,81,1726,1725-1726-90,1725-1726,1725/1726
,Total,General,111,1726,1725-1726-90,1725-1726,1725/1726
246,Total,General,100,1726,1725-1726-90,1725-1726,1725/1726
341,Total,General,104,1726,1725-1726-90,1725-1726,1725/1726
1161,Total,General,108,1726,1725-1726-90,1725-1726,1725/1726
731,Total,General,134,1726,1725-1726-90,1725-1726,1725/1726
325,Total,General,19,1726,1725-1726-90,1725-1726,1725/1726
3150,Total,General,149,1726,1725-1726-90,1725-1726,1725/1726
512,Total,General,30,1726,1725-1726-90,1725-1726,1725/1726
601,Total,General,46,1726,1725-1726-90,1725-1726,1725/1726
1421,Total,General,67,1726,1725-1726-90,1725-1726,1725/1726
257,Total,General,133,1726,1725-1726-90,1725-1726,1725/1726
1560,Total,General,88,1726,1725-1726-90,1725-1726,1725/1726
117,Total,General,105,1726,1725-1726-90,1725-1726,1725/1726
45,Total,General,102,1726,1725-1726-90,1725-1726,1725/1726
1265,Total,General,87,1726,1725-1726-90,1725-1726,1725/1726
,Total,General,17,1726,1725-1726-90,1725-1726,1725/1726
27,Total,General,22,1727,1726-1727-90,1726-1727,1726/1727
70,Total,General,1,1727,1726-1727-90,1726-1727,1726/1727
13,Total,General,2,1727,1726-1727-90,1726-1727,1726/1727
61,Total,General,3,1727,1726-1727-90,1726-1727,1726/1727
0,Total,General,4,1727,1726-1727-90,1726-1727,1726/1727
25,Total,General,5,1727,1726-1727-90,1726-1727,1726/1727
21,Total,General,6,1727,1726-1727-90,1726-1727,1726/1727
19,Total,General,7,1727,1726-1727-90,1726-1727,1726/1727
40,Total,General,8,1727,1726-1727-90,1726-1727,1726/1727
39,Total,General,23,1727,1726-1727-90,1726-1727,1726/1727
14,Total,General,25,1727,1726-1727-90,1726-1727,1726/1727
39,Total,General,26,1727,1726-1727-90,1726-1727,1726/1727
67,Total,General,27,1727,1726-1727-90,1726-1727,1726/1727
36,Total,General,28,1727,1726-1727-90,1726-1727,1726/1727
167,Total,General,29,1727,1726-1727-90,1726-1727,1726/1727
5,Total,General,31,1727,1726-1727-90,1726-1727,1726/1727
22,Total,General,32,1727,1726-1727-90,1726-1727,1726/1727
21,Total,General,33,1727,1726-1727-90,1726-1727,1726/1727
17,Total,General,36,1727,1726-1727-90,1726-1727,1726/1727
17,Total,General,37,1727,1726-1727-90,1726-1727,1726/1727
38,Total,General,38,1727,1726-1727-90,1726-1727,1726/1727
1,Total,General,39,1727,1726-1727-90,1726-1727,1726/1727
5,Total,General,42,1727,1726-1727-90,1726-1727,1726/1727
185,Total,General,10,1727,1726-1727-90,1726-1727,1726/1727
21,Total,General,45,1727,1726-1727-90,1726-1727,1726/1727
20,Total,General,47,1727,1726-1727-90,1726-1727,1726/1727
30,Total,General,48,1727,1726-1727-90,1726-1727,1726/1727
80,Total,General,49,1727,1726-1727-90,1726-1727,1726/1727
21,Total,General,51,1727,1726-1727-90,1726-1727,1726/1727
30,Total,General,52,1727,1726-1727-90,1726-1727,1726/1727
39,Total,General,53,1727,1726-1727-90,1726-1727,1726/1727
28,Total,General,54,1727,1726-1727-90,1726-1727,1726/1727
20,Total,General,55,1727,1726-1727-90,1726-1727,1726/1727
16,Total,General,56,1727,1726-1727-90,1726-1727,1726/1727
60,Total,General,62,1727,1726-1727-90,1726-1727,1726/1727
25,Total,General,63,1727,1726-1727-90,1726-1727,1726/1727
31,Total,General,65,1727,1726-1727-90,1726-1727,1726/1727
25,Total,General,66,1727,1726-1727-90,1726-1727,1726/1727
31,Total,General,69,1727,1726-1727-90,1726-1727,1726/1727
6,Total,General,70,1727,1726-1727-90,1726-1727,1726/1727
21,Total,General,72,1727,1726-1727-90,1726-1727,1726/1727
69,Total,General,73,1727,1726-1727-90,1726-1727,1726/1727
79,Total,General,74,1727,1726-1727-90,1726-1727,1726/1727
42,Total,General,76,1727,1726-1727-90,1726-1727,1726/1727
14,Total,General,77,1727,1726-1727-90,1726-1727,1726/1727
12,Total,General,78,1727,1726-1727-90,1726-1727,1726/1727
31,Total,General,79,1727,1726-1727-90,1726-1727,1726/1727
48,Total,General,82,1727,1726-1727-90,1726-1727,1726/1727
19,Total,General,83,1727,1726-1727-90,1726-1727,1726/1727
6,Total,General,84,1727,1726-1727-90,1726-1727,1726/1727
0,Total,General,85,1727,1726-1727-90,1726-1727,1726/1727
16,Total,General,86,1727,1726-1727-90,1726-1727,1726/1727
24,Total,General,94,1727,1726-1727-90,1726-1727,1726/1727
37,Total,General,95,1727,1726-1727-90,1726-1727,1726/1727
18,Total,General,96,1727,1726-1727-90,1726-1727,1726/1727
31,Total,General,101,1727,1726-1727-90,1726-1727,1726/1727
5,Total,General,97,1727,1726-1727-90,1726-1727,1726/1727
0,Total,General,98,1727,1726-1727-90,1726-1727,1726/1727
37,Total,General,99,1727,1726-1727-90,1726-1727,1726/1727
9,Total,General,103,1727,1726-1727-90,1726-1727,1726/1727
41,Total,General,106,1727,1726-1727-90,1726-1727,1726/1727
17,Total,General,107,1727,1726-1727-90,1726-1727,1726/1727
0,Total,General,109,1727,1726-1727-90,1726-1727,1726/1727
25,Total,General,110,1727,1726-1727-90,1726-1727,1726/1727
14,Total,General,89,1727,1726-1727-90,1726-1727,1726/1727
30,Total,General,90,1727,1726-1727-90,1726-1727,1726/1727
22,Total,General,91,1727,1726-1727-90,1726-1727,1726/1727
20,Total,General,92,1727,1726-1727-90,1726-1727,1726/1727
35,Total,General,93,1727,1726-1727-90,1726-1727,1726/1727
3,Total,General,112,1727,1726-1727-90,1726-1727,1726/1727
0,Total,General,113,1727,1726-1727-90,1726-1727,1726/1727
29,Total,General,114,1727,1726-1727-90,1726-1727,1726/1727
52,Total,General,115,1727,1726-1727-90,1726-1727,1726/1727
14,Total,General,116,1727,1726-1727-90,1726-1727,1726/1727
41,Total,General,117,1727,1726-1727-90,1726-1727,1726/1727
30,Total,General,118,1727,1726-1727-90,1726-1727,1726/1727
17,Total,General,119,1727,1726-1727-90,1726-1727,1726/1727
23,Total,General,120,1727,1726-1727-90,1726-1727,1726/1727
13,Total,General,121,1727,1726-1727-90,1726-1727,1726/1727
19,Total,General,122,1727,1726-1727-90,1726-1727,1726/1727
35,Total,General,123,1727,1726-1727-90,1726-1727,1726/1727
3,Total,General,124,1727,1726-1727-90,1726-1727,1726/1727
24,Total,General,125,1727,1726-1727-90,1726-1727,1726/1727
6,Total,General,126,1727,1726-1727-90,1726-1727,1726/1727
54,Total,General,127,1727,1726-1727-90,1726-1727,1726/1727
4,Total,General,128,1727,1726-1727-90,1726-1727,1726/1727
50,Total,General,129,1727,1726-1727-90,1726-1727,1726/1727
4,Total,General,135,1727,1726-1727-90,1726-1727,1726/1727
49,Total,General,136,1727,1726-1727-90,1726-1727,1726/1727
15,Total,General,137,1727,1726-1727-90,1726-1727,1726/1727
24,Total,General,138,1727,1726-1727-90,1726-1727,1726/1727
48,Total,General,139,1727,1726-1727-90,1726-1727,1726/1727
16,Total,General,140,1727,1726-1727-90,1726-1727,1726/1727
23,Total,General,141,1727,1726-1727-90,1726-1727,1726/1727
11,Total,General,142,1727,1726-1727-90,1726-1727,1726/1727
31,Total,General,154,1727,1726-1727-90,1726-1727,1726/1727
1245,Total,General,24,1727,1726-1727-90,1726-1727,1726/1727
45,Total,General,34,1727,1726-1727-90,1726-1727,1726/1727
35,Total,General,35,1727,1726-1727-90,1726-1727,1726/1727
248,Total,General,40,1727,1726-1727-90,1726-1727,1726/1727
833,Total,General,41,1727,1726-1727-90,1726-1727,1726/1727
564,Total,General,43,1727,1726-1727-90,1726-1727,1726/1727
35,Total,General,9,1727,1726-1727-90,1726-1727,1726/1727
387,Total,General,44,1727,1726-1727-90,1726-1727,1726/1727
,Total,General,71,1727,1726-1727-90,1726-1727,1726/1727
262,Total,General,50,1727,1726-1727-90,1726-1727,1726/1727
592,Total,General,59,1727,1726-1727-90,1726-1727,1726/1727
1694,Total,General,60,1727,1726-1727-90,1726-1727,1726/1727
877,Total,General,130,1727,1726-1727-90,1726-1727,1726/1727
888,Total,General,21,1727,1726-1727-90,1726-1727,1726/1727
784,Total,General,20,1727,1726-1727-90,1726-1727,1726/1727
371,Total,General,143,1727,1726-1727-90,1726-1727,1726/1727
34,Total,General,153,1727,1726-1727-90,1726-1727,1726/1727
,Total,General,18,1727,1726-1727-90,1726-1727,1726/1727
,Total,General,11,1727,1726-1727-90,1726-1727,1726/1727
213,Total,General,12,1727,1726-1727-90,1726-1727,1726/1727
1481,Total,General,61,1727,1726-1727-90,1726-1727,1726/1727
217,Total,General,13,1727,1726-1727-90,1726-1727,1726/1727
324,Total,General,68,1727,1726-1727-90,1726-1727,1726/1727
621,Total,General,64,1727,1726-1727-90,1726-1727,1726/1727
198,Total,General,75,1727,1726-1727-90,1726-1727,1726/1727
553,Total,General,14,1727,1726-1727-90,1726-1727,1726/1727
858,Total,General,80,1727,1726-1727-90,1726-1727,1726/1727
516,Total,General,81,1727,1726-1727-90,1726-1727,1726/1727
,Total,General,111,1727,1726-1727-90,1726-1727,1726/1727
269,Total,General,100,1727,1726-1727-90,1726-1727,1726/1727
382,Total,General,104,1727,1726-1727-90,1726-1727,1726/1727
1085,Total,General,108,1727,1726-1727-90,1726-1727,1726/1727
623,Total,General,134,1727,1726-1727-90,1726-1727,1726/1727
310,Total,General,19,1727,1726-1727-90,1726-1727,1726/1727
2812,Total,General,149,1727,1726-1727-90,1726-1727,1726/1727
463,Total,General,30,1727,1726-1727-90,1726-1727,1726/1727
582,Total,General,46,1727,1726-1727-90,1726-1727,1726/1727
1409,Total,General,67,1727,1726-1727-90,1726-1727,1726/1727
283,Total,General,133,1727,1726-1727-90,1726-1727,1726/1727
1600,Total,General,88,1727,1726-1727-90,1726-1727,1726/1727
73,Total,General,105,1727,1726-1727-90,1726-1727,1726/1727
106,Total,General,102,1727,1726-1727-90,1726-1727,1726/1727
1145,Total,General,87,1727,1726-1727-90,1726-1727,1726/1727
,Total,General,17,1727,1726-1727-90,1726-1727,1726/1727
32,Total,General,22,1728,1727-1728-90,1727-1728,1727/1728
66,Total,General,1,1728,1727-1728-90,1727-1728,1727/1728
11,Total,General,2,1728,1727-1728-90,1727-1728,1727/1728
64,Total,General,3,1728,1727-1728-90,1727-1728,1727/1728
0,Total,General,4,1728,1727-1728-90,1727-1728,1727/1728
28,Total,General,5,1728,1727-1728-90,1727-1728,1727/1728
23,Total,General,6,1728,1727-1728-90,1727-1728,1727/1728
26,Total,General,7,1728,1727-1728-90,1727-1728,1727/1728
37,Total,General,8,1728,1727-1728-90,1727-1728,1727/1728
44,Total,General,23,1728,1727-1728-90,1727-1728,1727/1728
13,Total,General,25,1728,1727-1728-90,1727-1728,1727/1728
45,Total,General,26,1728,1727-1728-90,1727-1728,1727/1728
43,Total,General,27,1728,1727-1728-90,1727-1728,1727/1728
50,Total,General,28,1728,1727-1728-90,1727-1728,1727/1728
171,Total,General,29,1728,1727-1728-90,1727-1728,1727/1728
11,Total,General,31,1728,1727-1728-90,1727-1728,1727/1728
17,Total,General,32,1728,1727-1728-90,1727-1728,1727/1728
26,Total,General,33,1728,1727-1728-90,1727-1728,1727/1728
26,Total,General,36,1728,1727-1728-90,1727-1728,1727/1728
7,Total,General,37,1728,1727-1728-90,1727-1728,1727/1728
40,Total,General,38,1728,1727-1728-90,1727-1728,1727/1728
1,Total,General,39,1728,1727-1728-90,1727-1728,1727/1728
9,Total,General,42,1728,1727-1728-90,1727-1728,1727/1728
217,Total,General,10,1728,1727-1728-90,1727-1728,1727/1728
20,Total,General,45,1728,1727-1728-90,1727-1728,1727/1728
17,Total,General,47,1728,1727-1728-90,1727-1728,1727/1728
30,Total,General,48,1728,1727-1728-90,1727-1728,1727/1728
79,Total,General,49,1728,1727-1728-90,1727-1728,1727/1728
27,Total,General,51,1728,1727-1728-90,1727-1728,1727/1728
28,Total,General,52,1728,1727-1728-90,1727-1728,1727/1728
36,Total,General,53,1728,1727-1728-90,1727-1728,1727/1728
26,Total,General,54,1728,1727-1728-90,1727-1728,1727/1728
14,Total,General,55,1728,1727-1728-90,1727-1728,1727/1728
9,Total,General,56,1728,1727-1728-90,1727-1728,1727/1728
78,Total,General,62,1728,1727-1728-90,1727-1728,1727/1728
15,Total,General,63,1728,1727-1728-90,1727-1728,1727/1728
40,Total,General,65,1728,1727-1728-90,1727-1728,1727/1728
37,Total,General,66,1728,1727-1728-90,1727-1728,1727/1728
17,Total,General,69,1728,1727-1728-90,1727-1728,1727/1728
4,Total,General,70,1728,1727-1728-90,1727-1728,1727/1728
20,Total,General,72,1728,1727-1728-90,1727-1728,1727/1728
47,Total,General,73,1728,1727-1728-90,1727-1728,1727/1728
85,Total,General,74,1728,1727-1728-90,1727-1728,1727/1728
48,Total,General,76,1728,1727-1728-90,1727-1728,1727/1728
12,Total,General,77,1728,1727-1728-90,1727-1728,1727/1728
10,Total,General,78,1728,1727-1728-90,1727-1728,1727/1728
29,Total,General,79,1728,1727-1728-90,1727-1728,1727/1728
50,Total,General,82,1728,1727-1728-90,1727-1728,1727/1728
28,Total,General,83,1728,1727-1728-90,1727-1728,1727/1728
7,Total,General,84,1728,1727-1728-90,1727-1728,1727/1728
0,Total,General,85,1728,1727-1728-90,1727-1728,1727/1728
16,Total,General,86,1728,1727-1728-90,1727-1728,1727/1728
20,Total,General,94,1728,1727-1728-90,1727-1728,1727/1728
46,Total,General,95,1728,1727-1728-90,1727-1728,1727/1728
28,Total,General,96,1728,1727-1728-90,1727-1728,1727/1728
26,Total,General,101,1728,1727-1728-90,1727-1728,1727/1728
3,Total,General,97,1728,1727-1728-90,1727-1728,1727/1728
0,Total,General,98,1728,1727-1728-90,1727-1728,1727/1728
46,Total,General,99,1728,1727-1728-90,1727-1728,1727/1728
17,Total,General,103,1728,1727-1728-90,1727-1728,1727/1728
36,Total,General,106,1728,1727-1728-90,1727-1728,1727/1728
21,Total,General,107,1728,1727-1728-90,1727-1728,1727/1728
0,Total,General,109,1728,1727-1728-90,1727-1728,1727/1728
19,Total,General,110,1728,1727-1728-90,1727-1728,1727/1728
8,Total,General,89,1728,1727-1728-90,1727-1728,1727/1728
22,Total,General,90,1728,1727-1728-90,1727-1728,1727/1728
22,Total,General,91,1728,1727-1728-90,1727-1728,1727/1728
8,Total,General,92,1728,1727-1728-90,1727-1728,1727/1728
34,Total,General,93,1728,1727-1728-90,1727-1728,1727/1728
10,Total,General,112,1728,1727-1728-90,1727-1728,1727/1728
0,Total,General,113,1728,1727-1728-90,1727-1728,1727/1728
33,Total,General,114,1728,1727-1728-90,1727-1728,1727/1728
36,Total,General,115,1728,1727-1728-90,1727-1728,1727/1728
22,Total,General,116,1728,1727-1728-90,1727-1728,1727/1728
34,Total,General,117,1728,1727-1728-90,1727-1728,1727/1728
35,Total,General,118,1728,1727-1728-90,1727-1728,1727/1728
14,Total,General,119,1728,1727-1728-90,1727-1728,1727/1728
11,Total,General,120,1728,1727-1728-90,1727-1728,1727/1728
9,Total,General,121,1728,1727-1728-90,1727-1728,1727/1728
7,Total,General,122,1728,1727-1728-90,1727-1728,1727/1728
25,Total,General,123,1728,1727-1728-90,1727-1728,1727/1728
4,Total,General,124,1728,1727-1728-90,1727-1728,1727/1728
19,Total,General,125,1728,1727-1728-90,1727-1728,1727/1728
9,Total,General,126,1728,1727-1728-90,1727-1728,1727/1728
49,Total,General,127,1728,1727-1728-90,1727-1728,1727/1728
4,Total,General,128,1728,1727-1728-90,1727-1728,1727/1728
52,Total,General,129,1728,1727-1728-90,1727-1728,1727/1728
4,Total,General,135,1728,1727-1728-90,1727-1728,1727/1728
41,Total,General,136,1728,1727-1728-90,1727-1728,1727/1728
20,Total,General,137,1728,1727-1728-90,1727-1728,1727/1728
12,Total,General,138,1728,1727-1728-90,1727-1728,1727/1728
101,Total,General,139,1728,1727-1728-90,1727-1728,1727/1728
14,Total,General,140,1728,1727-1728-90,1727-1728,1727/1728
20,Total,General,141,1728,1727-1728-90,1727-1728,1727/1728
17,Total,General,142,1728,1727-1728-90,1727-1728,1727/1728
18,Total,General,154,1728,1727-1728-90,1727-1728,1727/1728
1447,Total,General,24,1728,1727-1728-90,1727-1728,1727/1728
67,Total,General,34,1728,1727-1728-90,1727-1728,1727/1728
35,Total,General,35,1728,1727-1728-90,1727-1728,1727/1728
