"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,Week,"Unique ID","Start Day","Start Month","End Day","End month","St Alban Woodstreet - Buried","Alhallows Barking - Buried","Allhallows Breadstreet - Buried","Allhallows Great - Buried","Alhallows Honylane - Buried","Alhallows Lesse - Buried","Alhallows Lumbardstreet - Buried","Alhallows Stayning - Buried","Alhallows the Wall - Buried","St Alphage - Buried","St Andrew Hubbard - Buried","St Andrew Undershaft - Buried","St Andrew Wardrobe - Buried","St Ann Aldersgate - Buried","St Ann Blackfryers - Buried","St Antholins Parish - Buried","St Austins Parish - Buried","St Bartholomew Exchange - Buried","St Bennet Fynck - Buried","St Bennet Gracechurch - Buried","St Bennet Paulswharf - Buried","St Bennet Sherehog - Buried","St Botolph Billingsgate - Buried","Christ Church - Buried","St Christophers - Buried","St Clement Eastcheap - Buried","St Dionis Backchurch - Buried","St Dunstan East - Buried","St Edmund Lumbardstr. - Buried","St Ethelborough - Buried","St Faith - Buried","St Foster - Buried","St Gabriel Fenchurch - Buried","St George Botolphlane - Buried","St Gregory by St Pauls - Buried","St Hellen - Buried","St James Dukes place - Buried","St James Garlickhithe - Buried","St John Baptist - Buried","St John Evangelist - Buried","St John Zachary - Buried","St Katharine Coleman - Buried","St Katharine Creechurch - Buried","St Lawrence Jewry - Buried","St Lawrence Pountney - Buried","St Leonard Eastcheap - Buried","St Leonard Fosterlane - Buried","St Magnus Parish - Buried","St Margaret Lothbury - Buried","St Margaret Moses - Buried","St Margaret Newfishstreet - Buried","St Margaret Pattons - Buried","St Mary Abchurch - Buried","St Mary Aldermanbury - Buried","St Mary Aldermary - Buried","St Mary le Bow - Buried","St Mary Bothaw - Buried","St Mary Colechurch - Buried","St Mary Hill - Buried","St Mary Mounthaw - Buried","St Mary Sommerset - Buried","St Mary Stayning - Buried","St Mary Woolchurch - Buried","St Mary Woolnoth - Buried","St Martin Iremongerlane - Buried","St Martin Ludgate - Buried","St Martin Orgars - Buried","St Martin Outwich - Buried","St Martin Vintrey - Buried","St Matthew Fridaystreet - Buried","St Maudlin Milkstreet - Buried","St Maudlin Oldfishstreet - Buried","St Michael Bassishaw - Buried","St Michael Cornhil - Buried","St Michael Crookedlane - Buried","St Michael Queenhithe - Buried","St Michael Quern - Buried","St Michael Royal - Buried","St Michael Woodstreet - Buried","St Mildred Breadstreet - Buried","St Mildred Poultrey - Buried","St Nicholas Acons - Buried","St Nicholas Coleabby - Buried","St Nicholas Olaves - Buried","St Olave Hartstreet - Buried","St Olave Jewry - Buried","St Olave Silverstreet - Buried","St Pancras Pancras street - Buried","St Peter Cheap - Buried","St Peter Cornhil - Buried","St Peter Paulswharf - Buried","St Peter Poor - Buried","St Steven Colemanstreet - Buried","St Steven Walbrook - Buried","St Swithin- Buried","St Thomas Apostles - Buried","Trinity Parish - Buried","Christened in the 97 parishes within the walls","Buried in the 97 parishes within the walls","Plague in the 97 parishes within the walls","St Andrew Holborn - Buried","St Bartholomew Great - Buried","St Bartholomew Less - Buried","St Botolph Aldersgate - Buried","St Botolph Aldgate - Buried","St Botolph Bishopsgate - Buried","Bridewel Precinct - Buried","St Bridget - Buried","St Dunstan West - Buried","St George Southwark - Buried","St Giles Cripplegate - Buried","St John Southwark","St Olave Southwark - Buried","Saviours Southwark - Buried","S Sepulchres Parish - Buried","St Thomas Southwark - Buried","Trinity Minories - Buried","Pesthouse Without the Walls - Buried","Christened in the parishes without the walls","Buried in the parishes without the walls","Plague in the parishes without the walls","St. Ann in Middlesex - Buried","Christ Church in Surry - Buried","Christ Church in Middlesex - Buried","St George in Bloomsbury - Buried","St. George in Middlesex","St. George by Queen's Square - Buried","St Giles in the Field - Buried","Hackney Parish - Buried","St John at Wapping - Buried","St James Clerkenwel - Buried","St Katharine Tower - Buried","Lambeth Parish - Buried","St Leonard Shoreditch - Buried","St. Luke in Middlesex - Buried","St Magdalen Bermondsey - Buried","St Mary Islington - Buried","St Mary Newington - Buried","St Mary Whitechappel - Buried","St Matthew at Bethnal Green - Buried","St Pauls Shadwel - Buried","Rothorith Parish - Buried","Stepney Parish - Buried","Christened in the out-Parishes in Middlesex and Surrey","Buried in the out-Parishes in Middlesex and Surrey","Plague in the out-Parishes in Middlesex and Surrey","St Ann in Westminster - Buried","St Clement Danes - Buried","St George by Hanover Square - Buried","St James in Westminster - Buried","St. John the Evangelist - Buried","St Paul Covent Garden - Buried","St Martin in the fields - Buried","St Mary Savoy - Buried","St Mary le Strand","St Margaret Westminster - Buried","Pesthouse in Westminster","Christened in the Parishes and Liberties of Westminster","Buried in the Parishes and Liberties of Westminster","Plague in the Parishes and Liberties of Westminster"
2346,805,628,1,1710,09,Laxton-1710-09-recto,,,13,February,,2,,,,,3,2,,,1,1,2,2,2,,,,,,2,,1,2,,,,2,,1,,1,,,,2,,,,,,3,1,,,,1,,,,,,,1,,,,,3,,,2,,,,,,2,1,,,,,,2,2,1,,1,1,2,,,,3,,,,,1,,,,,3,,2,26,59,,25,2,2,7,12,10,,9,4,8,34,,22,14,22,7,2,,85,180,,,3,,,,,43,3,6,5,3,12,10,,9,5,5,22,,7,10,55,103,198,,11,11,,32,,4,38,5,,28,,56,129,
2347,806,629,1,1710,10," Laxton-1710-10-recto",,,20,February,,3,1,1,,1,,,2,,,,,,5,,,1,,,,,,3,1,,,1,,,1,3,,,,,,1,,1,,,1,2,2,,,3,,,,1,1,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,2,,2,3,1,,,,44,49,,19,3,3,2,12,12,,15,2,14,29,,16,16,17,5,,,101,165,,,4,,,,,34,,8,6,5,7,9,,8,,,17,,5,4,36,99,143,,11,11,,23,,3,28,5,,24,,68,105,
2348,807,632,1,1710,11,Laxton-1710-11-recto,,,17,February,1,,,3,,,,3,,,,,2,,6,,1,2,1,,2,,,1,,2,,,1,,,,1,3,3,,,2,,,,1,3,,,,1,,2,,,,1,3,,,,,1,,,2,,,1,,,,,1,,,,1,,,,,1,,1,,,,1,,,,2,2,,,2,,1,,,35,61,,24,,,4,12,10,2,8,4,10,27,,11,13,14,5,,,95,144,,,2,,,,,31,1,7,4,2,5,10,,10,4,3,11,,11,,36,78,137,,7,12,,27,,5,32,9,,32,,70,121,
2351,810,635,1,1710,14,Laxton-1710-14-recto,,,10,May,1,,,1,,,1,,1,1,,2,,2,2,,,,,1,,,,3,1,,3,3,,2,1,1,,1,2,2,,1,,,1,1,,2,1,,,1,,,,,1,,,,,,,,,,,,,1,,,,1,,3,,,,3,,,,,1,1,,,,,2,,1,,,,,1,,,,38,53,,14,,3,8,18,8,2,7,8,7,26,,19,9,16,3,,,103,148,,,8,,,,,34,,6,4,4,7,14,,9,3,1,12,,7,7,43,105,162,,9,10,,27,,11,39,11,,30,,68,137,
2352,811,636,1,1711,15," Laxton-1711-15-recto",,,27,March,,1,,,,,,3,1,,,1,,,1,1,,,,,,,,1,,,,,,2,,,,,2,,,2,1,,,2,1,,,,,1,3,,,2,1,,,,,1,1,,2,,,,,,,,,,,1,1,,1,1,,,,1,,,,,,,,,,3,,2,,1,,,,31,41,,20,1,1,5,10,10,,9,3,4,22,,26,15,14,,,,92,140,,,1,,,,,24,3,8,5,4,7,8,,7,,,14,,11,,49,109,141,,6,12,,17,,5,36,7,,16,,72,99,
2353,812,637,1,1711,16,Laxton-1711-16-recto,,,3,April,,1,1,1,,1,,1,1,2,,1,2,1,5,,,,,,3,,1,1,,,,,1,1,,,1,,,,,,,,1,,2,,1,,,,1,,,,2,2,,,,,,,,1,,,,,,,,1,,1,1,,,,,,,,1,,,,,,,,,1,,,2,,1,,,23,43,,28,,,1,12,12,,6,2,7,22,,10,11,10,,,,84,123,,,,,,,,40,4,4,10,5,,10,,10,3,7,9,,6,5,41,108,154,,10,17,,14,,6,31,9,,19,,57,106,
2354,813,638,1,1711,17,Laxton-1711-17-recto,,,10,April,3,2,,,,1,,,,,,,,,1,,1,1,2,,1,,,4,,,1,3,,,2,1,,1,3,2,2,2,1,,1,1,2,,,,1,,2,1,,,1,1,1,2,,,1,1,2,,,1,,1,1,,2,1,,,,1,,2,,3,,,,,1,,,,,,1,1,2,,,,,1,,45,69,,23,2,,5,18,5,2,3,5,8,23,,14,16,15,1,,,92,140,,,2,,,,,48,6,11,9,7,6,6,,4,3,,16,,8,2,37,104,145,,7,13,,27,,6,28,6,,15,,80,102,
2355,814,639,1,1711,18,Laxton-1711-18-recto,,,17,April,1,1,2,1,,,,,,,,,4,1,6,,,,1,,,,,1,1,,,,,,1,,1,,3,,,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,2,2,,,1,,,,1,1,2,,,,,,2,,,,,,,,,,,1,4,,1,1,,19,47,,28,3,,3,13,6,,4,4,8,28,,13,10,11,4,,,99,135,,,2,,,,,26,4,4,7,3,6,18,,9,2,7,12,,8,3,35,122,146,,13,13,,16,,2,36,7,,18,,68,105,
2356,815,640,1,1711,19,Laxton-1711-19-recto,,,24,April,,1,,,,,,1,,,,,2,1,6,,1,,1,,2,,,2,,1,,,1,,,,,,,1,,,,,1,1,2,1,,,,,,,,,1,,1,2,,,,2,4,,,,,,,,,1,,3,,,,2,,1,,,,,,,1,,,,,1,,,1,2,,,,34,47,,16,1,,,10,12,,6,2,5,26,,13,6,12,7,,,106,116,,,2,,,,,25,1,4,8,3,5,9,,5,6,4,17,,5,2,33,99,129,,9,11,,24,,2,38,6,,14,,45,104,
2357,816,641,1,1711,20,Laxton-1711-20-recto,,,1,May,1,2,,1,,,2,,,,,1,3,2,4,,,,,,,,,3,,,1,,1,,1,,,,3,,,1,,,2,,3,1,1,,1,1,1,,,,,1,,,,,1,,,,,,,2,1,,,,,,1,,,,,,,,2,,,,1,,1,,,1,,,3,1,,1,2,39,54,,17,2,,7,11,10,1,5,5,4,23,,13,11,14,2,,,85,125,,,1,,,,,32,3,4,11,3,5,9,,7,3,,15,,4,7,39,104,143,,7,11,,22,,2,35,4,,16,,57,97,
2398,817,642,1,1711,23,Laxton-1711-23-recto,,,8,May,1,4,,1,,,,,3,,,,2,2,3,,1,,1,,4,,,3,,,,3,2,,2,,1,,3,,,1,,,1,1,2,3,,,,1,,,,,,,,,,,,,,1,,,,,,2,1,,,,,,,,,1,,,,,,,1,,,1,1,,,,2,1,,,1,37,57,,17,2,,,9,10,,7,2,8,17,,12,8,14,2,,,90,108,,,2,,,,,29,5,9,5,2,11,9,,9,,3,10,,4,2,39,97,139,,13,15,,16,,6,36,4,,28,,62,118,
2399,818,643,1,1711,22,Laxton-1711-22-recto,,,13,May,1,4,,,,,,2,,,,1,1,,2,,2,2,,,,,,1,,,2,2,1,,3,1,,,3,1,,,,,,1,,,1,1,1,,,,,,,,,1,,,,1,1,,,,1,,,,2,1,,1,,,2,1,1,,1,,,,,,,,,1,1,1,,5,,1,,,1,36,56,,25,1,,3,8,9,,5,6,7,24,,20,11,12,3,,,88,134,,,1,,,,,18,6,7,3,3,7,9,,2,4,1,15,,3,3,44,91,126,,13,12,,17,,6,23,3,,32,,61,106,
2400,819,644,1,1711,23,Laxton-1711-23-recto,,,22,May,1,4,,2,,,,,1,,1,1,,,5,,,1,,,1,,1,,,,1,4,,3,,,,,1,2,,,2,,,,4,2,,1,2,2,1,,,,,1,,1,,,,,,2,,,,,,1,,,,,1,,,,1,,,2,,,,,,,2,,,,,,2,,1,1,1,35,62,,20,,1,10,6,11,,4,3,7,18,,12,10,13,,,,88,115,,,1,,,,,16,,5,4,,4,12,,10,1,,4,,3,3,40,81,103,,8,4,,23,,4,31,3,,20,,56,93,
2401,820,645,1,1711,24,Laxton-1711-24-recto,,,29,May,1,3,,,,,1,,2,,,2,3,2,4,1,2,,,,1,,,2,,,,,,,,1,,,1,2,,,1,,,,2,,1,,1,2,,,,1,2,1,1,,,,,1,1,,,,,,,1,,,,1,,,1,,,,,1,,,,,,,,,,1,,,2,,,,,31,49,,15,1,,6,9,5,,8,3,10,24,,7,7,5,2,,,90,102,,,,,,,,11,,7,8,,7,5,,7,1,,9,,6,2,30,90,93,,9,4,,13,,5,36,,,19,,42,86,
2402,821,646,1,1711,25,Laxton-1711-25-recto,,,5,June,,2,,2,,1,,,,1,,1,2,,6,,,1,,,,,,2,1,,1,,,,,,,,2,1,,,2,1,,,4,2,,,3,1,,,,,,,,,,,,,,1,,,,2,1,1,1,,,2,2,,1,,,,,,,,,,,,,,,,,,2,,,1,,33,50,,18,,1,4,10,15,,5,4,6,21,,16,10,11,4,,,100,125,,,3,,,,,30,2,5,10,5,2,12,,7,4,12,9,,7,1,40,97,149,,8,10,,17,,7,20,,,16,,56,78,
2403,822,647,1,1711,26,Laxton-1711-26-recto,,,26,June,,1,,,,,,1,1,1,,,1,,2,,1,,,,1,1,,1,,,,1,,,3,,,,,1,,,,,,1,1,1,,,2,1,1,,,,1,1,,,1,,2,,,,,,,,,,,,,1,,,,1,,2,1,1,2,,1,,1,,,1,1,2,1,2,2,,,,,50,47,,23,1,,1,10,7,3,4,2,8,18,,9,11,12,,,,88,109,,,1,,,,,21,2,8,10,7,5,6,,5,2,7,11,,8,3,27,91,123,,7,9,,17,,2,25,1,,22,,69,83,
2404,823,648,1,1711,27,Laxton-1711-27-recto,,,19,June,,4,,,,,,2,4,2,,,1,1,2,,,,,1,1,,,2,,,1,,3,1,,2,,1,1,2,2,1,,,,,1,2,,,3,1,,2,,2,,,,1,,,,,,,,2,,,1,,2,,,,2,1,1,,,,3,,1,,,,,,2,,,,,,,3,2,,,45,66,,20,2,,1,22,7,,12,2,6,15,,11,10,8,2,,,91,118,,,2,,,,,13,3,11,6,6,6,6,,7,3,9,12,,3,2,27,82,116,,6,9,,19,,3,19,1,,15,,44,72,
2405,824,649,1,1711,28,Laxton-1711-28-recto,,,26,June,1,2,,2,,1,,,,1,,,,,2,,,,1,,1,,,2,,,,1,2,,1,,,,,1,,,,,,,,2,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,3,1,1,,,1,14,31,,16,,2,5,7,6,,8,,9,16,,10,14,16,1,,,83,110,,,,,,,,22,2,4,5,2,2,9,,3,,2,11,,7,3,32,93,104,,8,9,,21,,1,17,3,,18,,67,77,
2406,825,650,1,1711,29,Laxton-1711-29-recto,,,3,July,,3,,1,1,,,,,,,1,2,,4,,,1,1,,,,,,,,,,,,,,,,,1,3,,,,,1,1,2,,,1,1,3,,,1,,,,1,,,,,,,,,,,,,1,,,,1,,,3,,1,,,,,,,,,,,,2,,,,,,,,17,37,,21,,1,5,7,12,,6,2,6,16,,10,7,9,4,,,86,106,,,,,,,,23,3,8,5,5,2,11,,8,6,,13,,4,3,36,87,127,,10,6,,12,,2,28,,,9,,60,67,
2407,826,651,1,1711,30,Laxton-1711-30-recto,,,10,July,,2,1,2,,,,,,,,1,1,2,4,,1,,,1,1,,,,,,,,,,,1,,,,,1,,,,,,1,2,,1,1,1,,,,,,,3,,,,,,,,,,,,,,2,1,,,,3,,,,2,,,,,,,1,1,,,,,,1,1,,1,,,20,40,,16,1,,3,10,7,,7,2,10,20,,10,6,17,2,,,73,111,,,2,,,,,23,,2,7,4,3,7,,6,,7,13,,6,4,32,86,116,,5,2,,16,,5,24,3,,4,,47,59,
2408,827,652,1,1711,31,Laxton-1711-31-recto,,,17,July,,1,,1,,,,,2,,,,2,1,3,,,,,,1,,,2,,,2,1,,,1,,,,,,1,1,1,,,,,1,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,1,,,3,25,33,,18,,1,6,12,3,,7,,9,24,,9,9,6,4,1,,86,109,,,3,,,,,25,2,6,7,,7,7,,4,8,,8,,6,3,35,85,121,,12,2,,15,,6,25,1,,17,,64,78,
2409,828,653,1,1711,32,Laxton-1711-32-recto,,,24,July,,,1,3,,,,,1,1,1,1,2,,3,,,,,,,,,4,,,1,1,,1,1,1,,,,,,2,,,,1,,,,,,,,,,1,1,1,,,,,,,,3,,,,1,,,,,,,1,,1,1,,2,2,,,,1,,1,,1,,1,3,,1,,2,1,,,46,50,,20,1,,2,10,7,,6,4,2,23,,15,7,12,2,,,82,11,,,3,,,,,20,,5,6,1,4,9,,7,,,21,,5,,30,82,116,,8,6,,15,,5,28,1,,15,,60,78,
2410,829,654,1,1711,33,Laxton-1711-33-recto,,,31,July,,,,,,,,,1,,,,,1,2,,,,,,,,1,5,,,,2,,,,,,,1,,1,,,,,,,1,,1,,,2,,,,,,,,,,,,,1,,,,,1,1,,,,,,2,,,,,,,1,,,,1,,1,,,1,,,2,,,,,27,29,,20,3,,2,4,7,,4,6,9,19,,13,6,12,4,,,89,109,,,4,,,,,10,1,9,11,5,4,6,,5,2,14,8,,4,,37,107,120,,9,4,,12,,3,24,,,10,,51,62,
2411,830,672,1,1711,34,Laxton-1711-34-recto,,,7,August,,1,1,,,,2,,2,,,,,2,2,,1,,1,1,1,,,2,,,1,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,1,,,,,,,,,,,1,,1,1,,3,2,,,,,,,,1,,,,,,,,,,,,,,2,2,,1,,,25,36,,23,4,,,7,4,1,7,3,8,23,,10,8,8,3,,,85,109,,,4,,,,,15,,1,7,5,3,15,,4,,3,9,,8,2,44,114,120,,8,14,,13,,4,23,1,,16,,57,79,
2412,831,673,1,1711,35,Laxton-1711-35-recto,,,14,August,,,1,2,,,,,,1,,,1,1,3,,,2,1,,1,,,,,,1,,,,,,,,,,,,,,,,2,,1,,1,,1,,,,,,,,,,1,,1,,,1,,1,,2,2,,,,1,,,2,,,,,,,,,,,,,,,1,,,,2,,,25,33,,24,1,,2,9,11,,5,1,7,17,,12,10,11,,1,,81,111,,,1,,,,,15,,9,6,3,4,10,,4,3,,9,,6,3,30,102,103,,7,8,,8,,3,25,,,14,,64,65,
2413,832,674,1,1711,36,Laxton-1711-36-recto,,,21,August,,6,,,,,,1,,1,,1,,,3,,,2,,,,,,2,,,1,1,,,,,,,2,1,,,,,,,,2,1,1,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,25,33,,7,3,1,5,11,9,2,5,2,5,27,,15,12,8,2,,,99,114,,,3,,,,,24,6,8,5,,1,9,,11,3,5,12,,7,3,29,115,126,,8,7,,17,,8,22,1,,12,,80,75,
2414,833,675,1,1711,37,Laxton-1711-37-recto,,,28,August,2,2,,1,,1,,,,2,,,1,1,,,,,1,,1,,1,1,,,,,,,,1,,,3,,,1,,,,1,,1,,,,,1,1,,,,,,,,,,1,1,,,,1,,,2,,,,,,,,1,,1,,1,,,2,1,,,,,,2,,,2,,,,,48,38,,13,,,,11,4,,2,2,4,18,,8,11,16,1,,,105,90,,,2,,,,,17,3,3,12,4,4,6,,8,6,,12,,7,1,30,83,115,,4,11,,21,,2,21,,,9,,45,68,
2415,834,676,1,1711,38,Laxton-1711-38-recto,,,4,September,1,1,1,3,,,,,2,1,,,1,,3,1,1,,,,2,,,1,,,,4,,,,1,,,,,1,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,1,,,,2,1,,1,,,,,,,1,1,,,1,,,,,4,,,,,,1,,2,1,,,,40,45,,18,,1,1,6,8,,7,3,6,15,,18,13,11,,,,89,107,,,2,,,,,20,2,6,5,,7,7,,12,,,13,,6,2,39,90,121,,5,5,,12,,2,21,3,,10,,50,58,
2416,835,680,1,1711,39,Laxton-1711-39-recto,,,11,September,,3,,,,,1,2,1,1,,,2,,2,,,,,,2,,,6,,,2,2,,1,,1,,,,,,2,,,,2,1,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,2,,1,,1,23,41,,14,3,1,,9,11,,6,3,9,17,,16,8,15,2,2,,88,116,,,4,,,,,11,5,8,8,2,1,10,,7,3,12,12,,9,4,26,107,122,,3,9,,15,,6,22,2,,15,,71,2,
2417,836,681,1,1711,40,Laxton-1711-40-recto,,,18,September,,2,1,2,,,,1,,,1,1,1,,2,1,1,,,,,,,6,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,1,,2,,,,,,1,,,,,,,1,,,,2,,,,1,,,,,,,,1,,,,,,,,2,,,,,22,35,,12,1,2,3,7,11,,12,5,13,19,,13,10,16,1,2,,101,127,,,2,,,,,25,3,6,12,2,8,8,,7,9,,9,,9,1,26,101,127,,3,11,,13,,5,18,1,,11,,62,62,
2458,837,682,1,1711,41,Laxton-1711-41-recto,,,25,September,1,1,,,,,,,,2,,2,,1,2,,,,,,,,,2,,,,1,1,,,,,1,,2,1,1,,,,1,,,,1,1,,,,,,1,,,,,,1,,,1,,2,,,,,,,,,1,,1,,,,,1,,,,,,,1,1,,2,1,,,,1,,1,30,36,,18,,2,3,12,6,1,3,3,10,21,,14,6,15,,,,96,114,,,2,,,,,12,5,4,7,,5,4,,5,2,,9,,7,,37,91,99,,7,8,,18,,4,23,4,,9,,71,73,
2460,839,684,1,1711,43,Laxton-1711-43-recto,,,9,October,,4,,,,,2,,1,,,1,,1,1,,,,,,1,,,4,,,1,2,,,1,,,,2,,1,1,,,2,1,2,,,,,1,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,39,36,,9,2,1,2,9,9,2,2,7,10,13,,19,8,11,4,,,94,108,,,2,,,,,26,2,3,8,,3,10,,9,3,3,10,,4,6,32,103,121,,2,7,,18,,4,23,4,,16,,64,74,
2461,840,689,1,1711,44,Laxton-1711-44-recto,,,16,October,,,1,,,,,,1,1,,1,,1,2,,1,,,,,,1,2,,1,1,1,,,1,,,1,1,,,,,,,1,,2,,,2,,,,,,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,2,1,,,1,31,32,,18,,,7,9,7,1,4,,6,16,,9,6,8,2,1,,86,94,,,2,,,,,16,1,6,11,,8,11,,7,2,,8,,9,1,28,102,110,,8,6,,21,,2,27,1,,14,,75,79,
2462,841,696,1,1711,45," Laxton-1711-45-recto",,,23,October,,1,,,,,,,,,1,1,1,1,1,,,1,1,,,,,,,,,,,,1,,,,,,,1,,,1,,4,,1,,,1,,1,,,,1,1,1,,,,1,2,2,,,,,1,1,,,,2,1,,,,,1,,,1,,,,3,,,,,,,,4,,,,1,32,41,,17,3,2,3,13,9,,12,3,2,23,,13,20,8,4,,,87,132,,,3,,,,,27,4,2,6,,3,7,,12,,3,13,,7,6,33,92,126,,5,7,,9,,1,31,3,,14,,71,70,
2463,842,699,1,1711,46," Laxton-1711-46-recto",,,30,October,,,,2,,1,,,1,1,,,,,2,1,1,,,,,,,4,,1,,2,,,,1,,,1,2,,,2,,,2,1,,,,,2,,,,2,,1,1,,,,,,2,,,,,,,,,2,,,2,,,1,,,1,,1,1,,,1,,,,,3,,,1,,,,,41,46,,13,,1,1,9,10,,4,4,8,25,,12,11,6,2,,,93,106,,,1,,,,,20,,3,5,,2,6,,9,2,,12,,6,5,31,83,102,,9,6,,16,,4,16,1,,15,,69,67,
2464,843,711,1,1711,47," Laxton-1711-47-recto",,,4,November,,3,,,,,,,1,,,1,1,,1,,,,,,,,,2,1,,1,,,,,,,,1,,,1,,,1,2,,2,,1,,1,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,1,,,,2,,,,,,,,2,,,,,,,,,,,26,28,,13,,1,2,9,9,,4,3,5,29,,14,10,6,1,,,83,106,,,4,,,,,19,4,3,4,2,6,7,,9,2,7,9,,7,5,38,106,126,,7,7,,7,,5,23,6,,14,,67,79,
2465,844,712,1,1711,48," Laxton-1711-48-recto",,,13,November,,2,,1,,2,,,,,,,,,4,1,,,1,,1,,,,,,,3,,3,,1,,,,1,,1,,,,3,,,1,,,,,,,,,2,,,,,,,,,,,1,,,,2,,,1,,,,,,2,,,,,,,,,,,,,,2,3,1,,2,,39,41,,18,,,1,4,12,,4,2,4,17,,20,12,11,6,,,78,111,,,,,,,,19,3,5,5,,9,3,,11,,4,13,,7,,43,77,125,,1,9,,18,,4,21,2,,10,,81,65,
2466,845,713,1,1711,49," Laxton-1711-49-recto",,,20,November,,3,1,,,,,1,,2,,1,,,2,2,,2,,,,,,1,,,,,,1,,1,,,6,,,1,,,,,,1,,,,2,,,,,2,,,,1,,,,1,1,,,,,,2,,,,1,,,,,,1,,,,,,,1,1,,,,,,1,1,,1,,,30,41,,17,1,,1,9,9,,9,5,6,20,,16,12,12,2,,,100,119,,,4,,,,,26,,5,1,3,6,8,,10,,3,15,,5,5,31,98,122,,9,6,,15,,6,16,3,,9,,66,64,
2467,846,714,1,1711,50," Laxton-1711-50-recto",,,28,November,2,1,,,,,,1,1,1,,1,,,2,,,,,,1,,,1,1,2,1,1,,1,2,1,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,,,,1,,,,,,,,3,1,1,1,,39,35,,11,2,1,5,7,10,1,7,4,3,13,,10,10,12,4,,,86,100,,,3,,,,,21,,2,1,2,4,8,,4,,,12,,7,4,24,105,92,,6,6,,7,,2,13,2,,22,,55,58,
2469,848,716,1,1711,52," Laxton-1711-52-recto",,,11,December,2,3,,3,,,,,,1,,2,2,1,3,,,,,,,,,2,,,2,1,,,,1,,1,1,2,,1,,,1,,2,2,,,,,,,,3,,2,,1,,,,,,,,,,,,,1,1,,,1,,,2,1,2,,,,,,,1,,1,,,1,,1,5,2,1,,,53,59,,21,1,,2,7,8,,2,1,7,20,,14,9,14,3,,,97,109,,,1,,,,,16,4,7,6,,4,11,,5,2,,18,,7,4,49,95,134,,7,14,,18,,2,24,3,,13,,69,81,
2494,849,840,1,1711,1,Laxton-1711-01-recto,,,18,December,,1,,2,,1,,,,,,,,2,,2,,2,,,3,,,3,,1,,2,2,1,2,1,,,1,,,1,,1,,1,2,,,,,,1,,,1,,,1,1,,,1,,1,,,2,,,,,1,,,,,,,2,,1,,1,,,1,,1,,,,,1,1,,4,,,,,38,52,,14,,2,2,8,8,,6,4,5,23,,6,12,10,2,,,86,102,,,1,,,,,18,2,1,10,,3,2,,10,2,8,11,,9,1,30,100,108,,6,6,,20,,3,39,,,11,,74,85,
2495,850,841,1,1711,2,Laxton-1711-02-recto,,,25,December,,,,,,,,,,,,,,,,,,,,,,,1,4,,4,,2,,,,,,,,1,,,,,,2,4,,,,1,,,,,,1,1,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,2,,,,,1,,,5,,,,,8,32,,10,1,,3,,6,,1,1,4,20,,,8,11,2,,,47,67,,,4,,,,,20,,4,8,6,,,,11,,,12,,7,,41,78,113,,9,13,,,,4,28,,,11,,45,65,
2496,851,842,1,1711,3,Laxton-1711-03-recto,,,1,January,2,2,3,2,,1,2,1,,1,,1,2,,7,1,,1,,1,2,,,,,,1,2,,1,,1,,,,,,2,,,1,,,3,1,,1,1,2,,,,1,,3,1,,,,,,,,,,,,,1,,,,1,1,,3,,,,1,,,,,,,,,,1,3,2,,,1,,,46,64,,13,1,2,2,18,11,,9,2,8,24,,39,10,13,2,1,,124,155,,,2,,,,,22,,6,4,7,8,15,,4,6,,14,,8,9,57,108,162,,9,8,,49,,2,32,3,,19,,95,122,
2497,852,847,1,1711,4,Laxton-1711-04-recto,,,8,January,,2,,1,,,,,1,,,,,,2,,,,,1,,,,7,1,,,2,,1,1,,,,3,,,1,1,,2,,4,1,,,,,3,,,,1,3,2,,,,2,,,,,2,,1,,,,,,,1,,2,1,,,1,,2,1,,,,,,,,,1,,4,,2,1,,52,61,,14,,,1,7,3,,6,5,4,22,,17,10,13,,,,102,102,,,7,,,,,23,,4,4,4,7,10,,10,1,9,15,,3,2,36,107,135,,12,10,,14,,5,26,2,,16,,69,85,
