ageID|weekID|agegroup|ageyearmin|ageyearmax|agen
1003|1730/14|100 upwards|100|120|0
1006|1730/15|under 2|0|1|206
1007|1730/15|2-5|2|4|52
1008|1730/15|5-10|5|9|32
1009|1730/15|10-20|10|19|15
1010|1730/15|20-30|20|29|45
1011|1730/15|30-40|30|39|43
1012|1730/15|40-50|40|49|47
1013|1730/15|50-60|50|59|30
1014|1730/15|60-70|60|69|28
1015|1730/15|70-80|70|79|14
1016|1730/15|80-90|80|89|10
1017|1730/15|90-100|90|99|2
1018|1730/15|100 upwards|100|120|0
1021|1730/16|under 2|0|1|175
1022|1730/16|2-5|2|4|50
1023|1730/16|5-10|5|9|23
1024|1730/16|10-20|10|19|16
1025|1730/16|20-30|20|29|42
1026|1730/16|30-40|30|39|47
1027|1730/16|40-50|40|49|49
1028|1730/16|50-60|50|59|36
1029|1730/16|60-70|60|69|28
1030|1730/16|70-80|70|79|18
1031|1730/16|80-90|80|89|7
1032|1730/16|90-100|90|99|4
1033|1730/16|100 upwards|100|120|1
1036|1730/17|under 2|0|1|185
1037|1730/17|2-5|2|4|56
1038|1730/17|5-10|5|9|25
1039|1730/17|10-20|10|19|20
1040|1730/17|20-30|20|29|41
1041|1730/17|30-40|30|39|37
1042|1730/17|40-50|40|49|44
1043|1730/17|50-60|50|59|31
1044|1730/17|60-70|60|69|28
1045|1730/17|70-80|70|79|19
1046|1730/17|80-90|80|89|17
1047|1730/17|90-100|90|99|5
1048|1730/17|100 upwards|100|120|0
1051|1730/18|under 2|0|1|182
1052|1730/18|2-5|2|4|41
1053|1730/18|5-10|5|9|21
1054|1730/18|10-20|10|19|10
1055|1730/18|20-30|20|29|44
1056|1730/18|30-40|30|39|45
1057|1730/18|40-50|40|49|48
1058|1730/18|50-60|50|59|31
1059|1730/18|60-70|60|69|33
1060|1730/18|70-80|70|79|21
1061|1730/18|80-90|80|89|7
1062|1730/18|90-100|90|99|1
1063|1730/18|100 upwards|100|120|1
1066|1730/19|under 2|0|1|179
1067|1730/19|2-5|2|4|35
1068|1730/19|5-10|5|9|24
1069|1730/19|10-20|10|19|21
1070|1730/19|20-30|20|29|43
1071|1730/19|30-40|30|39|38
1072|1730/19|40-50|40|49|51
1073|1730/19|50-60|50|59|38
1074|1730/19|60-70|60|69|36
1075|1730/19|70-80|70|79|13
1076|1730/19|80-90|80|89|3
1077|1730/19|90-100|90|99|2
1078|1730/19|100 upwards|100|120|0
1081|1730/20|under 2|0|1|223
1082|1730/20|2-5|2|4|44
1083|1730/20|5-10|5|9|29
1084|1730/20|10-20|10|19|18
1085|1730/20|20-30|20|29|41
1086|1730/20|30-40|30|39|40
1087|1730/20|40-50|40|49|43
1088|1730/20|50-60|50|59|36
1089|1730/20|60-70|60|69|23
1090|1730/20|70-80|70|79|12
1091|1730/20|80-90|80|89|9
1092|1730/20|90-100|90|99|0
1093|1730/20|100 upwards|100|120|0
1096|1730/21|under 2|0|1|173
1097|1730/21|2-5|2|4|46
1098|1730/21|5-10|5|9|11
1099|1730/21|10-20|10|19|12
1100|1730/21|20-30|20|29|44
1101|1730/21|30-40|30|39|49
1102|1730/21|40-50|40|49|35
1103|1730/21|50-60|50|59|29
1104|1730/21|60-70|60|69|30
1105|1730/21|70-80|70|79|10
1106|1730/21|80-90|80|89|9
1107|1730/21|90-100|90|99|2
1108|1730/21|100 upwards|100|120|0
1111|1730/22|under 2|0|1|203
1112|1730/22|2-5|2|4|40
1113|1730/22|5-10|5|9|28
1114|1730/22|10-20|10|19|9
1115|1730/22|20-30|20|29|42
1116|1730/22|30-40|30|39|50
1117|1730/22|40-50|40|49|43
1118|1730/22|50-60|50|59|31
1119|1730/22|60-70|60|69|22
1120|1730/22|70-80|70|79|8
1121|1730/22|80-90|80|89|9
1122|1730/22|90-100|90|99|6
1123|1730/22|100 upwards|100|120|0
1126|1730/23|under 2|0|1|203
1127|1730/23|2-5|2|4|53
1128|1730/23|5-10|5|9|17
1129|1730/23|10-20|10|19|18
1130|1730/23|20-30|20|29|47
1131|1730/23|30-40|30|39|46
1132|1730/23|40-50|40|49|27
1133|1730/23|50-60|50|59|32
1134|1730/23|60-70|60|69|33
1135|1730/23|70-80|70|79|17
1136|1730/23|80-90|80|89|7
1137|1730/23|90-100|90|99|4
1138|1730/23|100 upwards|100|120|0
1141|1730/24|under 2|0|1|185
1142|1730/24|2-5|2|4|44
1143|1730/24|5-10|5|9|21
1144|1730/24|10-20|10|19|19
1145|1730/24|20-30|20|29|32
1146|1730/24|30-40|30|39|54
1147|1730/24|40-50|40|49|47
1148|1730/24|50-60|50|59|29
1149|1730/24|60-70|60|69|24
1150|1730/24|70-80|70|79|14
1151|1730/24|80-90|80|89|9
1152|1730/24|90-100|90|99|7
1153|1730/24|100 upwards|100|120|0
1156|1730/25|under 2|0|1|188
1157|1730/25|2-5|2|4|56
1158|1730/25|5-10|5|9|23
1159|1730/25|10-20|10|19|19
1160|1730/25|20-30|20|29|28
1161|1730/25|30-40|30|39|47
1162|1730/25|40-50|40|49|45
1163|1730/25|50-60|50|59|25
1164|1730/25|60-70|60|69|34
1165|1730/25|70-80|70|79|9
1166|1730/25|80-90|80|89|10
1167|1730/25|90-100|90|99|4
1168|1730/25|100 upwards|100|120|0
1171|1730/26|under 2|0|1|198
1172|1730/26|2-5|2|4|50
1173|1730/26|5-10|5|9|25
1174|1730/26|10-20|10|19|19
1175|1730/26|20-30|20|29|42
1176|1730/26|30-40|30|39|43
1177|1730/26|40-50|40|49|44
1178|1730/26|50-60|50|59|27
1179|1730/26|60-70|60|69|22
1180|1730/26|70-80|70|79|16
1181|1730/26|80-90|80|89|10
1182|1730/26|90-100|90|99|2
1183|1730/26|100 upwards|100|120|0
1186|1730/27|under 2|0|1|188
1187|1730/27|2-5|2|4|51
1188|1730/27|5-10|5|9|19
1189|1730/27|10-20|10|19|14
1190|1730/27|20-30|20|29|27
1191|1730/27|30-40|30|39|48
1192|1730/27|40-50|40|49|29
1193|1730/27|50-60|50|59|22
1194|1730/27|60-70|60|69|20
1195|1730/27|70-80|70|79|8
1196|1730/27|80-90|80|89|7
1197|1730/27|90-100|90|99|3
1198|1730/27|100 upwards|100|120|0
1201|1730/28|under 2|0|1|184
1202|1730/28|2-5|2|4|42
1203|1730/28|5-10|5|9|26
1204|1730/28|10-20|10|19|9
1205|1730/28|20-30|20|29|36
1206|1730/28|30-40|30|39|42
1207|1730/28|40-50|40|49|51
1208|1730/28|50-60|50|59|22
1209|1730/28|60-70|60|69|28
1210|1730/28|70-80|70|79|21
1211|1730/28|80-90|80|89|14
1212|1730/28|90-100|90|99|2
1213|1730/28|100 upwards|100|120|0
1216|1730/29|under 2|0|1|149
1217|1730/29|2-5|2|4|64
1218|1730/29|5-10|5|9|18
1219|1730/29|10-20|10|19|7
1220|1730/29|20-30|20|29|54
1221|1730/29|30-40|30|39|34
1222|1730/29|40-50|40|49|37
1223|1730/29|50-60|50|59|29
1224|1730/29|60-70|60|69|20
1225|1730/29|70-80|70|79|15
1226|1730/29|80-90|80|89|9
1227|1730/29|90-100|90|99|3
1228|1730/29|100 upwards|100|120|0
1231|1730/30|under 2|0|1|185
1232|1730/30|2-5|2|4|51
1233|1730/30|5-10|5|9|20
1234|1730/30|10-20|10|19|14
1235|1730/30|20-30|20|29|21
1236|1730/30|30-40|30|39|44
1237|1730/30|40-50|40|49|28
1238|1730/30|50-60|50|59|22
1239|1730/30|60-70|60|69|21
1240|1730/30|70-80|70|79|15
1241|1730/30|80-90|80|89|6
1242|1730/30|90-100|90|99|4
1243|1730/30|100 upwards|100|120|0
1246|1730/31|under 2|0|1|174
1247|1730/31|2-5|2|4|39
1248|1730/31|5-10|5|9|17
1249|1730/31|10-20|10|19|11
1250|1730/31|20-30|20|29|35
1251|1730/31|30-40|30|39|31
1252|1730/31|40-50|40|49|43
1253|1730/31|50-60|50|59|24
1254|1730/31|60-70|60|69|16
1255|1730/31|70-80|70|79|11
1256|1730/31|80-90|80|89|10
1257|1730/31|90-100|90|99|3
1258|1730/31|100 upwards|100|120|0
1261|1730/32|under 2|0|1|174
1262|1730/32|2-5|2|4|52
1263|1730/32|5-10|5|9|18
1264|1730/32|10-20|10|19|20
1265|1730/32|20-30|20|29|31
1266|1730/32|30-40|30|39|35
1267|1730/32|40-50|40|49|25
1268|1730/32|50-60|50|59|23
1269|1730/32|60-70|60|69|31
1270|1730/32|70-80|70|79|29
1271|1730/32|80-90|80|89|8
1272|1730/32|90-100|90|99|2
1273|1730/32|100 upwards|100|120|0
1276|1730/33|under 2|0|1|199
1277|1730/33|2-5|2|4|46
1278|1730/33|5-10|5|9|17
1279|1730/33|10-20|10|19|9
1280|1730/33|20-30|20|29|32
1281|1730/33|30-40|30|39|43
1282|1730/33|40-50|40|49|37
1283|1730/33|50-60|50|59|28
1284|1730/33|60-70|60|69|23
1285|1730/33|70-80|70|79|16
1286|1730/33|80-90|80|89|12
1287|1730/33|90-100|90|99|1
1288|1730/33|100 upwards|100|120|0
1291|1730/34|under 2|0|1|181
1292|1730/34|2-5|2|4|37
1293|1730/34|5-10|5|9|20
1294|1730/34|10-20|10|19|12
1295|1730/34|20-30|20|29|37
1296|1730/34|30-40|30|39|38
1297|1730/34|40-50|40|49|35
1298|1730/34|50-60|50|59|30
1299|1730/34|60-70|60|69|26
1300|1730/34|70-80|70|79|18
1301|1730/34|80-90|80|89|4
1302|1730/34|90-100|90|99|1
1303|1730/34|100 upwards|100|120|0
1306|1730/35|under 2|0|1|181
1307|1730/35|2-5|2|4|40
1308|1730/35|5-10|5|9|13
1309|1730/35|10-20|10|19|17
1310|1730/35|20-30|20|29|25
1311|1730/35|30-40|30|39|36
1312|1730/35|40-50|40|49|31
1313|1730/35|50-60|50|59|19
1314|1730/35|60-70|60|69|24
1315|1730/35|70-80|70|79|8
1316|1730/35|80-90|80|89|6
1317|1730/35|90-100|90|99|4
1318|1730/35|100 upwards|100|120|0
1321|1730/36|under 2|0|1|218
1322|1730/36|2-5|2|4|42
1323|1730/36|5-10|5|9|22
1324|1730/36|10-20|10|19|17
1325|1730/36|20-30|20|29|36
1326|1730/36|30-40|30|39|31
1327|1730/36|40-50|40|49|37
1328|1730/36|50-60|50|59|26
1329|1730/36|60-70|60|69|20
1330|1730/36|70-80|70|79|8
1331|1730/36|80-90|80|89|4
1332|1730/36|90-100|90|99|0
1333|1730/36|100 upwards|100|120|0
1336|1730/37|under 2|0|1|218
1337|1730/37|2-5|2|4|38
1338|1730/37|5-10|5|9|15
1339|1730/37|10-20|10|19|11
1340|1730/37|20-30|20|29|27
1341|1730/37|30-40|30|39|41
1342|1730/37|40-50|40|49|42
1343|1730/37|50-60|50|59|24
1344|1730/37|60-70|60|69|15
1345|1730/37|70-80|70|79|12
1346|1730/37|80-90|80|89|4
1347|1730/37|90-100|90|99|0
1348|1730/37|100 upwards|100|120|0
1351|1730/38|under 2|0|1|202
1352|1730/38|2-5|2|4|43
1353|1730/38|5-10|5|9|26
1354|1730/38|10-20|10|19|16
1355|1730/38|20-30|20|29|28
1356|1730/38|30-40|30|39|43
1357|1730/38|40-50|40|49|32
1358|1730/38|50-60|50|59|25
1359|1730/38|60-70|60|69|30
1360|1730/38|70-80|70|79|17
1361|1730/38|80-90|80|89|9
1362|1730/38|90-100|90|99|1
1363|1730/38|100 upwards|100|120|0
1366|1730/39|under 2|0|1|235
1367|1730/39|2-5|2|4|62
1368|1730/39|5-10|5|9|24
1369|1730/39|10-20|10|19|12
1370|1730/39|20-30|20|29|35
1371|1730/39|30-40|30|39|49
1372|1730/39|40-50|40|49|40
1373|1730/39|50-60|50|59|37
1374|1730/39|60-70|60|69|29
1375|1730/39|70-80|70|79|11
1376|1730/39|80-90|80|89|7
1377|1730/39|90-100|90|99|3
1378|1730/39|100 upwards|100|120|0
1381|1730/40|under 2|0|1|237
1382|1730/40|2-5|2|4|49
1383|1730/40|5-10|5|9|19
1384|1730/40|10-20|10|19|17
1385|1730/40|20-30|20|29|32
1386|1730/40|30-40|30|39|47
1387|1730/40|40-50|40|49|46
1388|1730/40|50-60|50|59|37
1389|1730/40|60-70|60|69|28
1390|1730/40|70-80|70|79|18
1391|1730/40|80-90|80|89|12
1392|1730/40|90-100|90|99|1
1393|1730/40|100 upwards|100|120|0
1396|1730/41|under 2|0|1|222
1397|1730/41|2-5|2|4|51
1398|1730/41|5-10|5|9|17
1399|1730/41|10-20|10|19|32
1400|1730/41|20-30|20|29|43
1401|1730/41|30-40|30|39|39
1402|1730/41|40-50|40|49|50
1403|1730/41|50-60|50|59|31
1404|1730/41|60-70|60|69|18
1405|1730/41|70-80|70|79|13
1406|1730/41|80-90|80|89|8
1407|1730/41|90-100|90|99|1
1408|1730/41|100 upwards|100|120|1
1411|1730/42|under 2|0|1|212
1412|1730/42|2-5|2|4|42
1413|1730/42|5-10|5|9|15
1414|1730/42|10-20|10|19|23
1415|1730/42|20-30|20|29|32
1416|1730/42|30-40|30|39|36
1417|1730/42|40-50|40|49|39
1418|1730/42|50-60|50|59|29
1419|1730/42|60-70|60|69|24
1420|1730/42|70-80|70|79|23
1421|1730/42|80-90|80|89|2
1422|1730/42|90-100|90|99|1
1423|1730/42|100 upwards|100|120|0
1426|1730/43|under 2|0|1|216
1427|1730/43|2-5|2|4|48
1428|1730/43|5-10|5|9|19
1429|1730/43|10-20|10|19|14
1430|1730/43|20-30|20|29|31
1431|1730/43|30-40|30|39|57
1432|1730/43|40-50|40|49|39
1433|1730/43|50-60|50|59|25
1434|1730/43|60-70|60|69|20
1435|1730/43|70-80|70|79|19
1436|1730/43|80-90|80|89|13
1437|1730/43|90-100|90|99|1
1438|1730/43|100 upwards|100|120|1
1441|1730/44|under 2|0|1|260
1442|1730/44|2-5|2|4|48
1443|1730/44|5-10|5|9|22
1444|1730/44|10-20|10|19|20
1445|1730/44|20-30|20|29|26
1446|1730/44|30-40|30|39|48
1447|1730/44|40-50|40|49|28
1448|1730/44|50-60|50|59|41
1449|1730/44|60-70|60|69|35
1450|1730/44|70-80|70|79|29
1451|1730/44|80-90|80|89|15
1452|1730/44|90-100|90|99|1
1453|1730/44|100 upwards|100|120|0
1456|1730/45|under 2|0|1|182
1457|1730/45|2-5|2|4|35
1458|1730/45|5-10|5|9|7
1459|1730/45|10-20|10|19|10
1460|1730/45|20-30|20|29|25
1461|1730/45|30-40|30|39|39
1462|1730/45|40-50|40|49|47
1463|1730/45|50-60|50|59|25
1464|1730/45|60-70|60|69|29
1465|1730/45|70-80|70|79|11
1466|1730/45|80-90|80|89|10
1467|1730/45|90-100|90|99|1
1468|1730/45|100 upwards|100|120|1
1471|1730/46|under 2|0|1|184
1472|1730/46|2-5|2|4|45
1473|1730/46|5-10|5|9|18
1474|1730/46|10-20|10|19|17
1475|1730/46|20-30|20|29|27
1476|1730/46|30-40|30|39|34
1477|1730/46|40-50|40|49|44
1478|1730/46|50-60|50|59|33
1479|1730/46|60-70|60|69|36
1480|1730/46|70-80|70|79|16
1481|1730/46|80-90|80|89|16
1482|1730/46|90-100|90|99|2
1483|1730/46|100 upwards|100|120|0
1486|1730/47|under 2|0|1|207
1487|1730/47|2-5|2|4|50
1488|1730/47|5-10|5|9|21
1489|1730/47|10-20|10|19|10
1490|1730/47|20-30|20|29|30
1491|1730/47|30-40|30|39|61
1492|1730/47|40-50|40|49|47
1493|1730/47|50-60|50|59|20
1494|1730/47|60-70|60|69|23
1495|1730/47|70-80|70|79|13
1496|1730/47|80-90|80|89|8
1497|1730/47|90-100|90|99|4
1498|1730/47|100 upwards|100|120|0
1501|1730/48|under 2|0|1|175
1502|1730/48|2-5|2|4|45
1503|1730/48|5-10|5|9|18
1504|1730/48|10-20|10|19|13
1505|1730/48|20-30|20|29|41
1506|1730/48|30-40|30|39|50
1507|1730/48|40-50|40|49|45
1508|1730/48|50-60|50|59|18
1509|1730/48|60-70|60|69|24
1510|1730/48|70-80|70|79|17
1511|1730/48|80-90|80|89|11
1512|1730/48|90-100|90|99|0
1513|1730/48|100 upwards|100|120|0
1516|1730/49|under 2|0|1|149
1517|1730/49|2-5|2|4|36
1518|1730/49|5-10|5|9|20
1519|1730/49|10-20|10|19|23
1520|1730/49|20-30|20|29|35
1521|1730/49|30-40|30|39|53
1522|1730/49|40-50|40|49|28
1523|1730/49|50-60|50|59|51
1524|1730/49|60-70|60|69|18
1525|1730/49|70-80|70|79|12
1526|1730/49|80-90|80|89|10
1527|1730/49|90-100|90|99|1
1528|1730/49|100 upwards|100|120|0
1531|1730/50|under 2|0|1|161
1532|1730/50|2-5|2|4|35
1533|1730/50|5-10|5|9|19
1534|1730/50|10-20|10|19|16
1535|1730/50|20-30|20|29|35
1536|1730/50|30-40|30|39|52
1537|1730/50|40-50|40|49|43
1538|1730/50|50-60|50|59|42
1539|1730/50|60-70|60|69|32
1540|1730/50|70-80|70|79|6
1541|1730/50|80-90|80|89|11
1542|1730/50|90-100|90|99|3
1543|1730/50|100 upwards|100|120|0
1546|1730/51|under 2|0|1|175
1547|1730/51|2-5|2|4|43
1548|1730/51|5-10|5|9|24
1549|1730/51|10-20|10|19|15
1550|1730/51|20-30|20|29|35
1551|1730/51|30-40|30|39|48
1552|1730/51|40-50|40|49|42
1553|1730/51|50-60|50|59|42
1554|1730/51|60-70|60|69|25
1555|1730/51|70-80|70|79|20
1556|1730/51|80-90|80|89|10
1557|1730/51|90-100|90|99|2
1558|1730/51|100 upwards|100|120|0
1561|1730/52|under 2|0|1|179
1562|1730/52|2-5|2|4|28
1563|1730/52|5-10|5|9|17
1564|1730/52|10-20|10|19|12
1565|1730/52|20-30|20|29|33
1566|1730/52|30-40|30|39|39
1567|1730/52|40-50|40|49|49
1568|1730/52|50-60|50|59|33
1569|1730/52|60-70|60|69|30
1570|1730/52|70-80|70|79|25
1571|1730/52|80-90|80|89|14
1572|1730/52|90-100|90|99|3
1573|1730/52|100 upwards|100|120|0
1576|1730/53|under 2|0|1|114
1577|1730/53|2-5|2|4|29
1578|1730/53|5-10|5|9|15
1579|1730/53|10-20|10|19|32
1580|1730/53|20-30|20|29|36
1581|1730/53|30-40|30|39|43
1582|1730/53|40-50|40|49|57
1583|1730/53|50-60|50|59|31
1584|1730/53|60-70|60|69|20
1585|1730/53|70-80|70|79|26
1586|1730/53|80-90|80|89|30
1587|1730/53|90-100|90|99|4
1588|1730/53|100 upwards|100|120|0
1591|1731/01|under 2|0|1|184
1592|1731/01|2-5|2|4|43
1593|1731/01|5-10|5|9|24
1594|1731/01|10-20|10|19|28
1595|1731/01|20-30|20|29|35
1596|1731/01|30-40|30|39|49
1597|1731/01|40-50|40|49|41
1598|1731/01|50-60|50|59|46
1599|1731/01|60-70|60|69|25
1600|1731/01|70-80|70|79|16
1601|1731/01|80-90|80|89|9
1602|1731/01|90-100|90|99|4
1603|1731/01|100 upwards|100|120|0
1606|1731/02|under 2|0|1|178
1607|1731/02|2-5|2|4|32
1608|1731/02|5-10|5|9|23
1609|1731/02|10-20|10|19|18
1610|1731/02|20-30|20|29|39
1611|1731/02|30-40|30|39|41
1612|1731/02|40-50|40|49|47
1613|1731/02|50-60|50|59|38
1614|1731/02|60-70|60|69|50
1615|1731/02|70-80|70|79|15
1616|1731/02|80-90|80|89|20
1617|1731/02|90-100|90|99|0
1618|1731/02|100 upwards|100|120|0
1621|1731/03|under 2|0|1|160
1622|1731/03|2-5|2|4|30
1623|1731/03|5-10|5|9|13
1624|1731/03|10-20|10|19|14
1625|1731/03|20-30|20|29|47
1626|1731/03|30-40|30|39|55
1627|1731/03|40-50|40|49|40
1628|1731/03|50-60|50|59|35
1629|1731/03|60-70|60|69|42
1630|1731/03|70-80|70|79|16
1631|1731/03|80-90|80|89|21
1632|1731/03|90-100|90|99|1
1633|1731/03|100 upwards|100|120|0
1636|1731/04|under 2|0|1|143
1637|1731/04|2-5|2|4|31
1638|1731/04|5-10|5|9|9
1639|1731/04|10-20|10|19|14
1640|1731/04|20-30|20|29|34
1641|1731/04|30-40|30|39|55
1642|1731/04|40-50|40|49|42
1643|1731/04|50-60|50|59|44
1644|1731/04|60-70|60|69|34
1645|1731/04|70-80|70|79|21
1646|1731/04|80-90|80|89|16
1647|1731/04|90-100|90|99|0
1648|1731/04|100 upwards|100|120|1
1651|1731/05|under 2|0|1|241
1652|1731/05|2-5|2|4|21
1653|1731/05|5-10|5|9|8
1654|1731/05|10-20|10|19|20
1655|1731/05|20-30|20|29|43
1656|1731/05|30-40|30|39|62
1657|1731/05|40-50|40|49|44
1658|1731/05|50-60|50|59|40
1659|1731/05|60-70|60|69|46
1660|1731/05|70-80|70|79|26
1661|1731/05|80-90|80|89|16
1662|1731/05|90-100|90|99|4
1663|1731/05|100 upwards|100|120|0
1666|1731/06|under 2|0|1|165
1667|1731/06|2-5|2|4|24
1668|1731/06|5-10|5|9|18
1669|1731/06|10-20|10|19|15
1670|1731/06|20-30|20|29|34
1671|1731/06|30-40|30|39|53
1672|1731/06|40-50|40|49|42
1673|1731/06|50-60|50|59|45
1674|1731/06|60-70|60|69|43
1675|1731/06|70-80|70|79|21
1676|1731/06|80-90|80|89|13
1677|1731/06|90-100|90|99|7
1678|1731/06|100 upwards|100|120|0
1681|1731/07|under 2|0|1|209
1682|1731/07|2-5|2|4|29
1683|1731/07|5-10|5|9|14
1684|1731/07|10-20|10|19|17
1685|1731/07|20-30|20|29|46
1686|1731/07|30-40|30|39|54
1687|1731/07|40-50|40|49|45
1688|1731/07|50-60|50|59|41
1689|1731/07|60-70|60|69|33
1690|1731/07|70-80|70|79|30
1691|1731/07|80-90|80|89|16
1692|1731/07|90-100|90|99|4
1693|1731/07|100 upwards|100|120|0
1696|1731/08|under 2|0|1|210
1697|1731/08|2-5|2|4|41
1698|1731/08|5-10|5|9|24
1699|1731/08|10-20|10|19|38
1700|1731/08|20-30|20|29|46
1701|1731/08|30-40|30|39|68
1702|1731/08|40-50|40|49|77
1703|1731/08|50-60|50|59|45
1704|1731/08|60-70|60|69|49
1705|1731/08|70-80|70|79|19
1706|1731/08|80-90|80|89|17
1707|1731/08|90-100|90|99|3
1708|1731/08|100 upwards|100|120|0
1711|1731/09|under 2|0|1|182
1712|1731/09|2-5|2|4|34
1713|1731/09|5-10|5|9|16
1714|1731/09|10-20|10|19|10
1715|1731/09|20-30|20|29|48
1716|1731/09|30-40|30|39|49
1717|1731/09|40-50|40|49|56
1718|1731/09|50-60|50|59|36
1719|1731/09|60-70|60|69|37
1720|1731/09|70-80|70|79|28
1721|1731/09|80-90|80|89|20
1722|1731/09|90-100|90|99|4
1723|1731/09|100 upwards|100|120|0
1726|1731/10|under 2|0|1|192
1727|1731/10|2-5|2|4|31
1728|1731/10|5-10|5|9|15
1729|1731/10|10-20|10|19|16
1730|1731/10|20-30|20|29|31
1731|1731/10|30-40|30|39|43
1732|1731/10|40-50|40|49|53
1733|1731/10|50-60|50|59|37
1734|1731/10|60-70|60|69|24
1735|1731/10|70-80|70|79|23
1736|1731/10|80-90|80|89|12
1737|1731/10|90-100|90|99|4
1738|1731/10|100 upwards|100|120|0
1741|1731/11|under 2|0|1|189
1742|1731/11|2-5|2|4|30
1743|1731/11|5-10|5|9|12
1744|1731/11|10-20|10|19|10
1745|1731/11|20-30|20|29|38
1746|1731/11|30-40|30|39|54
1747|1731/11|40-50|40|49|56
1748|1731/11|50-60|50|59|39
1749|1731/11|60-70|60|69|31
1750|1731/11|70-80|70|79|21
1751|1731/11|80-90|80|89|12
1752|1731/11|90-100|90|99|1
1753|1731/11|100 upwards|100|120|0
1756|1731/12|under 2|0|1|173
1757|1731/12|2-5|2|4|37
1758|1731/12|5-10|5|9|20
1759|1731/12|10-20|10|19|17
1760|1731/12|20-30|20|29|40
1761|1731/12|30-40|30|39|36
1762|1731/12|40-50|40|49|54
1763|1731/12|50-60|50|59|29
1764|1731/12|60-70|60|69|37
1765|1731/12|70-80|70|79|19
1766|1731/12|80-90|80|89|16
1767|1731/12|90-100|90|99|1
1768|1731/12|100 upwards|100|120|0
1771|1731/13|under 2|0|1|157
1772|1731/13|2-5|2|4|41
1773|1731/13|5-10|5|9|10
1774|1731/13|10-20|10|19|19
1775|1731/13|20-30|20|29|49
1776|1731/13|30-40|30|39|50
1777|1731/13|40-50|40|49|42
1778|1731/13|50-60|50|59|23
1779|1731/13|60-70|60|69|27
1780|1731/13|70-80|70|79|16
1781|1731/13|80-90|80|89|18
1782|1731/13|90-100|90|99|3
1783|1731/13|100 upwards|100|120|0
1786|1731/14|under 2|0|1|191
1787|1731/14|2-5|2|4|33
1788|1731/14|5-10|5|9|15
1789|1731/14|10-20|10|19|8
1790|1731/14|20-30|20|29|38
1791|1731/14|30-40|30|39|43
1792|1731/14|40-50|40|49|50
1793|1731/14|50-60|50|59|29
1794|1731/14|60-70|60|69|34
1795|1731/14|70-80|70|79|16
1796|1731/14|80-90|80|89|19
1797|1731/14|90-100|90|99|3
1798|1731/14|100 upwards|100|120|0
1801|1731/15|under 2|0|1|197
1802|1731/15|2-5|2|4|37
1803|1731/15|5-10|5|9|17
1804|1731/15|10-20|10|19|13
1805|1731/15|20-30|20|29|30
1806|1731/15|30-40|30|39|52
1807|1731/15|40-50|40|49|37
1808|1731/15|50-60|50|59|31
1809|1731/15|60-70|60|69|32
1810|1731/15|70-80|70|79|22
1811|1731/15|80-90|80|89|13
1812|1731/15|90-100|90|99|1
1813|1731/15|100 upwards|100|120|0
1816|1731/16|under 2|0|1|160
1817|1731/16|2-5|2|4|25
1818|1731/16|5-10|5|9|20
1819|1731/16|10-20|10|19|8
1820|1731/16|20-30|20|29|48
1821|1731/16|30-40|30|39|50
1822|1731/16|40-50|40|49|44
1823|1731/16|50-60|50|59|30
1824|1731/16|60-70|60|69|34
1825|1731/16|70-80|70|79|22
1826|1731/16|80-90|80|89|12
1827|1731/16|90-100|90|99|5
1828|1731/16|100 upwards|100|120|0
1831|1731/17|under 2|0|1|165
1832|1731/17|2-5|2|4|33
1833|1731/17|5-10|5|9|16
1834|1731/17|10-20|10|19|12
1835|1731/17|20-30|20|29|24
1836|1731/17|30-40|30|39|47
1837|1731/17|40-50|40|49|40
1838|1731/17|50-60|50|59|39
1839|1731/17|60-70|60|69|23
1840|1731/17|70-80|70|79|25
1841|1731/17|80-90|80|89|8
1842|1731/17|90-100|90|99|1
1843|1731/17|100 upwards|100|120|0
1846|1731/18|under 2|0|1|177
1847|1731/18|2-5|2|4|35
1848|1731/18|5-10|5|9|23
1849|1731/18|10-20|10|19|18
1850|1731/18|20-30|20|29|38
1851|1731/18|30-40|30|39|46
1852|1731/18|40-50|40|49|43
1853|1731/18|50-60|50|59|28
1854|1731/18|60-70|60|69|31
1855|1731/18|70-80|70|79|23
1856|1731/18|80-90|80|89|10
1857|1731/18|90-100|90|99|2
1858|1731/18|100 upwards|100|120|0
1861|1731/19|under 2|0|1|203
1862|1731/19|2-5|2|4|28
1863|1731/19|5-10|5|9|23
1864|1731/19|10-20|10|19|29
1865|1731/19|20-30|20|29|42
1866|1731/19|30-40|30|39|45
1867|1731/19|40-50|40|49|52
1868|1731/19|50-60|50|59|31
1869|1731/19|60-70|60|69|35
1870|1731/19|70-80|70|79|23
1871|1731/19|80-90|80|89|16
1872|1731/19|90-100|90|99|0
1873|1731/19|100 upwards|100|120|0
1876|1731/20|under 2|0|1|158
1877|1731/20|2-5|2|4|43
1878|1731/20|5-10|5|9|22
1879|1731/20|10-20|10|19|13
1880|1731/20|20-30|20|29|38
1881|1731/20|30-40|30|39|49
1882|1731/20|40-50|40|49|38
1883|1731/20|50-60|50|59|36
1884|1731/20|60-70|60|69|34
1885|1731/20|70-80|70|79|21
1886|1731/20|80-90|80|89|13
1887|1731/20|90-100|90|99|1
1888|1731/20|100 upwards|100|120|0
1891|1731/21|under 2|0|1|164
