breadID|weekID|breadtype|lb|oz|dr
17735|1783/50|wheaten|0|9.00|11
17736|1783/50|household|0|13.00|1
17737|1783/51|wheaten|0|9.00|11
17738|1783/51|household|0|13.00|1
17739|1783/52|wheaten|0|9.00|11
17740|1783/52|household|0|13.00|1
17741|1784/01|wheaten|0|9.00|11
17742|1784/01|household|0|13.00|1
17743|1784/02|wheaten|0|9.00|11
17744|1784/02|household|0|13.00|1
17745|1784/03|wheaten|0|9.00|11
17746|1784/03|household|0|13.00|1
17747|1784/04|wheaten|0|9.00|11
17748|1784/04|household|0|13.00|1
17749|1784/05|wheaten|0|9.00|11
17750|1784/05|household|0|13.00|1
17751|1784/06|wheaten|0|9.00|11
17752|1784/06|household|0|13.00|1
17753|1784/07|wheaten|0|9.00|11
17754|1784/07|household|0|13.00|1
17755|1784/08|wheaten|0|9.00|4
17756|1784/08|household|0|12.00|10
17757|1784/09|wheaten|0|9.00|4
17758|1784/09|household|0|12.00|10
17759|1784/10|wheaten|0|9.00|4
17760|1784/10|household|0|12.00|10
17761|1784/11|wheaten|0|9.00|4
17762|1784/11|household|0|12.00|10
17763|1784/12|wheaten|0|9.00|4
17764|1784/12|household|0|12.00|10
17765|1784/13|wheaten|0|9.00|0
17766|1784/13|household|0|12.00|1
17767|1784/14|wheaten|0|9.00|0
17768|1784/14|household|0|12.00|1
17769|1784/15|wheaten|0|9.00|0
17770|1784/15|household|0|12.00|1
17771|1784/16|wheaten|0|9.00|0
17772|1784/16|household|0|12.00|1
17773|1784/17|wheaten|0|9.00|0
17774|1784/17|household|0|12.00|1
17775|1784/18|wheaten|0|9.00|0
17776|1784/18|household|0|12.00|1
17777|1784/19|wheaten|0|9.00|4
17778|1784/19|household|0|12.00|10
17779|1784/20|wheaten|0|9.00|4
17780|1784/20|household|0|12.00|10
17781|1784/21|wheaten|0|9.00|4
17782|1784/21|household|0|12.00|10
17783|1784/22|wheaten|0|9.00|4
17784|1784/22|household|0|12.00|10
17785|1784/23|wheaten|0|9.00|4
17786|1784/23|household|0|12.00|10
17787|1784/24|wheaten|0|9.00|4
17788|1784/24|household|0|12.00|10
17789|1784/25|wheaten|0|9.00|4
17790|1784/25|household|0|12.00|10
17791|1784/26|wheaten|0|9.00|4
17792|1784/26|household|0|12.00|10
17793|1784/27|wheaten|0|9.00|4
17794|1784/27|household|0|12.00|10
17795|1784/28|wheaten|0|9.00|4
17796|1784/28|household|0|12.00|10
17797|1784/29|wheaten|0|9.00|4
17798|1784/29|household|0|12.00|10
17799|1784/30|wheaten|0|9.00|4
17800|1784/30|household|0|12.00|10
17801|1784/31|wheaten|0|9.00|4
17802|1784/31|household|0|12.00|10
17803|1784/32|wheaten|0|9.00|4
17804|1784/32|household|0|12.00|10
17805|1784/33|wheaten|0|9.00|4
17806|1784/33|household|0|12.00|10
17807|1784/34|wheaten|0|9.00|4
17808|1784/34|household|0|12.00|10
17809|1784/35|wheaten|0|9.00|4
17810|1784/35|household|0|12.00|10
17811|1784/36|wheaten|0|9.00|4
17812|1784/36|household|0|12.00|10
17813|1784/37|wheaten|0|9.00|4
17814|1784/37|household|0|12.00|10
17815|1784/38|wheaten|0|9.00|4
17816|1784/38|household|0|12.00|10
17817|1784/39|wheaten|0|9.00|4
17818|1784/39|household|0|12.00|10
17819|1784/40|wheaten|0|9.00|4
17820|1784/40|household|0|12.00|10
17821|1784/41|wheaten|0|9.00|4
17822|1784/41|household|0|12.00|10
17823|1784/42|wheaten|0|9.00|4
17824|1784/42|household|0|12.00|10
17825|1784/43|wheaten|0|9.00|4
17826|1784/43|household|0|12.00|10
17827|1784/44|wheaten|0|9.00|4
17828|1784/44|household|0|12.00|10
17829|1784/45|wheaten|0|9.00|4
17830|1784/45|household|0|12.00|10
17831|1784/46|wheaten|0|9.00|4
17832|1784/46|household|0|12.00|10
17833|1784/47|wheaten|0|9.00|4
17834|1784/47|household|0|12.00|10
17835|1784/48|wheaten|0|9.00|4
17836|1784/48|household|0|12.00|10
17837|1784/49|wheaten|0|9.00|4
17838|1784/49|household|0|12.00|10
17839|1784/50|wheaten|0|9.00|4
17840|1784/50|household|0|12.00|10
17841|1784/51|wheaten|0|9.00|11
17842|1784/51|household|0|13.00|1
17843|1784/52|wheaten|0|9.00|11
17844|1784/52|household|0|13.00|1
17845|1785/01|wheaten|0|10.00|2
17846|1785/01|household|0|13.00|9
17847|1785/02|wheaten|0|10.00|2
17848|1785/02|household|0|13.00|9
17849|1785/03|wheaten|0|10.00|2
17850|1785/03|household|0|13.00|9
17851|1785/04|wheaten|0|10.00|2
17852|1785/04|household|0|13.00|9
17853|1785/05|wheaten|0|10.00|2
17854|1785/05|household|0|13.00|9
17855|1785/06|wheaten|0|10.00|2
17856|1785/06|household|0|13.00|9
17857|1785/07|wheaten|0|10.00|2
17858|1785/07|household|0|13.00|9
17859|1785/08|wheaten|0|10.00|2
17860|1785/08|household|0|13.00|9
17861|1785/09|wheaten|0|10.00|2
17862|1785/09|household|0|13.00|9
17863|1785/10|wheaten|0|10.00|2
17864|1785/10|household|0|13.00|9
17865|1785/11|wheaten|0|10.00|2
17866|1785/11|household|0|13.00|9
17867|1785/12|wheaten|0|10.00|2
17868|1785/12|household|0|13.00|9
17869|1785/13|wheaten|0|10.00|2
17870|1785/13|household|0|13.00|9
17871|1785/14|wheaten|0|10.00|2
17872|1785/14|household|0|13.00|9
17873|1785/15|wheaten|0|10.00|2
17874|1785/15|household|0|13.00|9
17875|1785/16|wheaten|0|10.00|2
17876|1785/16|household|0|13.00|9
17877|1785/17|wheaten|0|10.00|2
17878|1785/17|household|0|13.00|9
17879|1785/18|wheaten|0|10.00|2
17880|1785/18|household|0|13.00|9
17881|1785/19|wheaten|0|10.00|2
17882|1785/19|household|0|13.00|9
17883|1785/20|wheaten|0|10.00|2
17884|1785/20|household|0|13.00|9
17885|1785/21|wheaten|0|10.00|8
17886|1785/21|household|0|14.00|4
17887|1785/22|wheaten|0|10.00|8
17888|1785/22|household|0|14.00|4
17889|1785/23|wheaten|0|10.00|8
17890|1785/23|household|0|14.00|4
17891|1785/24|wheaten|0|10.00|8
17892|1785/24|household|0|14.00|4
17893|1785/25|wheaten|0|10.00|8
17894|1785/25|household|0|14.00|4
17895|1785/26|wheaten|0|10.00|8
17896|1785/26|household|0|14.00|4
17897|1785/27|wheaten|0|10.00|8
17898|1785/27|household|0|14.00|4
17899|1785/28|wheaten|0|10.00|8
17900|1785/28|household|0|14.00|4
17901|1785/29|wheaten|0|10.00|8
17902|1785/29|household|0|14.00|4
17903|1785/30|wheaten|0|10.00|8
17904|1785/30|household|0|14.00|4
17905|1785/31|wheaten|0|10.00|8
17906|1785/31|household|0|14.00|4
17907|1785/32|wheaten|0|10.00|8
17908|1785/32|household|0|14.00|4
17909|1785/33|wheaten|0|10.00|8
17910|1785/33|household|0|14.00|4
17911|1785/34|wheaten|0|10.00|8
17912|1785/34|household|0|14.00|4
17913|1785/35|wheaten|0|10.00|8
17914|1785/35|household|0|14.00|4
17915|1785/36|wheaten|0|10.00|8
17916|1785/36|household|0|14.00|4
17917|1785/37|wheaten|0|10.00|8
17918|1785/37|household|0|14.00|4
17919|1785/38|wheaten|0|10.00|8
17920|1785/38|household|0|14.00|4
17921|1785/39|wheaten|0|10.00|8
17922|1785/39|household|0|14.00|4
17923|1785/40|wheaten|0|10.00|8
17924|1785/40|household|0|14.00|4
17925|1785/41|wheaten|0|10.00|8
17926|1785/41|household|0|14.00|4
17927|1785/42|wheaten|0|10.00|8
17928|1785/42|household|0|14.00|4
17929|1785/43|wheaten|0|10.00|8
17930|1785/43|household|0|14.00|4
17931|1785/44|wheaten|0|10.00|8
17932|1785/44|household|0|14.00|4
17933|1785/45|wheaten|0|10.00|8
17934|1785/45|household|0|14.00|4
17935|1785/46|wheaten|0|10.00|8
17936|1785/46|household|0|14.00|4
17937|1785/47|wheaten|0|10.00|8
17938|1785/47|household|0|14.00|4
17939|1785/48|wheaten|0|10.00|8
17940|1785/48|household|0|14.00|4
17941|1785/49|wheaten|0|10.00|8
17942|1785/49|household|0|14.00|4
17943|1785/50|wheaten|0|10.00|8
17944|1785/50|household|0|14.00|4
17945|1785/51|wheaten|0|10.00|8
17946|1785/51|household|0|14.00|4
17947|1785/52|wheaten|0|10.00|8
17948|1785/52|household|0|14.00|4
17949|1786/01|wheaten|0|11.00|2
17950|1786/01|household|0|14.00|10
17951|1786/02|wheaten|0|11.00|2
17952|1786/02|household|0|14.00|10
17953|1786/03|wheaten|0|11.00|2
17954|1786/03|household|0|14.00|10
17955|1786/04|wheaten|0|11.00|2
17956|1786/04|household|0|14.00|10
17957|1786/05|wheaten|0|11.00|2
17958|1786/05|household|0|14.00|10
17959|1786/06|wheaten|0|11.00|2
17960|1786/06|household|0|14.00|10
17961|1786/07|wheaten|0|11.00|2
17962|1786/07|household|0|14.00|10
17963|1786/08|wheaten|0|11.00|2
17964|1786/08|household|0|14.00|10
17965|1786/09|wheaten|0|11.00|2
17966|1786/09|household|0|14.00|10
17967|1786/10|wheaten|0|11.00|2
17968|1786/10|household|0|14.00|10
17969|1786/11|wheaten|0|11.00|2
17970|1786/11|household|0|14.00|10
17971|1786/12|wheaten|0|11.00|2
17972|1786/12|household|0|14.00|10
17973|1786/13|wheaten|0|11.00|2
17974|1786/13|household|0|14.00|10
17975|1786/14|wheaten|0|11.00|2
17976|1786/14|household|0|14.00|10
17977|1786/15|wheaten|0|11.00|2
17978|1786/15|household|0|14.00|10
17979|1786/16|wheaten|0|11.00|2
17980|1786/16|household|0|14.00|10
17981|1786/17|wheaten|0|11.00|2
17982|1786/17|household|0|14.00|10
17983|1786/18|wheaten|0|11.00|2
17984|1786/18|household|0|14.00|10
17985|1786/19|wheaten|0|11.00|9
17986|1786/19|household|0|15.00|7
17987|1786/20|wheaten|0|11.00|9
17988|1786/20|household|0|15.00|7
17989|1786/21|wheaten|0|11.00|9
17990|1786/21|household|0|15.00|7
17991|1786/22|wheaten|0|11.00|9
17992|1786/22|household|0|15.00|7
17993|1786/23|wheaten|0|11.00|9
17994|1786/23|household|0|15.00|7
17995|1786/24|wheaten|0|12.00|1
17996|1786/24|household|0|16.00|6
17997|1786/25|wheaten|0|12.00|1
17998|1786/25|household|0|16.00|6
17999|1786/26|wheaten|0|12.00|1
18000|1786/26|household|0|16.00|6
18001|1786/27|wheaten|0|12.00|1
18002|1786/27|household|0|16.00|6
18003|1786/28|wheaten|0|12.00|1
18004|1786/28|household|0|16.00|6
18005|1786/29|wheaten|0|12.00|1
18006|1786/29|household|0|16.00|6
18007|1786/30|wheaten|0|12.00|1
18008|1786/30|household|0|16.00|6
18009|1786/31|wheaten|0|12.00|1
18010|1786/31|household|0|16.00|6
18011|1786/32|wheaten|0|12.00|1
18012|1786/32|household|0|16.00|6
18013|1786/33|wheaten|0|12.00|1
18014|1786/33|household|0|16.00|6
18015|1786/34|wheaten|0|12.00|1
18016|1786/34|household|0|16.00|6
18017|1786/35|wheaten|0|11.00|9
18018|1786/35|household|0|15.00|7
18019|1786/36|wheaten|0|11.00|9
18020|1786/36|household|0|15.00|7
18021|1786/37|wheaten|0|11.00|9
18022|1786/37|household|0|15.00|7
18023|1786/38|wheaten|0|11.00|2
18024|1786/38|household|0|14.00|10
18025|1786/39|wheaten|0|11.00|2
18026|1786/39|household|0|14.00|10
18027|1786/40|wheaten|0|11.00|2
18028|1786/40|household|0|14.00|10
18029|1786/41|wheaten|0|11.00|2
18030|1786/41|household|0|14.00|10
18031|1786/42|wheaten|0|11.00|2
18032|1786/42|household|0|14.00|10
18033|1786/43|wheaten|0|11.00|2
18034|1786/43|household|0|14.00|10
18035|1786/44|wheaten|0|11.00|2
18036|1786/44|household|0|14.00|10
18037|1786/45|wheaten|0|11.00|9
18038|1786/45|household|0|15.00|7
18039|1786/46|wheaten|0|11.00|9
18040|1786/46|household|0|15.00|7
18041|1786/47|wheaten|0|11.00|9
18042|1786/47|household|0|15.00|7
18043|1786/48|wheaten|0|11.00|9
18044|1786/48|household|0|15.00|7
18045|1786/49|wheaten|0|11.00|9
18046|1786/49|household|0|15.00|7
18047|1786/50|wheaten|0|11.00|9
18048|1786/50|household|0|15.00|7
18049|1786/51|wheaten|0|11.00|9
18050|1786/51|household|0|15.00|7
18051|1786/52|wheaten|0|11.00|9
18052|1786/52|household|0|15.00|7
18053|1787/01|wheaten|0|11.00|9
18054|1787/01|household|0|15.00|7
18055|1787/02|wheaten|0|11.00|9
18056|1787/02|household|0|15.00|7
18057|1787/03|wheaten|0|11.00|9
18058|1787/03|household|0|15.00|7
18059|1787/04|wheaten|0|11.00|9
18060|1787/04|household|0|15.00|7
18061|1787/05|wheaten|0|11.00|9
18062|1787/05|household|0|15.00|7
18063|1787/06|wheaten|0|11.00|9
18064|1787/06|household|0|15.00|7
18065|1787/07|wheaten|0|11.00|9
18066|1787/07|household|0|15.00|7
18067|1787/08|wheaten|0|11.00|9
18068|1787/08|household|0|15.00|7
18069|1787/09|wheaten|0|11.00|9
18070|1787/09|household|0|15.00|7
18071|1787/10|wheaten|0|11.00|9
18072|1787/10|household|0|15.00|7
18073|1787/11|wheaten|0|11.00|9
18074|1787/11|household|0|15.00|7
18075|1787/12|wheaten|0|11.00|9
18076|1787/12|household|0|15.00|7
18077|1787/13|wheaten|0|11.00|9
18078|1787/13|household|0|15.00|7
18079|1787/14|wheaten|0|11.00|9
18080|1787/14|household|0|15.00|7
18081|1787/15|wheaten|0|11.00|9
18082|1787/15|household|0|15.00|7
18083|1787/16|wheaten|0|11.00|9
18084|1787/16|household|0|15.00|7
18085|1787/17|wheaten|0|11.00|9
18086|1787/17|household|0|15.00|7
18087|1787/18|wheaten|0|11.00|9
18088|1787/18|household|0|15.00|7
18089|1787/19|wheaten|0|11.00|9
18090|1787/19|household|0|15.00|7
18091|1787/20|wheaten|0|11.00|9
18092|1787/20|household|0|15.00|7
18093|1787/21|wheaten|0|11.00|9
18094|1787/21|household|0|15.00|7
18095|1787/22|wheaten|0|11.00|9
18096|1787/22|household|0|15.00|7
18097|1787/23|wheaten|0|11.00|9
18098|1787/23|household|0|15.00|7
18099|1787/24|wheaten|0|11.00|9
18100|1787/24|household|0|15.00|7
18101|1787/25|wheaten|0|11.00|9
18102|1787/25|household|0|15.00|7
18103|1787/26|wheaten|0|11.00|9
18104|1787/26|household|0|15.00|7
18105|1787/27|wheaten|0|11.00|9
18106|1787/27|household|0|15.00|7
18107|1787/28|wheaten|0|11.00|9
18108|1787/28|household|0|15.00|7
18109|1787/29|wheaten|0|11.00|2
18110|1787/29|household|0|14.00|10
18111|1787/30|wheaten|0|10.00|8
18112|1787/30|household|0|14.00|4
18113|1787/31|wheaten|0|10.00|8
18114|1787/31|household|0|14.00|4
18115|1787/32|wheaten|0|10.00|8
18116|1787/32|household|0|14.00|4
18117|1787/33|wheaten|0|10.00|2
18118|1787/33|household|0|13.00|9
18119|1787/34|wheaten|0|10.00|2
18120|1787/34|household|0|13.00|9
18121|1787/35|wheaten|0|10.00|2
18122|1787/35|household|0|13.00|9
18123|1787/36|wheaten|0|10.00|2
18124|1787/36|household|0|13.00|9
18125|1787/37|wheaten|0|10.00|2
18126|1787/37|household|0|13.00|9
18127|1787/38|wheaten|0|10.00|2
18128|1787/38|household|0|13.00|9
18129|1787/39|wheaten|0|10.00|2
18130|1787/39|household|0|13.00|9
18131|1787/40|wheaten|0|10.00|2
18132|1787/40|household|0|13.00|9
18133|1787/41|wheaten|0|10.00|2
18134|1787/41|household|0|13.00|9
18135|1787/42|wheaten|0|10.00|2
18136|1787/42|household|0|13.00|9
18137|1787/43|wheaten|0|10.00|2
18138|1787/43|household|0|13.00|9
18139|1787/44|wheaten|0|10.00|2
18140|1787/44|household|0|13.00|9
18141|1787/45|wheaten|0|10.00|2
18142|1787/45|household|0|13.00|9
18143|1787/46|wheaten|0|10.00|2
18144|1787/46|household|0|13.00|9
18145|1787/47|wheaten|0|10.00|2
18146|1787/47|household|0|13.00|9
18147|1787/48|wheaten|0|10.00|8
18148|1787/48|household|0|14.00|4
18149|1787/49|wheaten|0|10.00|8
18150|1787/49|household|0|14.00|4
18151|1787/50|wheaten|0|10.00|8
18152|1787/50|household|0|14.00|4
18153|1787/51|wheaten|0|10.00|2
18154|1787/51|household|0|13.00|9
18155|1787/52|wheaten|0|10.00|2
18156|1787/52|household|0|13.00|9
18157|1788/01|wheaten|0|10.00|2
18158|1788/01|household|0|13.00|9
18160|1788/03|wheaten|0|10.00|2
18161|1788/03|household|0|13.00|9
18162|1788/04|wheaten|0|10.00|2
18163|1788/04|household|0|13.00|9
18164|1788/05|wheaten|0|10.00|2
18165|1788/05|household|0|13.00|9
18166|1788/06|wheaten|0|10.00|2
18167|1788/06|household|0|13.00|9
18168|1788/07|wheaten|0|10.00|2
18169|1788/07|household|0|13.00|9
18170|1788/08|wheaten|0|10.00|2
18171|1788/08|household|0|13.00|9
18172|1788/09|wheaten|0|10.00|2
18173|1788/09|household|0|13.00|9
18174|1788/10|wheaten|0|10.00|2
18175|1788/10|household|0|13.00|9
18176|1788/11|wheaten|0|10.00|2
18177|1788/11|household|0|13.00|9
18178|1788/12|wheaten|0|10.00|2
18179|1788/12|household|0|13.00|9
18180|1788/13|wheaten|0|10.00|2
18181|1788/13|household|0|13.00|9
18182|1788/14|wheaten|0|10.00|2
18183|1788/14|household|0|13.00|9
18184|1788/15|wheaten|0|10.00|2
18185|1788/15|household|0|13.00|9
18186|1788/16|wheaten|0|10.00|2
18187|1788/16|household|0|13.00|9
18188|1788/17|wheaten|0|10.00|2
18189|1788/17|household|0|13.00|9
18190|1788/18|wheaten|0|10.00|2
18191|1788/18|household|0|13.00|9
18192|1788/19|wheaten|0|10.00|2
18193|1788/19|household|0|13.00|9
18194|1788/20|wheaten|0|10.00|2
18195|1788/20|household|0|13.00|9
18196|1788/21|wheaten|0|10.00|2
18197|1788/21|household|0|13.00|9
18198|1788/22|wheaten|0|10.00|2
18199|1788/22|household|0|13.00|9
18200|1788/23|wheaten|0|10.00|2
18201|1788/23|household|0|13.00|9
18202|1788/24|wheaten|0|10.00|2
18203|1788/24|household|0|13.00|9
18204|1788/25|wheaten|0|10.00|2
18205|1788/25|household|0|13.00|9
18206|1788/26|wheaten|0|10.00|2
18207|1788/26|household|0|13.00|9
18208|1788/27|wheaten|0|10.00|2
18209|1788/27|household|0|13.00|9
18210|1788/28|wheaten|0|10.00|2
18211|1788/28|household|0|13.00|9
18212|1788/29|wheaten|0|10.00|2
18213|1788/29|household|0|13.00|9
18214|1788/30|wheaten|0|10.00|2
18215|1788/30|household|0|13.00|9
18216|1788/31|wheaten|0|10.00|2
18217|1788/31|household|0|13.00|9
18218|1788/32|wheaten|0|10.00|2
18219|1788/32|household|0|13.00|9
18220|1788/33|wheaten|0|10.00|2
18221|1788/33|household|0|13.00|9
18222|1788/34|wheaten|0|10.00|2
18223|1788/34|household|0|13.00|9
18224|1788/35|wheaten|0|10.00|2
18225|1788/35|household|0|13.00|9
18226|1788/36|wheaten|0|10.00|2
18227|1788/36|household|0|13.00|9
18228|1788/37|wheaten|0|10.00|2
18229|1788/37|household|0|13.00|9
18230|1788/38|wheaten|0|10.00|2
18231|1788/38|household|0|13.00|9
18232|1788/39|wheaten|0|10.00|2
18233|1788/39|household|0|13.00|9
18234|1788/40|wheaten|0|10.00|2
18235|1788/40|household|0|13.00|9
18236|1788/41|wheaten|0|10.00|2
18237|1788/41|household|0|13.00|9
18238|1788/42|wheaten|0|10.00|2
18239|1788/42|household|0|13.00|9
18240|1788/43|wheaten|0|10.00|2
18241|1788/43|household|0|13.00|9
18242|1788/44|wheaten|0|10.00|2
18243|1788/44|household|0|13.00|9
18244|1788/45|wheaten|0|10.00|2
18245|1788/45|household|0|13.00|9
18246|1788/46|wheaten|0|10.00|2
18247|1788/46|household|0|13.00|9
18248|1788/47|wheaten|0|10.00|8
18249|1788/47|household|0|14.00|4
18250|1788/48|wheaten|0|10.00|8
18251|1788/48|household|0|14.00|4
18252|1788/49|wheaten|0|10.00|8
18253|1788/49|household|0|14.00|4
18254|1788/50|wheaten|0|10.00|2
18255|1788/50|household|0|13.00|9
18256|1788/51|wheaten|0|10.00|2
18257|1788/51|household|0|13.00|9
18258|1788/52|wheaten|0|10.00|2
18259|1788/52|household|0|13.00|9
18260|1788/53|wheaten|0|9.00|11
18261|1788/53|household|0|13.00|1
18262|1789/01|wheaten|0|9.00|11
18263|1789/01|household|0|13.00|1
18264|1789/02|wheaten|0|9.00|4
18265|1789/02|household|0|12.00|10
18266|1789/03|wheaten|0|9.00|4
18267|1789/03|household|0|12.00|10
18268|1789/04|wheaten|0|9.00|4
18269|1789/04|household|0|12.00|10
18270|1789/05|wheaten|0|9.00|4
18271|1789/05|household|0|12.00|10
18272|1789/06|wheaten|0|9.00|4
18273|1789/06|household|0|12.00|10
18274|1789/07|wheaten|0|9.00|4
18275|1789/07|household|0|12.00|10
18276|1789/08|wheaten|0|9.00|4
18277|1789/08|household|0|12.00|10
18278|1789/09|wheaten|0|9.00|4
18279|1789/09|household|0|12.00|10
18280|1789/10|wheaten|0|9.00|4
18281|1789/10|household|0|12.00|10
18282|1789/11|wheaten|0|9.00|4
18283|1789/11|household|0|12.00|10
18284|1789/12|wheaten|0|9.00|4
18285|1789/12|household|0|12.00|10
18286|1789/13|wheaten|0|9.00|4
18287|1789/13|household|0|12.00|10
18288|1789/14|wheaten|0|9.00|4
18289|1789/14|household|0|12.00|10
18290|1789/15|wheaten|0|9.00|4
18291|1789/15|household|0|12.00|10
18292|1789/16|wheaten|0|9.00|4
18293|1789/16|household|0|12.00|10
18294|1789/17|wheaten|0|9.00|4
18295|1789/17|household|0|12.00|10
18296|1789/18|wheaten|0|9.00|4
18297|1789/18|household|0|12.00|10
18298|1789/19|wheaten|0|9.00|4
18299|1789/19|household|0|12.00|10
18300|1789/20|wheaten|0|9.00|4
18301|1789/20|household|0|12.00|10
18302|1789/21|wheaten|0|9.00|4
18303|1789/21|household|0|12.00|10
18304|1789/22|wheaten|0|9.00|4
18305|1789/22|household|0|12.00|10
18306|1789/23|wheaten|0|9.00|4
18307|1789/23|household|0|12.00|10
18308|1789/24|wheaten|0|9.00|4
18309|1789/24|household|0|12.00|10
18310|1789/25|wheaten|0|9.00|4
18311|1789/25|household|0|12.00|10
18312|1789/26|wheaten|0|9.00|4
18313|1789/26|household|0|12.00|10
18314|1789/27|wheaten|0|9.00|4
18315|1789/27|household|0|12.00|10
18316|1789/28|wheaten|0|9.00|4
18317|1789/28|household|0|12.00|10
18318|1789/29|wheaten|0|9.00|4
18319|1789/29|household|0|12.00|10
18320|1789/30|wheaten|0|9.00|4
18321|1789/30|household|0|12.00|10
18322|1789/31|wheaten|0|8.00|11
18323|1789/31|household|0|11.00|9
18324|1789/32|wheaten|0|8.00|3
18325|1789/32|household|0|10.00|11
18326|1789/33|wheaten|0|8.00|3
18327|1789/33|household|0|10.00|11
18328|1789/34|wheaten|0|8.00|11
18329|1789/34|household|0|11.00|9
18330|1789/35|wheaten|0|9.00|0
18331|1789/35|household|0|12.00|1
18332|1789/36|wheaten|0|9.00|0
18333|1789/36|household|0|12.00|1
18334|1789/37|wheaten|0|9.00|0
18335|1789/37|household|0|12.00|1
18336|1789/38|wheaten|0|9.00|0
18337|1789/38|household|0|12.00|1
18338|1789/39|wheaten|0|9.00|0
18339|1789/39|household|0|12.00|1
18340|1789/40|wheaten|0|9.00|0
18341|1789/40|household|0|12.00|1
18342|1789/41|wheaten|0|9.00|0
18343|1789/41|household|0|12.00|1
18344|1789/42|wheaten|0|9.00|0
18345|1789/42|household|0|12.00|1
18346|1789/43|wheaten|0|9.00|0
18347|1789/43|household|0|12.00|1
18348|1789/44|wheaten|0|9.00|0
18349|1789/44|household|0|12.00|1
18350|1789/45|wheaten|0|9.00|0
18351|1789/45|household|0|12.00|1
18352|1789/46|wheaten|0|9.00|0
18353|1789/46|household|0|12.00|1
18354|1789/47|wheaten|0|9.00|0
18355|1789/47|household|0|12.00|1
18356|1789/48|wheaten|0|9.00|0
18357|1789/48|household|0|12.00|1
18358|1789/49|wheaten|0|9.00|0
18359|1789/49|household|0|12.00|1
18360|1789/50|wheaten|0|9.00|0
18361|1789/50|household|0|12.00|1
18362|1789/51|wheaten|0|9.00|0
18363|1789/51|household|0|12.00|1
18364|1789/52|wheaten|0|9.00|0
18365|1789/52|household|0|12.00|1
18366|1790/01|wheaten|0|9.00|0
18367|1790/01|household|0|12.00|1
18368|1790/02|wheaten|0|9.00|0
18369|1790/02|household|0|12.00|1
18370|1790/03|wheaten|0|9.00|0
18371|1790/03|household|0|12.00|1
18372|1790/04|wheaten|0|9.00|0
18373|1790/04|household|0|12.00|1
18374|1790/05|wheaten|0|9.00|0
18375|1790/05|household|0|12.00|1
18376|1790/06|wheaten|0|9.00|0
18377|1790/06|household|0|12.00|1
18378|1790/07|wheaten|0|9.00|0
18379|1790/07|household|0|12.00|1
18380|1790/08|wheaten|0|9.00|0
18381|1790/08|household|0|12.00|1
18382|1790/09|wheaten|0|9.00|0
18383|1790/09|household|0|12.00|1
18384|1790/10|wheaten|0|9.00|4
18385|1790/10|household|0|12.00|10
18386|1790/11|wheaten|0|9.00|4
18387|1790/11|household|0|12.00|10
18388|1790/12|wheaten|0|9.00|4
18389|1790/12|household|0|12.00|10
18390|1790/13|wheaten|0|9.00|4
18391|1790/13|household|0|12.00|10
18392|1790/14|wheaten|0|9.00|4
18393|1790/14|household|0|12.00|10
18394|1790/15|wheaten|0|9.00|0
18395|1790/15|household|0|12.00|1
18396|1790/16|wheaten|0|9.00|0
18397|1790/16|household|0|12.00|1
18398|1790/17|wheaten|0|9.00|0
18399|1790/17|household|0|12.00|1
18400|1790/18|wheaten|0|8.00|11
18401|1790/18|household|0|11.00|9
18402|1790/19|wheaten|0|8.00|11
18403|1790/19|household|0|11.00|9
18404|1790/20|wheaten|0|8.00|11
18405|1790/20|household|0|11.00|9
18406|1790/21|wheaten|0|8.00|11
18407|1790/21|household|0|11.00|9
18408|1790/22|wheaten|0|8.00|11
18409|1790/22|household|0|11.00|9
18410|1790/23|wheaten|0|8.00|11
18411|1790/23|household|0|11.00|9
18412|1790/24|wheaten|0|9.00|0
18413|1790/24|household|0|12.00|1
18414|1790/25|wheaten|0|9.00|0
18415|1790/25|household|0|12.00|1
18416|1790/26|wheaten|0|9.00|0
18417|1790/26|household|0|12.00|1
18418|1790/27|wheaten|0|9.00|0
18419|1790/27|household|0|12.00|1
18420|1790/28|wheaten|0|9.00|0
18421|1790/28|household|0|12.00|1
18422|1790/29|wheaten|0|9.00|0
18423|1790/29|household|0|12.00|1
18424|1790/30|wheaten|0|9.00|0
18425|1790/30|household|0|12.00|1
18426|1790/31|wheaten|0|9.00|0
18427|1790/31|household|0|12.00|1
18428|1790/32|wheaten|0|9.00|0
18429|1790/32|household|0|12.00|1
18430|1790/33|wheaten|0|9.00|0
18431|1790/33|household|0|12.00|1
18432|1790/34|wheaten|0|9.00|0
18433|1790/34|household|0|12.00|1
18434|1790/35|wheaten|0|9.00|0
18435|1790/35|household|0|12.00|1
18436|1790/36|wheaten|0|9.00|0
18437|1790/36|household|0|12.00|1
18438|1790/37|wheaten|0|9.00|0
18439|1790/37|household|0|12.00|1
18440|1790/38|wheaten|0|9.00|4
18441|1790/38|household|0|12.00|10
18442|1790/39|wheaten|0|9.00|0
18443|1790/39|household|0|12.00|1
18444|1790/40|wheaten|0|9.00|0
18445|1790/40|household|0|12.00|1
18446|1790/41|wheaten|0|9.00|0
18447|1790/41|household|0|12.00|1
18448|1790/42|wheaten|0|9.00|0
18449|1790/42|household|0|12.00|1
18450|1790/43|wheaten|0|9.00|4
18451|1790/43|household|0|12.00|10
