weekID|yeartext|year|week|begindate|countsmissing|codmissing|breadmissing|agemissing|countsproblem|codproblem|breadproblem|ageproblem
1795/38|1794-95|1795|38|26-aug-1795|0|0|0|0||||
1795/39|1794-95|1795|39|02-sep-1795|0|0|0|0||||
1795/40|1794-95|1795|40|09-sep-1795|0|0|0|0||||
1795/41|1794-95|1795|41|16-sep-1795|0|0|0|0||||
1795/42|1794-95|1795|42|23-sep-1795|0|0|0|0||||
1795/43|1794-95|1795|43|30-sep-1795|0|0|0|0||||
1795/44|1794-95|1795|44|07-oct-1795|0|0|0|0||||
1795/45|1794-95|1795|45|14-oct-1795|0|0|0|0||||
1795/46|1794-95|1795|46|21-oct-1795|0|0|0|0||||
1795/47|1794-95|1795|47|28-oct-1795|0|0|0|0||||
1795/48|1794-95|1795|48|04-nov-1795|0|0|0|0||||
1795/49|1794-95|1795|49|11-nov-1795|0|0|0|0|reporting period != this week|||
1795/50|1794-95|1795|50|19-nov-1795|0|0|0|0||||
1795/51|1794-95|1795|51|25-nov-1795|0|0|0|0|reporting period != this week|||
1795/52|1794-95|1795|52|02-dec-1795|0|0|0|0||||
1796/01|1795-96|1796|1|09-dec-1795|0|0|0|0||||
1796/02|1795-96|1796|2|16-dec-1795|0|0|0|0||||
1796/03|1795-96|1796|3|23-dec-1795|0|0|0|0||||
1796/04|1795-96|1796|4|30-dec-1795|0|0|0|0||||
1796/05|1795-96|1796|5|06-jan-1796|0|0|0|0||||
1796/06|1795-96|1796|6|13-jan-1796|0|0|0|0||||
1796/07|1795-96|1796|7|20-jan-1796|0|0|0|0||||
1796/08|1795-96|1796|8|27-jan-1796|0|0|0|0||||
1796/09|1795-96|1796|9|03-feb-1796|0|0|0|0||||
1796/10|1795-96|1796|10|10-feb-1796|0|0|0|0||||
1796/11|1795-96|1796|11|17-feb-1796|0|0|0|0||||
1796/12|1795-96|1796|12|24-feb-1796|0|0|0|0|part missing|||
1796/13|1795-96|1796|13|02-mar-1796|0|0|0|0||||
1796/14|1795-96|1796|14|09-mar-1796|0|0|0|0||||
1796/15|1795-96|1796|15|16-mar-1796|0|0|0|0||||
1796/16|1795-96|1796|16|23-mar-1796|0|0|0|0||||
1796/17|1795-96|1796|17|30-mar-1796|0|0|0|0||||
1796/18|1795-96|1796|18|06-apr-1796|0|0|0|0||||
1796/19|1795-96|1796|19|13-apr-1796|0|0|0|0||||
1796/20|1795-96|1796|20|20-apr-1796|0|0|0|0||||
1796/21|1795-96|1796|21|27-apr-1796|0|0|0|0||||
1796/22|1795-96|1796|22|04-may-1796|0|0|0|0||||
1796/23|1795-96|1796|23|11-may-1796|0|0|0|0||||
1796/24|1795-96|1796|24|18-may-1796|0|0|0|0||||
1796/25|1795-96|1796|25|25-may-1796|0|0|0|0||||
1796/26|1795-96|1796|26|01-jun-1796|0|0|0|0||||
1796/27|1795-96|1796|27|08-jun-1796|0|0|0|0||||
1796/28|1795-96|1796|28|15-jun-1796|0|0|0|0||||
1796/29|1795-96|1796|29|22-jun-1796|0|0|0|0||||
1796/30|1795-96|1796|30|29-jun-1796|0|0|0|0||||
1796/31|1795-96|1796|31|06-jul-1796|0|0|0|0||||
1796/32|1795-96|1796|32|13-jul-1796|0|0|0|0||||
1796/33|1795-96|1796|33|20-jul-1796|0|0|0|0||||
1796/34|1795-96|1796|34|27-jul-1796|0|0|0|0||||
1796/35|1795-96|1796|35|03-aug-1796|0|0|0|0||||
1796/36|1795-96|1796|36|10-aug-1796|0|0|0|0||||
1796/37|1795-96|1796|37|17-aug-1796|0|0|0|0||||
1796/38|1795-96|1796|38|24-aug-1796|0|0|0|0||||
1796/39|1795-96|1796|39|31-aug-1796|0|0|0|0||||
1796/40|1795-96|1796|40|06-sep-1796|0|0|0|0|reporting period != this week|||
1796/41|1795-96|1796|41|14-sep-1796|0|0|0|0||||
1796/42|1795-96|1796|42|21-sep-1796|0|0|0|0||||
1796/43|1795-96|1796|43|28-sep-1796|0|0|0|0||||
1796/44|1795-96|1796|44|05-oct-1796|0|0|0|0||||
1796/45|1795-96|1796|45|12-oct-1796|0|0|0|0||||
1796/46|1795-96|1796|46|19-oct-1796|0|0|0|0||||
1796/47|1795-96|1796|47|26-oct-1796|0|0|0|0||||
1796/48|1795-96|1796|48|02-nov-1796|0|0|0|0||||
1796/49|1795-96|1796|49|09-nov-1796|0|0|0|0||||
1796/50|1795-96|1796|50|16-nov-1796|0|0|0|0||||
1796/51|1795-96|1796|51|23-nov-1796|0|0|0|0||||
1796/52|1795-96|1796|52|30-nov-1796|0|0|0|0||||
1796/53|1795-96|1796|53|07-dec-1796|0|0|0|0|reporting period != this week|||
1797/01|1796-97|1797|1|14-dec-1796|0|0|0|0||||
1797/02|1796-97|1797|2|21-dec-1796|0|0|0|0||||
1797/03|1796-97|1797|3|28-dec-1796|0|0|0|0||||
1797/04|1796-97|1797|4|04-jan-1797|0|0|0|0||||
1797/05|1796-97|1797|5|11-jan-1797|0|0|0|0||||
1797/06|1796-97|1797|6|18-jan-1797|0|0|0|0||||
1797/07|1796-97|1797|7|25-jan-1797|0|0|0|0||||
1797/08|1796-97|1797|8|01-feb-1797|0|0|0|0||||
1797/09|1796-97|1797|9|08-feb-1797|0|0|0|0||||
1797/10|1796-97|1797|10|15-feb-1797|0|0|0|0||||
1797/11|1796-97|1797|11|22-feb-1797|0|0|0|0||||
1797/12|1796-97|1797|12|01-mar-1797|0|0|0|0||||
1797/13|1796-97|1797|13|08-mar-1797|0|0|0|0||||
1797/14|1796-97|1797|14|15-mar-1797|0|0|0|0||||
1797/15|1796-97|1797|15|22-mar-1797|0|0|0|0||||
1797/16|1796-97|1797|16|29-mar-1797|0|0|0|0||||
1797/17|1796-97|1797|17|05-apr-1797|0|0|0|0||||
1797/18|1796-97|1797|18|12-apr-1797|0|0|0|0||||
1797/19|1796-97|1797|19|19-apr-1797|0|0|0|0||||
1797/20|1796-97|1797|20|26-apr-1797|0|0|0|0||||
1797/21|1796-97|1797|21|03-may-1797|0|0|0|0||||
1797/22|1796-97|1797|22|10-may-1797|0|0|0|0||||
1797/23|1796-97|1797|23|17-may-1797|0|0|0|0||||
1797/24|1796-97|1797|24|24-may-1797|0|0|0|0||||
1797/25|1796-97|1797|25|31-may-1797|0|0|0|0||||
1797/26|1796-97|1797|26|07-jun-1797|0|0|0|0||||
1797/27|1796-97|1797|27|14-jun-1797|0|0|0|0||||
1797/28|1796-97|1797|28|21-jun-1797|0|0|0|0||||
1797/29|1796-97|1797|29|28-jun-1797|0|0|0|0||||
1797/30|1796-97|1797|30|05-jul-1797|0|0|0|0||||
1797/31|1796-97|1797|31|12-jul-1797|0|0|0|0||||
1797/32|1796-97|1797|32|19-jul-1797|0|0|0|0||||
1797/33|1796-97|1797|33|26-jul-1797|0|0|0|0||||
1797/34|1796-97|1797|34|02-aug-1797|0|0|0|0||||
1797/35|1796-97|1797|35|09-aug-1797|0|0|0|0||||
1797/36|1796-97|1797|36|16-aug-1797|0|0|0|0||||
1797/37|1796-97|1797|37|23-aug-1797|0|0|0|0||||
1797/38|1796-97|1797|38|30-aug-1797|0|0|0|0||||
1797/39|1796-97|1797|39|06-sep-1797|0|0|0|0||||
1797/40|1796-97|1797|40|13-sep-1797|0|0|0|0||||
1797/41|1796-97|1797|41|20-sep-1797|0|0|0|0||||
1797/42|1796-97|1797|42|27-sep-1797|0|0|0|0||||
1797/43|1796-97|1797|43|04-oct-1797|0|0|0|0||||
1797/44|1796-97|1797|44|11-oct-1797|0|0|0|0||||
1797/45|1796-97|1797|45|18-oct-1797|0|0|0|0|part missing|||
1797/46|1796-97|1797|46|25-oct-1797|0|0|0|0||||
1797/47|1796-97|1797|47|01-nov-1797|0|0|0|0||||
1797/48|1796-97|1797|48|08-nov-1797|0|0|0|0||||
1797/49|1796-97|1797|49|15-nov-1797|0|0|0|0||||
1797/50|1796-97|1797|50|22-nov-1797|0|0|0|0||||
1797/51|1796-97|1797|51|29-nov-1797|0|0|0|0||||
1797/52|1796-97|1797|52|06-dec-1797|0|0|0|0||||
1798/01|1797-98|1798|1|13-dec-1797|0|0|0|0||||
1798/02|1797-98|1798|2|20-dec-1797|0|0|0|0||||
1798/03|1797-98|1798|3|27-dec-1797|0|0|0|0||||
1798/04|1797-98|1798|4|03-jan-1798|0|0|0|0||||
1798/05|1797-98|1798|5|10-jan-1798|0|0|0|0||||
1798/06|1797-98|1798|6|17-jan-1798|0|0|0|0||||
1798/07|1797-98|1798|7|24-jan-1798|0|0|0|0||||
1798/08|1797-98|1798|8|31-jan-1798|0|0|0|0||||
1798/09|1797-98|1798|9|07-feb-1798|0|0|0|0||||
1798/10|1797-98|1798|10|14-feb-1798|0|0|0|0||||
1798/11|1797-98|1798|11|21-feb-1798|0|0|0|0||||
1798/12|1797-98|1798|12|28-feb-1798|0|0|0|0||||
1798/13|1797-98|1798|13|07-mar-1798|0|0|0|0||||
1798/14|1797-98|1798|14|14-mar-1798|0|0|0|0||||
1798/15|1797-98|1798|15|21-mar-1798|0|0|0|0||||
1798/16|1797-98|1798|16|28-mar-1798|0|0|0|0||||
1798/17|1797-98|1798|17|04-apr-1798|0|0|0|0||||
1798/18|1797-98|1798|18|11-apr-1798|0|0|0|0||||
1798/19|1797-98|1798|19|18-apr-1798|0|0|0|0||||
1798/20|1797-98|1798|20|25-apr-1798|0|0|0|0||||
1798/21|1797-98|1798|21|02-may-1798|0|0|0|0||||
1798/22|1797-98|1798|22|09-may-1798|0|0|0|0||||
1798/23|1797-98|1798|23|16-may-1798|0|0|0|0||||
1798/24|1797-98|1798|24|23-may-1798|0|0|0|0||||
1798/25|1797-98|1798|25|30-may-1798|0|0|0|0||||
1798/26|1797-98|1798|26|05-jun-1798|0|0|0|0||||
1798/27|1797-98|1798|27|13-jun-1798|0|0|0|0||||
1798/28|1797-98|1798|28|20-jun-1798|0|0|0|0||||
1798/29|1797-98|1798|29|27-jun-1798|0|0|0|0||||
1798/30|1797-98|1798|30|04-jul-1798|0|0|0|0||||
1798/31|1797-98|1798|31|11-jul-1798|0|0|0|0||||
1798/32|1797-98|1798|32|18-jul-1798|0|0|0|0||||
1798/33|1797-98|1798|33|25-jul-1798|0|0|0|0||||
1798/34|1797-98|1798|34|01-aug-1798|0|0|0|0||||
1798/35|1797-98|1798|35|08-aug-1798|0|0|0|0||||
1798/36|1797-98|1798|36|15-aug-1798|0|0|0|0||||
1798/37|1797-98|1798|37|22-aug-1798|0|0|0|0||||
1798/38|1797-98|1798|38|29-aug-1798|0|0|0|0||||
1798/39|1797-98|1798|39|05-sep-1798|0|0|0|0||||
1798/40|1797-98|1798|40|12-sep-1798|0|0|0|0||||
1798/41|1797-98|1798|41|19-sep-1798|0|0|0|0||part missing||
1798/42|1797-98|1798|42|26-sep-1798|0|0|0|0||||
1798/43|1797-98|1798|43|03-oct-1798|0|0|0|0||||
1798/44|1797-98|1798|44|10-oct-1798|0|0|0|0||||
1798/45|1797-98|1798|45|17-oct-1798|0|0|0|0||||
1798/46|1797-98|1798|46|24-oct-1798|0|0|0|0||||
1798/47|1797-98|1798|47|31-oct-1798|0|0|0|0||||
1798/48|1797-98|1798|48|07-nov-1798|0|0|0|0||||
1798/49|1797-98|1798|49|14-nov-1798|0|0|0|0||||
1798/50|1797-98|1798|50|21-nov-1798|0|0|0|0||||
1798/51|1797-98|1798|51|28-nov-1798|0|0|0|0||||
1798/52|1797-98|1798|52|05-nov-1798|0|0|0|0||||
1799/01|1798-99|1799|1|12-dec-1798|0|0|0|0||||
1799/02|1798-99|1799|2|19-dec-1798|0|0|0|0||||
1799/03|1798-99|1799|3|26-dec-1798|0|0|0|0||||
1799/04|1798-99|1799|4|02-jan-1799|0|0|0|0||||
1799/05|1798-99|1799|5||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1799/06|1798-99|1799|6|16-jan-1799|0|0|0|0||||
1799/07|1798-99|1799|7|23-jan-1799|0|0|0|0||||
1799/08|1798-99|1799|8|30-jan-1799|0|0|0|0||||
1799/09|1798-99|1799|9|06-feb-1799|0|0|0|0||||
1799/10|1798-99|1799|10|13-feb-1799|0|0|0|0||||
1799/11|1798-99|1799|11|20-feb-1799|0|0|0|0||||
1799/12|1798-99|1799|12|27-feb-1799|0|0|0|0||||
1799/13|1798-99|1799|13|06-mar-1799|0|0|0|0||||
1799/14|1798-99|1799|14|13-mar-1799|0|0|0|0||||
1799/15|1798-99|1799|15|20-mar-1799|0|0|0|0||||
1799/16|1798-99|1799|16|27-mar-1799|0|0|0|0||||
1799/17|1798-99|1799|17|03-apr-1799|0|0|0|0||||
1799/18|1798-99|1799|18|10-apr-1799|0|0|0|0||||
1799/19|1798-99|1799|19|17-apr-1799|0|0|0|0||||
1799/20|1798-99|1799|20|24-apr-1799|0|0|0|0||||
1799/21|1798-99|1799|21|01-may-1799|0|0|0|0||||
1799/22|1798-99|1799|22|08-may-1799|0|0|0|0||||
1799/23|1798-99|1799|23|15-may-1799|0|0|0|0||||
1799/24|1798-99|1799|24|22-may-1799|0|0|0|0||||
1799/25|1798-99|1799|25|29-may-1799|0|0|0|0||||
1799/26|1798-99|1799|26|05-jun-1799|0|0|0|0||||
1799/27|1798-99|1799|27|12-jun-1799|0|0|0|0||||
1799/28|1798-99|1799|28|19-jun-1799|0|0|0|0||||
1799/29|1798-99|1799|29|26-jun-1799|0|0|0|0||||
1799/30|1798-99|1799|30|03-jul-1799|0|0|0|0||||
1799/31|1798-99|1799|31|10-jul-1799|0|0|0|0||||
1799/32|1798-99|1799|32|17-jul-1799|0|0|0|0||||
1799/33|1798-99|1799|33|24-jul-1799|0|0|0|0||||
1799/34|1798-99|1799|34|31-jul-1799|0|0|0|0||||
1799/35|1798-99|1799|35|07-aug-1799|0|0|0|0||||
1799/36|1798-99|1799|36|14-aug-1799|0|0|0|0||||
1799/37|1798-99|1799|37|21-aug-1799|0|0|0|0||||
1799/38|1798-99|1799|38|28-aug-1799|0|0|0|0||||
1799/39|1798-99|1799|39|04-sep-1799|0|0|0|0||||
1799/40|1798-99|1799|40|11-sep-1799|0|0|0|0||||
1799/41|1798-99|1799|41|18-sep-1799|0|0|0|0||||
1799/42|1798-99|1799|42|25-sep-1799|0|0|0|0||||
1799/43|1798-99|1799|43|02-oct-1799|0|0|0|0||||
1799/44|1798-99|1799|44|09-oct-1799|0|0|0|0||||
1799/45|1798-99|1799|45|16-oct-1799|0|0|0|0|reporting period != this week|||
1799/46|1798-99|1799|46|23-oct-1799|0|0|0|0||||
1799/47|1798-99|1799|47|30-oct-1799|0|0|0|0||||
1799/48|1798-99|1799|48|06-nov-1799|0|0|0|0||||
1799/49|1798-99|1799|49|13-nov-1799|0|0|0|0||||
1799/50|1798-99|1799|50|20-nov-1799|0|0|0|0||||
1799/51|1798-99|1799|51|27-nov-1799|0|0|0|0||||
1799/52|1798-99|1799|52|04-dec-1799|0|0|0|0|reporting period != this week|||
1800/01|1799-00|1800|1|11-dec-1799|0|0|0|0||||
1800/02|1799-00|1800|2|18-dec-1799|0|0|0|0||||
1800/03|1799-00|1800|3|25-dec-1799|0|0|0|0||||
1800/04|1799-00|1800|4|01-jan-1800|0|0|0|0||||
1800/05|1799-00|1800|5|08-jan-1800|0|0|0|0||||
1800/06|1799-00|1800|6|15-jan-1800|0|0|0|0||||
1800/07|1799-00|1800|7|22-jan-1800|0|0|0|0||||
1800/08|1799-00|1800|8|29-jan-1800|0|0|0|0||||
1800/09|1799-00|1800|9|05-feb-1800|0|0|0|0||||
1800/10|1799-00|1800|10|12-feb-1800|0|0|0|0||||
1800/11|1799-00|1800|11|19-feb-1800|0|0|0|0||||
1800/12|1799-00|1800|12|26-feb-1800|0|0|0|0||||
1800/13|1799-00|1800|13|05-mar-1800|0|0|0|0||||
1800/14|1799-00|1800|14|12-mar-1800|0|0|0|0||||
1800/15|1799-00|1800|15|19-mar-1800|0|0|0|0||part missing||
1800/16|1799-00|1800|16|26-mar-1800|0|0|0|0||||
1800/17|1799-00|1800|17|02-apr-1800|0|0|0|0||||
1800/18|1799-00|1800|18|09-apr-1800|0|0|0|0||||
1800/19|1799-00|1800|19|16-apr-1800|0|0|0|0||||
1800/20|1799-00|1800|20|23-apr-1800|0|0|0|0||||
1800/21|1799-00|1800|21|30-apr-1800|0|0|0|0||||
1800/22|1799-00|1800|22|07-may-1800|0|0|0|0||||
1800/23|1799-00|1800|23|14-may-1800|0|0|0|0||||
1800/24|1799-00|1800|24|21-may-1800|0|0|0|0||||
1800/25|1799-00|1800|25|28-may-1800|0|0|0|0||||
1800/26|1799-00|1800|26|04-jun-1800|0|0|0|0||||
1800/27|1799-00|1800|27|11-jun-1800|0|0|0|0||||
1800/28|1799-00|1800|28|18-jun-1800|0|0|0|0||||
1800/29|1799-00|1800|29|25-jun-1800|0|0|0|0||||
1800/30|1799-00|1800|30|02-jul-1800|0|0|0|0||||
1800/31|1799-00|1800|31|09-jul-1800|0|0|0|0||||
1800/32|1799-00|1800|32|16-jul-1800|0|0|0|0||||
1800/33|1799-00|1800|33|23-jul-1800|0|0|0|0||||
1800/34|1799-00|1800|34|30-jul-1800|0|0|0|0||||
1800/35|1799-00|1800|35|06-aug-1800|0|0|0|0||||
1800/36|1799-00|1800|36|13-aug-1800|0|0|0|0||||
1800/37|1799-00|1800|37|20-aug-1800|0|0|0|0||||
1800/38|1799-00|1800|38|27-aug-1800|0|0|0|0||||
1800/39|1799-00|1800|39|03-sep-1800|0|0|0|0||||
1800/40|1799-00|1800|40|10-sep-1800|0|0|0|0||||
1800/41|1799-00|1800|41|17-sep-1800|0|0|0|0||||
1800/42|1799-00|1800|42|24-sep-1800|0|0|0|0||||
1800/43|1799-00|1800|43|01-oct-1800|0|0|0|0||||
1800/44|1799-00|1800|44|08-oct-1800|0|0|0|0||||
1800/45|1799-00|1800|45|15-oct-1800|0|0|0|0||||
1800/46|1799-00|1800|46|22-oct-1800|0|0|0|0||||
1800/47|1799-00|1800|47|29-oct-1800|0|0|0|0|reporting period != this week|||
1800/48|1799-00|1800|48|05-nov-1800|0|0|0|0||||
1800/49|1799-00|1800|49|12-nov-1800|0|0|0|0||||
1800/50|1799-00|1800|50|19-nov-1800|0|0|0|0||||
1800/51|1799-00|1800|51|26-nov-1800|0|0|0|0||||
1800/52|1799-00|1800|52|03-dec-1800|0|0|0|0||||
1801/01|1800-01|1801|1|10-dec-1800|0|0|0|0||||
1801/02|1800-01|1801|2|17-dec-1800|0|0|0|0||||
1801/03|1800-01|1801|3|24-dec-1800|0|0|0|0|part missing|||
1801/04|1800-01|1801|4|31-dec-1800|0|0|0|0||||
1801/05|1800-01|1801|5|07-jan-1801|0|0|0|0||||
1801/06|1800-01|1801|6|14-jan-1801|0|0|0|0||||
1801/07|1800-01|1801|7|21-jan-1801|0|0|0|0||||
1801/08|1800-01|1801|8|28-jan-1801|0|0|0|0||||
1801/09|1800-01|1801|9|04-feb-1801|0|0|0|0||||
1801/10|1800-01|1801|10|11-feb-1801|0|0|0|0||||
1801/11|1800-01|1801|11|18-feb-1801|0|0|0|0||||
1801/12|1800-01|1801|12|25-feb-1801|0|0|0|0||||
1801/13|1800-01|1801|13|04-mar-1801|0|0|0|0||||
1801/14|1800-01|1801|14|11-mar-1801|0|0|0|0||||
1801/15|1800-01|1801|15|18-mar-1801|0|0|0|0||||
1801/16|1800-01|1801|16|25-mar-1801|0|0|0|0||||
1801/17|1800-01|1801|17|01-apr-1801|0|0|0|0||||
1801/18|1800-01|1801|18|08-apr-1801|0|0|0|0||||
1801/19|1800-01|1801|19|15-apr-1801|0|0|0|0||||
1801/20|1800-01|1801|20|22-apr-1801|0|0|0|0||||
1801/21|1800-01|1801|21|29-apr-1801|0|0|0|0||||
1801/22|1800-01|1801|22|06-may-1801|0|0|0|0||||
1801/23|1800-01|1801|23|13-may-1801|0|0|0|0||||
1801/24|1800-01|1801|24|20-may-1801|0|0|0|0|part missing|||
1801/25|1800-01|1801|25|27-may-1801|0|0|0|0||||
1801/26|1800-01|1801|26|03-jun-1801|0|0|0|0||||
1801/27|1800-01|1801|27|10-jun-1801|0|0|0|0||||
1801/28|1800-01|1801|28|17-jun-1801|0|0|0|0||||
1801/29|1800-01|1801|29|24-jun-1801|0|0|0|0||||
1801/30|1800-01|1801|30|01-jul-1801|0|0|0|0||||
1801/31|1800-01|1801|31|08-jul-1801|0|0|0|0||||
1801/32|1800-01|1801|32|15-jul-1801|0|0|0|0||||
1801/33|1800-01|1801|33|22-jul-1801|0|0|0|0||||
1801/34|1800-01|1801|34|29-jul-1801|0|0|0|0||||
1801/35|1800-01|1801|35|05-aug-1801|0|0|0|0||||
1801/36|1800-01|1801|36|13-aug-1801|0|0|0|0||||
1801/37|1800-01|1801|37|19-aug-1801|0|0|0|0||||
1801/38|1800-01|1801|38|26-aug-1801|0|0|0|0|part missing|||
1801/39|1800-01|1801|39|02-sep-1801|0|0|0|0||||
1801/40|1800-01|1801|40|09-sep-1801|0|0|0|0||||
1801/41|1800-01|1801|41|16-sep-1801|0|0|0|0||||
1801/42|1800-01|1801|42|23-sep-1801|0|0|0|0||||
1801/43|1800-01|1801|43|30-sep-1801|0|0|0|0||||
1801/44|1800-01|1801|44|07-oct-1801|0|0|0|0||||
1801/45|1800-01|1801|45|14-oct-1801|0|0|0|0||||
1801/46|1800-01|1801|46|21-oct-1801|0|0|0|0||||
1801/47|1800-01|1801|47|28-oct-1801|0|0|0|0||||
1801/48|1800-01|1801|48|04-nov-1801|0|0|0|0||||
1801/49|1800-01|1801|49|11-nov-1801|0|0|0|0||||
1801/50|1800-01|1801|50|18-nov-1801|0|0|0|0||||
1801/51|1800-01|1801|51|25-nov-1801|0|0|0|0||||
1801/52|1800-01|1801|52|02-dec-1801|0|0|0|0||||
1801/53|1800-01|1801|53|15-dec-1801|0|0|0|0|part missing|||
1802/01|1801-02|1802|1|16-dec-1801|0|0|0|0||||
1802/02|1801-02|1802|2|23-dec-1801|0|0|0|0||||
1802/03|1801-02|1802|3|30-dec-1801|0|0|0|0||||
1802/04|1801-02|1802|4|06-jan-1802|0|0|0|0||||
1802/05|1801-02|1802|5|13-jan-1802|0|0|0|0||||
1802/06|1801-02|1802|6|20-jan-1802|0|0|0|0||||
1802/07|1801-02|1802|7|27-jan-1802|0|0|0|0||||
1802/08|1801-02|1802|8|03-feb-1802|0|0|0|0||||
1802/09|1801-02|1802|9|10-feb-1802|0|0|0|0||||
1802/10|1801-02|1802|10|17-feb-1802|0|0|0|0||||
1802/11|1801-02|1802|11|24-feb-1802|0|0|0|0||||
1802/12|1801-02|1802|12|03-mar-1802|0|0|0|0||||
1802/13|1801-02|1802|13|10-mar-1802|0|0|0|0||||
1802/14|1801-02|1802|14|17-mar-1802|0|0|0|0||||
1802/15|1801-02|1802|15|24-mar-1802|0|0|0|0||||
1802/16|1801-02|1802|16|31-mar-1802|0|0|0|0||||
1802/17|1801-02|1802|17|07-apr-1802|0|0|0|0||||
1802/18|1801-02|1802|18|14-apr-1802|0|0|0|0||||
1802/19|1801-02|1802|19|21-apr-1802|0|0|0|0||||
1802/20|1801-02|1802|20|28-apr-1802|0|0|0|0||||
1802/21|1801-02|1802|21|05-may-1802|0|0|0|0||||
1802/22|1801-02|1802|22|12-may-1802|0|0|0|0||||
1802/23|1801-02|1802|23|19-may-1802|0|0|0|0||||
1802/24|1801-02|1802|24|26-may-1802|0|0|0|0||||
1802/25|1801-02|1802|25|02-jun-1802|0|0|0|0||||
1802/26|1801-02|1802|26|09-jun-1802|0|0|0|0||||
1802/27|1801-02|1802|27|16-jun-1802|0|0|0|0||||
1802/28|1801-02|1802|28|23-jun-1802|0|0|0|0||||
1802/29|1801-02|1802|29|30-jun-1802|0|0|0|0||||
1802/30|1801-02|1802|30|07-jun-1802|0|0|0|0||||
1802/31|1801-02|1802|31|14-jun-1802|0|0|0|0||||
1802/32|1801-02|1802|32|21-jul-1802|0|0|0|0||||
1802/33|1801-02|1802|33|28-jul-1802|0|0|0|0||||
1802/34|1801-02|1802|34|04-aug-1802|0|0|0|0||||
1802/35|1801-02|1802|35|11-aug-1802|0|0|0|0||||
1802/36|1801-02|1802|36|18-aug-1802|0|0|0|0||||
1802/37|1801-02|1802|37|25-aug-1802|0|0|0|0||||
1802/38|1801-02|1802|38|01-sep-1802|0|0|0|0||||
1802/39|1801-02|1802|39|08-sep-1802|0|0|0|0||||
1802/40|1801-02|1802|40|15-sep-1802|0|0|0|0||||
1802/41|1801-02|1802|41|22-sep-1802|0|0|0|0||||
1802/42|1801-02|1802|42|29-sep-1802|0|0|0|0||||
1802/43|1801-02|1802|43|06-oct-1802|0|0|0|0||||
1802/44|1801-02|1802|44|13-oct-1802|0|0|0|0||||
1802/45|1801-02|1802|45|20-oct-1802|0|0|0|0||||
1802/46|1801-02|1802|46|27-oct-1802|0|0|0|0||||
1802/47|1801-02|1802|47|03-nov-1802|0|0|0|0||||
1802/48|1801-02|1802|48|10-nov-1802|0|0|0|0||||
1802/49|1801-02|1802|49|17-nov-1802|0|0|0|0||||
1802/50|1801-02|1802|50|24-nov-1802|0|0|0|0||||
1802/51|1801-02|1802|51|01-dec-1802|0|0|0|0||||
1802/52|1801-02|1802|52|08-dec-1802|0|0|0|0||||
1803/01|1802-03|1803|1|15-dec-1802|0|0|0|0|part missing|part missing||
1803/02|1802-03|1803|2|22-dec-1802|0|0|0|0||||
1803/03|1802-03|1803|3|29-dec-1802|0|0|0|0||||
1803/04|1802-03|1803|4|05-jan-1803|0|0|0|0||||
1803/05|1802-03|1803|5|12-jan-1803|0|0|0|0||||
1803/06|1802-03|1803|6|19-jan-1803|0|0|0|0||||
1803/07|1802-03|1803|7|26-jan-1803|0|0|0|0||||
1803/08|1802-03|1803|8|02-feb-1803|0|0|0|0||||
1803/09|1802-03|1803|9|09-feb-1803|0|0|0|0||||
1803/10|1802-03|1803|10|16-feb-1803|0|0|0|0||||
1803/11|1802-03|1803|11|23-feb-1803|0|0|0|0||||
1803/12|1802-03|1803|12|02-mar-1803|0|0|0|0||||
1803/13|1802-03|1803|13|09-mar-1803|0|0|0|0||||
1803/14|1802-03|1803|14|16-mar-1803|0|0|0|0||||
1803/15|1802-03|1803|15|23-mar-1803|0|0|0|0||||
1803/16|1802-03|1803|16|30-mar-1803|0|0|0|0||||
1803/17|1802-03|1803|17|06-apr-1803|0|0|0|0||||
1803/18|1802-03|1803|18|13-apr-1803|0|0|0|0||||
1803/19|1802-03|1803|19|20-apr-1803|0|0|0|0||||
1803/20|1802-03|1803|20|27-apr-1803|0|0|0|0||||
1803/21|1802-03|1803|21|04-may-1803|0|0|0|0||||
1803/22|1802-03|1803|22|11-may-1803|0|0|0|0||||
1803/23|1802-03|1803|23|18-may-1803|0|0|0|0||||
1803/24|1802-03|1803|24|25-may-1803|0|0|0|0||||
1803/25|1802-03|1803|25|01-jun-1803|0|0|0|0||||
1803/26|1802-03|1803|26|08-jun-1803|0|0|0|0||||
1803/27|1802-03|1803|27|15-jun-1803|0|0|0|0||||
1803/28|1802-03|1803|28|22-jun-1803|0|0|0|0||||
1803/29|1802-03|1803|29|29-jun-1803|0|0|0|0||||
1803/30|1802-03|1803|30|06-jul-1803|0|0|0|0||||
1803/31|1802-03|1803|31|13-jul-1803|0|0|0|0||||
1803/32|1802-03|1803|32|20-jul-1803|0|0|0|0||||
1803/33|1802-03|1803|33|27-jul-1803|0|0|0|0||||
1803/34|1802-03|1803|34|03-aug-1803|0|0|0|0||||
1803/35|1802-03|1803|35|10-aug-1803|0|0|0|0||||
1803/36|1802-03|1803|36|17-aug-1803|0|0|0|0||||
1803/37|1802-03|1803|37|24-aug-1803|0|0|0|0||part missing||
1803/38|1802-03|1803|38|31-aug-1803|0|0|0|0||||
1803/39|1802-03|1803|39|07-sep-1803|0|0|0|0||||
