"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
38324,39096,9532,1,1664,,,37,,,QC-1664-37-verso,,,23,,,August,,,30,,,August,,,2,,,21,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,5,,,15,,,,1,,,1,,78,,,19,,,,1,,,1,,,1,,20,,,4,,,"Three at St. Katherine Tower and one at St. Olaves Southwark",,,,1,,,1,,,1,,41,,,1,,,31,,,,1,,3,,,1,,,"Dead in a Ditch (an Infant) at St Giles Cripplegate",,,,1,,,1,,,1,,,1,,,1,,,1,,39,,,,1,,,1,,,1,,,1,,,1,,1,,,13,,,,1,,,1,,1,,,1,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,8,,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,5,,,,1,,3,,,,1,,,1,,1,,,7,,,,1,,,1,,27,,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,3,,,1,,,"One by firing a Peece of Ordinance, which broke at St. Katherins Tower",,,,1,,,1,,2,,,"one by the fall of a Peece of Timber (at the Fire in Cheapside) 1; one by Accident at St. Mary Whitechappel 1",,,113,,,108,,,221,,,198,,,186,,,384,,,1,,,53,,,,1,,129,,,1,,
38325,39097,10064,1,1664,,,38,,,QC-1664-38-verso,,,30,,,August,,,6,,,September,,,2,,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,17,,,,1,,,1,,57,,,25,,,,1,,,1,,,1,,13,,,1,,,"Drowned at St. Katherines Tower 1",,,1,,,,1,,,,,37,,,,1,,41,,,,,,5,,,,,,,,,3,,,,1,,,1,,,1,,,1,,,1,,29,,,,1,,,1,,,1,,,1,,,1,,1,,,17,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,4,,,,1,,1,,,,1,,,1,,,1,,10,,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,24,,,4,,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,"Mouldfallen 1; Killed 3; One by the fall of a House, at St. Andrews Holborne; One by the fall of a Shed at St. Mary Whitechappel; And one abroad of a Ship at St. Katherines Tower 3",,,107,,,109,,,216,,,168,,,174,,,342,,,0,,,-42,,,,1,,130,,,0,,
38326,39098,10065,1,1664,,,39,,,QC-1664-39-verso,,,6,,,September,,,13,,,September,,,3,,,21,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,5,,,13,,,,1,,,1,,68,,,22,,,1,,,,1,,,1,,20,,,3,,,"Drowned 3; One at Saviours Southwark; one at St. Katherines Tower; and one at St. Martins in the Fields",,,1,,,,1,,,1,,35,,,1,,,21,,,,1,,4,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,32,,,,1,,,1,,,1,,,1,,,1,,,,1,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,1,,,1,,,1,,,1,,9,,,2,,,,1,,,1,,,1,,,1,,1,,,6,,,2,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,11,,,1,,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,24,,,3,,,2,,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,"Killed with a fall from a Scaffold at St. Peters Cheap 1; Mouldfallen 1",,,116,,,111,,,227,,,181,,,173,,,354,,,0,,,12,,,,1,,130,,,0,,
38327,39099,10073,1,1664,,,40,,,QC-1664-40-verso,,,13,,,September,,,20,,,September,,,3,,,18,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,17,,,,1,,,1,,58,,,14,,,1,,,,1,,,1,,13,,,1,,,"Drowned at St. Katherines Tower 1",,,,1,,,1,,,1,,37,,,1,,,43,,,,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,5,,,19,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,8,,,,1,,2,,,,1,,,1,,,1,,7,,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,16,,,1,,,3,,,,1,,,1,,1,,,3,,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,"Murdered at S. Clement Danes 1",,,1,,,"Hang'd himself at St. Clement Danes 1",,,,1,,,1,,119,,,110,,,229,,,169,,,165,,,334,,,0,,,-20,,,,1,,130,,,0,,
38328,39100,10074,1,1664,,,41,,,QC-1664-41-verso,,,20,,,September,,,27,,,September,,,3,,,19,,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,5,,,9,,,,1,,1,,,62,,,17,,,1,,,,1,,,1,,19,,,2,,,"Drowned 2; One at St. Mary Whitechappel; and One at St. Magdalen Bermondley",,,,1,,,1,,,1,,36,,,1,,,24,,,,,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,27,,,,1,,,1,,,1,,,1,,,1,,4,,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,3,,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,5,,,,1,,2,,,,1,,,1,,2,,,7,,,,1,,,1,,15,,,3,,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,111,,,104,,,215,,,161,,,158,,,319,,,0,,,-15,,,,1,,130,,,0,,
38329,39101,10075,1,1664,,,42,,,QC-1664-42-verso,,,27,,,September,,,4,,,October,,,2,,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,14,,,,1,,,1,,57,,,15,,,,1,,,1,,,1,,12,,,3,,,"Drowned three; one at St. Katherines Tower; one at St. Magdalen Bermondley; and one at Stepheney Parish",,,,1,,,1,,,1,,42,,,1,,,34,,,,,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,1,,,8,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,9,,,1,,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,1,,,1,,,4,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,,1,,2,,,1,,,"One by Highway men at St. Sepulchers",,,1,,,"Distracted 1",,,5,,,"Cut of the Stone 1; Killed five; one by the fall of a piece of Timber at St. Andrew Hubbard; one by the jolt of a piece of Timber in a loaded Cart at St. Benner Paulswharf; One by the fall of a Casement at Trinity Parish; and one by the fall of a Cellar-dore at St. Paul Covent Garden",,,109,,,113,,,222,,,152,,,154,,,306,,,0,,,-13,,,,1,,130,,,0,,
38330,39102,10076,1,1664,,,43,,,QC-1664-43-verso,,,4,,,October,,,11,,,October,,,1,,,27,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,15,,,,1,,,1,,39,,,17,,,2,,,,1,,,1,,13,,,1,,,"Drowned at t. Kathar. Tower 1",,,,1,,,1,,,1,,40,,,,1,,43,,,,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,1,,23,,,,,1,,,1,,,1,,,1,,,1,2,,,12,,,,1,,,1,,1,,,,,1,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,9,,,,1,,5,,,,1,,,1,,1,,,2,,,,1,,,1,,21,,,1,,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,"Killed by a fall of a House at St. Andrew Holborn 1",,,116,,,121,,,237,,,171,,,144,,,315,,,0,,,9,,,,1,,130,,,0,,
38331,39103,10077,1,1664,,,44,,,QC-1664-44-verso,,,11,,,October,,,18,,,October,,,2,,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,16,,,,1,,,1,,45,,,9,,,,1,,,1,,,1,,11,,,2,,,"Drowned 2; One at St. George Southwark; And one at St. Olaves Southwark ",,,,1,,,1,,,1,,42,,,,1,,29,,,,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,2,,,8,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,8,,,4,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,3,,,4,,,,1,,,1,,1,,,2,,,,1,,,1,,11,,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,,1,,2,,,1,,,"Killed at St. Paul Covent Garden 1",,,,1,,,1,,,1,,,1,,113,,,104,,,217,,,125,,,129,,,254,,,0,,,-52,,,,1,,130,,,0,,
38332,39104,10078,1,1664,,,45,,,QC-1664-45-vero,,,18,,,October,,,25,,,October,,,2,,,16,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,14,,,,1,,1,,,44,,,13,,,,1,,,1,,,1,,13,,,,1,,,1,,8,,,,1,,,1,,32,,,,1,,34,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,2,,,12,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,9,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,5,,,,1,,2,,,,1,,,1,,2,,,3,,,,1,,,1,,22,,,1,,,2,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,4,,,,1,,1,,,2,,,"Kild 2; One at St. Martins in the fields; and One with the Short of a Pistol at St. Maudlins Milkstreet",,,1,,,"Cut his own Throat (being distracted) at Alhallows the Great 1",,,,1,,,1,,119,,,107,,,226,,,152,,,133,,,285,,,0,,,31,,,,1,,130,,,0,,
38333,39105,10079,1,1664,,,46,,,QC-1664-46-verso,,,25,,,October,,,1,,,November,,,3,,,17,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,5,,,12,,,,1,,1,,,66,,,13,,,1,,,,1,,,1,,17,,,1,,,"Drowned at St. Dunstan East 1",,,1,,,,1,,,1,,34,,,,1,,34,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,1,,,7,,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,2,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,10,,,,1,,3,,,1,,,,1,,1,,,2,,,,1,,,1,,13,,,1,,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,1,,,"Killed with a Pistoll at St. Martin in the fields 1",,,,1,,,1,,2,,,"Burnt (by accident) falling into the fire, at S. George Southw. 1; Sore throat 1",,,108,,,111,,,219,,,147,,,143,,,290,,,0,,,5,,,,1,,130,,,0,,
38375,39106,10080,1,1664,,,47,,,QC-1664-47-verso,,,1,,,November,,,8,,,November,,,3,,,20,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,7,,,,1,,,1,,55,,,16,,,,1,,,1,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,36,,,,1,,26,,,,,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,16,,,,1,,,1,,,1,,,1,,,1,,2,,,11,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,10,,,7,,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,"Starved at Nurse 1",,,5,,,1,,,6,,,,1,,,1,,,1,,8,,,,1,,,1,,11,,,1,,,10,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,108,,,100,,,208,,,149,,,143,,,292,,,0,,,2,,,,1,,130,,,0,,
38377,39108,10081,1,1664,,,49,,,QC-1664-49-verso,,,15,,,November,,,22,,,November,,,2,,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,5,,,19,,,,1,,,1,,49,,,19,,,1,,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,29,,,,1,,44,,,,,,5,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,2,,,13,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,1,,,3,,,,1,,,1,,5,,,4,,,,1,,1,,,16,,,1,,,4,,,,1,,,1,,2,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,"Kild by a Blow on his Head, with a Brick-batt, at St. Andrewd Holborne 1",,,,1,,,1,,,1,,,1,,102,,,099,,,201,,,159,,,148,,,307,,,0,,,8,,,,1,,130,,,0,,
38378,39109,10082,1,1664,,,50,,,QC-1664-50-verso,,,22,,,November,,,29,,,November,,,6,,,15,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,1,,,,1,,,1,,4,,,11,,,,1,,,1,,53,,,17,,,,1,,,1,,,1,,16,,,,1,,,1,,,1,,,1,,,1,,36,,,1,,,29,,,,,,3,,,1,,,"Found dead (in a house of Office) at St. Clement Danes 1",,,1,,,,1,,,1,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,2,,,10,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,9,,,6,,,,1,,,1,,,1,,,1,,,1,,3,,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,9,,,2,,,7,,,,1,,,1,,4,,,5,,,,1,,,1,,17,,,1,,,9,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Kild with a fall at Christchurch 1; Shot by accident, at Lambeth 1",,,109,,,104,,,213,,,159,,,146,,,305,,,0,,,-2,,,,1,,130,,,0,,
38379,39110,10083,1,1664,,,51,,,QC-1664-51-verso,,,29,,,November,,,6,,,December,,,2,,,19,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10,,,9,,,,1,,,1,,41,,,24,,,,1,,,1,,,1,,37,,,,1,,,1,,,1,,,1,,,1,,31,,,,1,,40,,,,,,3,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,28,,,,1,,,1,,,1,,,1,,,1,,6,,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,7,,,4,,,5,,,,1,,,1,,2,,,5,,,,1,,,1,,18,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,116,,,91,,,207,,,171,,,154,,,325,,,0,,,20,,,,1,,130,,,0,,
38380,39111,10084,1,1664,,,52,,,QC-1664-52-verso,,,6,,,December,,,13,,,December,,,1,,,25,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,8,,,,1,,,1,,51,,,26,,,,1,,,1,,,1,,18,,,1,,,"Drowned at Stepney 1",,,,1,,,1,,1,,,41,,,,1,,38,,,,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,20,,,,1,,1,,,,1,,,1,,,1,,2,,,17,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,8,,,6,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,9,,,,1,,6,,,,1,,,1,,3,,,4,,,,1,,,1,,15,,,,1,,5,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,2,,,3,,,"Kild 3; one at S. Clement Danes; and one with a Coach at St. Saviours Southwark; And one by being Squeez'd between two Shipps at St. Katherines Tower",,,,1,,,1,,,1,,,1,,109,,,113,,,222,,,168,,,170,,,338,,,0,,,13,,,0,,,130,,,0,,
38381,39112,10085,1,1664,,,53,,,QC-1664-53-verso,,,13,,,December,,,20,,,December,,,3,,,17,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,11,,,,1,,,1,,58,,,25,,,1,,,,1,,,1,,27,,,3,,,"Drowned 3; one at St. Botolph Aldgate; one at St. Katherines Tower; and one at St. Magdalens Bermondsey",,,6,,,,1,,,1,,35,,,,1,,26,,,,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,4,,,13,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,8,,,5,,,,1,,1,,,,1,,,1,,1,,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,"Starved at St. Mary Savoy 1",,,3,,,1,,,3,,,,1,,,1,,1,,,2,,,,1,,,1,,16,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Bruised 1; Sore mouth 1; Kild two; one at St. Swithins; and one by the fall of a chimney at St. Giles Cripplegate",,,121,,,116,,,137,,,164,,,151,,,315,,,0,,,-23,,,,1,,130,,,0,,
38463,39126,10086,1,1665,,,14,,,QC-1665-14-verso,,,21,,,March,,,28,,,March,,,4,,,31,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,13,,,1,,,,1,,66,,,37,,,1,,,,1,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,30,,,,1,,9,,,,,,3,,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,,1,,14,,,,1,,2,,,,1,,,1,,,1,,1,,,19,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,14,,,7,,,,1,,1,,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,13,,,,1,,6,,,,1,,,1,,2,,,3,,,,1,,,1,,19,,,1,,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Kild with a fall from a window at St. Alphage 1",,,116,,,122,,,238,,,179,,,174,,,353,,,0,,,-10,,,,1,,130,,,0,,
38464,39127,10087,1,1665,,,15,,,QC-1665-15-verso,,,28,,,March,,,4,,,April,,,2,,,30,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,13,,,,1,,,1,,77,,,30,,,2,,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,25,,,,1,,12,,,,,,2,,,1,,,"Found dead at St. Andrew Holborn 1",,,4,,,,1,,,1,,1,,,,,,,,,14,,,,1,,1,,,,1,,,1,,,1,,4,,,9,,,,1,,,1,,3,,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,16,,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,10,,,1,,,2,,,,1,,,1,,1,,,4,,,,1,,,1,,14,,,1,,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,"Kild at St. Clement Danes 1",,,,1,,,1,,1,,,"Scalded at St. Andrew Holborn 1",,,131,,,111,,,242,,,171,,,173,,,344,,,0,,,-4,,,,1,,130,,,0,,
